datetime,MA_Open,MA_High,MA_Low,MA_Close,MA_Volume,MA_sma8,MA_sma21,MA_sma50,MA_sma200,MA_sma300,MA_ema8,MA_ema20,MA_ema50,MA_ema200,MA_rsi,MA_macd,MA_stoch,MA_stochrsi,MA_vwap,MA_bb_hband,MA_bb_mavg,MA_bb_lband,MA_aroon_up,MA_aroon_down,MA_atr,MA_cmf,MA_roc,MA_uo,MA_tsi,MA_obv,MA_adi,MA_dcu,MA_dcm,MA_dcl,MA_kcu,MA_kcm,MA_kcl
2011-03-25 00:00:00,23.62,23.74,23.19,23.22,11570000,23.0975,23.105714285714285,22.9604,22.144862703432466,22.158181911234674,23.19923419150755,23.136823722922454,22.914457430360677,22.144862703432466,51.84006407131956,-0.06581372844486921,53.15315315315317,0.5345797016459503,23.1363704737204,23.71848615619572,23.104499999999998,22.490513843804276,96.0,28.000000000000004,0.5039840300567395,-0.2301812694489327,-0.12903225806452104,44.70388306952189,3.793071948084472,-343446000,-227267385.76651496,23.74,23.134999999999998,22.53,23.6255,23.127000000000002,22.6285
2011-03-28 00:00:00,23.51,23.84,23.23,23.66,13286000,23.1925,23.13095238095238,22.9958,22.159938696433137,22.168160768967333,23.301626593394758,23.186650035025078,22.943694393875948,22.159938696433137,57.42254390394572,-0.10011321801682271,85.1239669421488,0.9056990124683292,23.17372525566979,23.764052977809072,23.16,22.555947022190928,100.0,24.0,0.5122708850526868,-0.12503046922295685,3.635567236092869,50.09032270657126,5.647748607435193,-330160000,-221822303.79930183,23.84,23.185000000000002,22.53,23.661666666666665,23.167166666666667,22.672666666666665
2011-03-29 00:00:00,23.56,23.71,23.38,23.59,7479000,23.285,23.18047619047619,23.023400000000002,22.174168162140273,22.177608205718382,23.365709572640366,23.225064317403643,22.969039711763166,22.174168162140273,56.30435974966747,-0.12026110052457284,79.33884297520663,0.8313629207760764,23.18458375835179,23.770892462756052,23.212999999999997,22.655107537243943,96.0,20.0,0.49925153612035217,-0.04532623086056221,1.2881064834693032,55.447715166024885,6.750623650371225,-337639000,-219782576.52657458,23.84,23.185000000000002,22.53,23.688333333333333,23.208333333333336,22.728333333333335
2011-03-30 00:00:00,24.05,24.6,23.64,23.78,19207000,23.42625,23.240000000000002,23.053399999999996,22.190146588387634,22.188255327275073,23.45777411205362,23.27791533479377,23.00084207600775,22.190146588387634,58.65760290163958,-0.1498326768423297,58.375634517766535,0.9878048610860569,23.328411353543157,23.853891079320384,23.247999999999998,22.64210892067961,100.0,16.0,0.5357335692546129,-0.15049644255256722,1.9288469781397466,44.54281774721538,8.398145267229188,-318432000,-233387534.8599079,24.6,23.615000000000002,22.63,23.759666666666668,23.262666666666668,22.765666666666668
2011-03-31 00:00:00,23.72,23.97,23.54,23.6,8263000,23.47125,23.264761904761905,23.0842,22.20417498054298,22.19763569054899,23.489379864930594,23.308590064813412,23.024338465183916,22.20417498054298,55.60249493260042,-0.15693482151473503,49.238578680203105,0.784703444161745,23.36011459180906,23.855534595389774,23.2485,22.641465404610226,96.0,12.0,0.528181171450712,-0.24219180081906613,2.921936327954652,42.159870186477725,8.836046266768596,-326695000,-239344581.37153572,24.6,23.615000000000002,22.63,23.7715,23.276,22.7805
2011-04-01 00:00:00,23.62,23.92,23.62,23.77,7964000,23.55125,23.273333333333333,23.1188,22.21975532899529,22.208083293934045,23.551739894946017,23.352533868164517,23.053580094000235,22.21975532899529,57.83608896117094,-0.1742720024231481,57.86802030456849,0.9331911953750113,23.389565403248792,23.91176816130972,23.2665,22.62123183869028,92.0,8.0,0.5133110877756611,-0.23060083373543808,3.79912663755459,42.347814416393746,9.87275981771956,-318731000,-239344581.3715358,24.6,23.615000000000002,22.63,23.788166666666665,23.29266666666667,22.797166666666666
2011-04-04 00:00:00,23.89,24.5,23.89,24.49,9017000,23.72,23.324761904761903,23.1708,22.24234482820927,22.223245531183654,23.76024214051357,23.46086397595837,23.109910286392385,22.24234482820927,65.70544367180068,-0.2433051555289012,94.4162436548222,1.0,23.485723501471618,24.166927541766373,23.332,22.497072458233628,100.0,4.0,0.5287888672202568,-0.14919987883237648,7.177242888402613,45.717597469792544,13.514808716198365,-309714000,-230623220.71579814,24.6,23.615000000000002,22.63,23.836333333333336,23.340833333333336,22.845333333333333
2011-04-05 00:00:00,24.37,24.8,24.32,24.65,14002000,23.845,23.394761904761904,23.215799999999998,22.266301596087786,22.239370145594393,23.957966109288332,23.574115025867098,23.17030596143582,22.266301596087786,67.17172875339531,-0.3073817836826507,93.08755760368653,1.0,23.63113102436703,24.411085220886754,23.3975,22.383914779113248,100.0,52.0,0.5253039481330956,-0.12566791535644756,8.830022075055188,51.73064164602236,16.917198937344946,-295712000,-225372470.71579826,24.8,23.715,22.63,23.8945,23.4055,22.9165
2011-04-06 00:00:00,24.75,24.91,24.57,24.9,9952000,24.055,23.46904761904762,23.261,22.292507550355573,22.257048749278148,24.167306973890923,23.700389785308325,23.238137100203044,22.292507550355573,69.37502871453535,-0.37402436376114423,99.56140350877186,1.0,23.746465297431914,24.68302950919753,23.479999999999997,22.276970490802462,100.0,48.0,0.5120679518378745,-0.04157876988093275,7.142857142857144,53.87822975683533,20.454751675579498,-285760000,-216005882.48050424,24.91,23.77,22.63,23.962666666666667,23.477666666666668,22.992666666666665
2011-04-07 00:00:00,24.9,24.95,24.65,24.87,7454000,24.20625,23.546190476190475,23.308199999999996,22.31815424139681,22.274410551608526,24.323460979692943,23.811781234326578,23.302131723724496,22.31815424139681,68.7784824477499,-0.4195816630960181,96.26168224299073,0.9666354069165523,23.867911680788314,24.888745575848674,23.582,22.275254424151328,96.0,44.0,0.4969202409923121,0.0030723364749646836,7.522697795071346,55.85218019004137,23.088024752258896,-293214000,-212527349.1471708,24.95,23.79,22.63,24.048333333333332,23.573333333333334,23.098333333333333
2011-04-08 00:00:00,25.04,25.04,24.67,24.67,8661000,24.34125,23.633809523809525,23.3534,22.341555691731173,22.290328089471593,24.40046965087229,23.893516354866904,23.355773616911772,22.341555691731173,64.77930508461014,-0.434538730516838,81.77339901477842,0.7429630233666582,23.963753391884214,25.032389155886236,23.651,22.269610844113764,92.0,40.0,0.4878545094928611,-0.06494294181097464,6.611927398444258,57.27470396630446,24.124716916558604,-301875000,-221188349.1471708,25.04,23.835,22.63,24.118666666666666,23.657666666666668,23.196666666666665
2011-04-11 00:00:00,24.66,25.08,24.59,25.01,7560000,24.495,23.715714285714284,23.413200000000003,22.368107376390565,22.3083989991761,24.53592083956734,23.99984813059387,23.42064523977798,22.368107376390565,68.16788107774681,-0.4684277294303918,96.61835748792286,0.931896982995679,24.0582896495751,25.22790991020895,23.735,22.24209008979105,100.0,36.0,0.48800775881479946,-0.05822276345227217,5.750528541226228,64.44035862608892,26.067890971166957,-294315000,-215788349.14717072,25.08,23.854999999999997,22.63,24.208333333333336,23.738833333333336,23.269333333333336
2011-04-12 00:00:00,24.44,25.07,24.44,24.66,9672000,24.6275,23.77904761904762,23.463,22.390912278118023,22.324024254995525,24.563493986330155,24.062719737203977,23.46924738723767,22.390912278118023,61.59796961289245,-0.4617205037423737,79.71014492753629,0.5564827611641742,24.14525476620932,25.318286891978985,23.8215,22.324713108021015,96.0,32.0,0.4981500617565994,-0.082609511060738,6.201550387596905,60.72661443696768,25.69544988070294,-303987000,-218705301.52812314,25.08,23.854999999999997,22.63,24.308833333333332,23.829833333333333,23.350833333333334
2011-04-13 00:00:00,24.86,25.32,24.81,25.3,12726000,24.818749999999998,23.89190476190476,23.5226,22.41985842460441,22.3437981802115,24.7271619893679,24.18055595270836,23.541041607345996,22.41985842460441,67.72372608976241,-0.5022579137732173,99.06103286384979,0.9058280037415518,24.271803700398923,25.506789430105545,23.9415,22.376210569894457,100.0,28.000000000000004,0.5097107716311281,0.019780022126616316,6.9315300084530875,60.63097739789716,27.421309586824975,-291261000,-206977419.17518193,25.32,23.975,22.63,24.419166666666666,23.93616666666667,23.453166666666668
2011-04-14 00:00:00,25.14,25.32,25.04,25.22,6235000,24.91,24.002380952380953,23.578200000000002,22.447720529832228,22.362909155758267,24.836681547286144,24.27955062387899,23.60688311294027,22.447720529832228,66.30004068677415,-0.5219124895663434,95.21531100478461,0.7767304058607882,24.385074593458583,25.63562685938015,24.06,22.484373140619848,96.0,24.0,0.49330285937176194,0.04912613819290017,6.909707503179309,61.786658353024265,28.322096892962957,-297496000,-205195990.6037534,25.32,23.975,22.63,24.513,24.047500000000003,23.582
2011-04-15 00:00:00,25.23,25.27,24.78,25.1,12410000,24.966250000000002,24.10952380952381,23.6202,22.47411137033141,22.38109580588612,24.895196759000335,24.357688659700038,23.665436716354378,22.47411137033141,64.12253250001142,-0.5217910034832833,88.65979381443304,0.6186252800183004,24.520152558285087,25.679588841719212,24.1825,22.68541115828079,92.0,20.0,0.4930669408452074,0.11037431028659446,5.550883095037848,59.699712226853194,28.382262996800357,-309906000,-201397011.01191658,25.32,24.064999999999998,22.81,24.628166666666665,24.160666666666668,23.693166666666666
2011-04-18 00:00:00,24.99,25.0,24.71,24.86,6748000,24.96125,24.214761904761907,23.6538,22.49785155570125,22.3975669300995,24.88737525700026,24.4055278349667,23.712282335320875,22.49785155570125,59.88622370949518,-0.4966041867118456,74.15730337078648,0.31103418185211573,24.58772752512434,25.722667913572728,24.2635,22.804332086427273,88.0,16.0,0.4857050164991212,0.07728927400002657,5.338983050847449,57.242047805393064,27.13381530024194,-316654000,-201164321.3567442,25.32,24.165,23.01,24.7085,24.2485,23.7885
2011-04-19 00:00:00,24.94,25.22,24.9,25.05,5973000,24.98375,24.30095238095238,23.6862,22.52324606758482,22.41519107009884,24.92351408877798,24.466906136398446,23.764741851582805,22.52324606758482,62.025169739283314,-0.4863683138942001,84.83146067415734,0.4663393757732036,24.697974999407755,25.75916388822467,24.3595,22.95983611177533,84.0,12.0,0.47672608674918393,0.10870819835483853,5.38493899873791,62.49131920710873,26.726012655311504,-310681000,-201537633.8567441,25.32,24.165,23.01,24.803833333333337,24.34133333333333,23.878833333333336
2011-04-20 00:00:00,25.26,25.68,25.19,25.33,7363000,25.06625,24.405714285714286,23.724800000000002,22.55117396740985,22.434558571294193,25.013844291271763,24.549105551979547,23.826124524069755,22.55117396740985,64.98803484789518,-0.49514227890722395,83.00970873786399,0.6198096219922588,24.804449101431292,25.81139934445761,24.469,23.126600655542394,100.0,8.0,0.4876742234099564,0.09770257140232927,3.429971416904859,58.76522837363404,27.26954302238284,-303318000,-204693205.2853156,25.68,24.345,23.01,24.92866666666667,24.45366666666667,23.978666666666665
2011-04-21 00:00:00,25.32,25.64,25.23,25.63,7145000,25.143749999999997,24.524285714285714,23.771600000000003,22.581809052311247,22.455790740255694,25.15076778210026,24.65204788036245,23.896864738812116,22.581809052311247,67.87967273641706,-0.5203054448985398,97.20670391061448,0.8424083983890496,24.91018297336386,25.945775017918468,24.568,23.190224982081535,100.0,4.0,0.48212606459495955,0.09893156110176152,3.975659229208927,65.06229110511534,28.623628281880816,-296173000,-197896741.87068152,25.68,24.435000000000002,23.19,25.015,24.555500000000002,24.096
2011-04-25 00:00:00,25.63,25.7,25.39,25.46,5667000,25.24375,24.61047619047619,23.808200000000003,22.610447768208648,22.47575226357625,25.219486052744646,24.72899570128031,23.958164160819486,22.610447768208648,64.62262328238376,-0.5205295157475938,82.60869565217402,0.4991565924658316,24.984208015267175,25.96210763978702,24.68,23.39789236021298,96.0,8.0,0.4698313456953195,0.14060590959832783,2.2489959839357523,56.66929529353323,28.770381117877662,-301840000,-201004451.54810086,25.7,24.465,23.23,25.10966666666667,24.662166666666668,24.214666666666666
2011-04-26 00:00:00,25.43,26.08,25.43,25.92,6497000,25.321250000000003,24.739047619047618,23.851399999999998,22.64337863618667,22.498637630595674,25.37515581880139,24.84242468211076,24.03509889961088,22.64337863618667,68.96239082050401,-0.5514682662333499,90.2439024390246,0.9565131864537049,25.079636604332695,26.093832041425898,24.793,23.4921679585741,100.0,4.0,0.4827005352885108,0.13398332828288523,4.221954161640533,59.12386472058669,30.270131726770533,-295343000,-197705974.62502387,26.08,24.729999999999997,23.38,25.223333333333336,24.773833333333336,24.324333333333332
2011-04-27 00:00:00,25.89,25.91,25.47,25.83,5516000,25.3975,24.842380952380957,23.89,22.675086311448496,22.52077292873125,25.47623230351219,24.93647947429069,24.105487178057512,22.675086311448496,67.22483039322293,-0.5622440021839168,84.75609756097559,0.8085579070956586,25.13868654619756,26.157046325021675,24.905,23.652953674978328,96.0,4.0,0.4803647827679031,0.1437201386252609,4.702067288204283,60.42520630352764,30.95695991954097,-300859000,-194195792.8068421,26.08,24.81,23.54,25.33766666666667,24.88266666666667,24.427666666666667
2011-04-28 00:00:00,25.82,25.87,25.7,25.76,4601000,25.479999999999997,24.945714285714285,23.925,22.70578197004105,22.54229603219483,25.53929179162059,25.014910000548717,24.170370033819964,22.70578197004105,65.83542974750466,-0.5586951457100433,80.48780487804895,0.6554755950662766,25.18819288091358,26.19626507119864,25.003999999999998,23.811734928801357,92.0,8.0,0.45819586971305304,0.23153296757522185,2.9988004798080765,61.11031227493923,31.115286815835308,-305460000,-195549028.10095966,26.08,24.81,23.54,25.386666666666667,24.97116666666667,24.555666666666667
2011-04-29 00:00:00,25.76,25.88,25.65,25.88,7510000,25.6075,25.045714285714286,23.9656,22.737366229045616,22.56447346719686,25.615004726816018,25.09729952430598,24.237414346219182,22.737366229045616,67.0911095550968,-0.5591204559289764,87.80487804878051,0.7938247233088673,25.264308720638496,26.18042364431535,25.118,24.055576355684646,88.0,4.0,0.4418961647335493,0.31539071186107115,4.947283049472826,64.83350203069027,31.60243746873604,-297950000,-188039028.10095966,26.08,24.85,23.62,25.481666666666666,25.07616666666667,24.670666666666666
2011-05-02 00:00:00,25.98,26.26,25.79,25.82,8273000,25.70375,25.151428571428568,24.0098,22.768039201890936,22.586104872730434,25.660559231968016,25.166128141038747,24.29947652872039,22.768039201890936,65.78910761461485,-0.5482956083121415,75.82417582417575,0.650371884180034,25.344549196258402,26.127064393741737,25.220499999999998,24.31393560625826,84.0,8.0,0.44390358153829595,0.27051257764753545,2.055335968379445,59.89256538040805,31.65161986304552,-306223000,-195255900.44138515,26.26,25.075000000000003,23.89,25.5995,25.185499999999998,24.7715
2011-05-03 00:00:00,26.45,26.9,26.29,26.49,14846000,25.848750000000003,25.280952380952378,24.0696,22.805073637693017,22.612044375237208,25.84487940264179,25.292211175225532,24.385379409947042,22.805073637693017,72.262382479076,-0.5870135127911169,81.27853881278537,1.0,25.560251666517203,26.319228691888014,25.3205,24.321771308111984,100.0,4.0,0.4893390399998461,0.17923240927206197,5.035685963521014,58.42897544751869,33.71298507698602,-291377000,-200366818.47417206,26.9,25.61,24.32,25.712833333333332,25.29883333333333,24.884833333333333
2011-05-04 00:00:00,26.23,26.56,26.1,26.49,10899000,25.95625,25.376190476190477,24.1356,22.84173957164632,22.637811522245595,25.98823953538806,25.406286301394527,24.467913550733435,22.84173957164632,72.262382479076,-0.6106584406559428,81.27853881278537,1.0,25.69041285644387,26.483590565732122,25.4125,24.34140943426788,96.0,8.0,0.48724339428557123,0.19665656024515651,5.537848605577677,61.58071730930461,35.35379812305,-280478000,-192784905.43069384,26.9,25.67,24.44,25.801499999999997,25.3885,24.9755
2011-05-05 00:00:00,26.31,26.45,25.61,25.75,10772000,25.9925,25.428571428571427,24.192999999999998,22.870677486356307,22.658490515453266,25.935297416412936,25.439020939356954,24.518191450704677,22.870677486356307,58.16476017868844,-0.5631932594599363,47.488584474885855,0.0,25.740771260141244,26.50868875860017,25.455000000000002,24.401311241399835,92.0,4.0,0.5152974375508875,0.09631799887392542,3.580048270313759,52.28575796120727,32.24867997722958,-291250000,-199966238.76402715,26.9,25.67,24.44,25.883666666666663,25.445666666666664,25.007666666666665
2011-05-06 00:00:00,25.79,26.05,25.69,25.72,6294000,25.967499999999998,25.46761904761905,24.2496,22.89902895415376,22.678832771164537,25.88745354609895,25.46578084989439,24.565321197735866,22.89902895415376,57.67353077692868,-0.5171941202384502,46.11872146118717,0.0,25.82468246626705,26.5215288081887,25.497500000000002,24.473471191811303,88.0,4.0,0.5042047634401098,0.04424139121924159,2.674650698602787,46.6379170148005,29.659160558562252,-297544000,-205211238.76402724,26.9,25.67,24.44,25.936500000000002,25.4955,25.0545
2011-05-09 00:00:00,25.75,26.2,25.62,26.15,5102000,26.0075,25.52857142857143,24.31,22.931376924759196,22.70189700524318,25.945797202521405,25.53094457847588,24.627465464491323,22.931376924759196,62.55499577197581,-0.5095629528114962,62.5,0.33460241386432316,25.893964442941503,26.55888594278042,25.5715,24.58411405721958,84.0,4.0,0.5096187089086732,0.12483517734322402,3.237268061587052,52.13930744576881,28.945812082522494,-292442000,-200988893.93644103,26.9,25.67,24.44,26.006833333333333,25.55533333333333,25.103833333333334
2011-05-10 00:00:00,26.26,26.42,26.16,26.36,5248000,26.0825,25.60904761904762,24.3862,22.965492577249158,22.726203337434253,26.03784226862776,25.609902237668653,24.695407995295586,22.965492577249158,64.6963720967303,-0.5145292694677401,68.42105263157895,0.4813841050127295,25.962079672382323,26.64795787820919,25.639,24.630042121790808,80.0,4.0,0.49250308684376826,0.11050553530521402,2.8482247366367557,52.33835456897113,29.03360107903845,-287194000,-198163047.78259495,26.9,25.67,24.44,26.06633333333333,25.62633333333333,25.18633333333333
2011-05-11 00:00:00,26.36,26.45,25.99,26.09,6754000,26.108749999999997,25.660476190476192,24.457400000000003,22.996582203346183,22.748554145823395,26.04943287559937,25.65562583408116,24.750097877833014,22.996582203346183,59.94943618268304,-0.49101821534408074,51.49700598802397,0.1560030530311971,26.015235119160863,26.630575540377205,25.710500000000003,24.790424459622802,76.0,20.0,0.49018143778349915,0.10681365626717883,2.47446975648075,53.050887701695274,27.60647150167473,-293948000,-201980526.04346448,26.9,25.805,24.71,26.130499999999994,25.699,25.2675
2011-05-12 00:00:00,25.99,26.52,25.95,26.46,7240000,26.18875,25.74619047619048,24.525,23.031044071969607,22.77321491561859,26.140670014355063,25.732232897502,24.817152863016034,23.031044071969607,63.862477706649514,-0.49651789413216463,70.860927152318,0.4242244047768263,26.070505105224974,26.723346060891704,25.7685,24.813653939108296,72.0,16.0,0.49588276365610634,0.07090125025912278,2.08333333333333,54.911880778478704,27.632770208620418,-286708000,-196264736.56978023,26.9,25.805,24.71,26.191833333333328,25.75733333333333,25.32283333333333
2011-05-13 00:00:00,26.47,26.52,26.21,26.26,5834000,26.159999999999997,25.79190476190476,24.5784,23.063172986676378,22.796382922823778,26.167187788942826,25.782496431073238,24.873735103682073,23.063172986676378,60.42578217694989,-0.47921401974525324,56.46258503401378,0.188654422994519,26.11465229410611,26.763399252306634,25.8205,24.877600747693364,68.0,12.0,0.4826054233949558,0.03304216227698957,1.6647309330236288,50.046025428900585,26.57168683150507,-292542000,-200216801.08590922,26.9,25.805,24.71,26.250166666666665,25.814166666666665,25.378166666666665
2011-05-16 00:00:00,26.09,26.47,25.96,26.18,6069000,26.12125,25.837619047619043,24.6338,23.094186190789053,22.818865428319963,26.170034946955532,25.820353913828168,24.924961178047482,23.094186190789053,59.056762766485875,-0.4538139583908922,49.65034965034972,0.09481431560193317,26.138638375985312,26.768602343135516,25.8745,24.980397656864486,64.0,8.0,0.4845621788667445,0.0024053170813316542,1.6304347826086882,53.75148228627834,25.301612566452388,-298611000,-201049801.08590922,26.9,25.805,24.71,26.308833333333332,25.87183333333333,25.434833333333334
2011-05-17 00:00:00,26.28,26.47,25.93,26.45,11190000,26.208750000000002,25.901904761904763,24.6992,23.127577372970258,22.842992568331127,26.232249403187634,25.880320207749296,24.98476662204562,23.127577372970258,62.171788203639096,-0.45028041791792006,65.11627906976747,0.3083352630178785,26.173315616940243,26.750577679828165,25.953999999999997,25.15742232017183,60.0,4.0,0.48852202323340554,0.07040406055356142,2.2024729520865547,61.23351519162115,25.1502709886052,-287421000,-190688689.97479808,26.9,25.9,24.9,26.392666666666663,25.943166666666666,25.493666666666666
2011-05-18 00:00:00,26.26,26.54,26.07,26.39,7085000,26.2925,25.974761904761905,24.760199999999994,23.16003928965712,22.866560724023277,26.26730509136816,25.9288611403446,25.039873813337948,23.16003928965712,61.06003437505963,-0.43759424896709476,60.465116279069896,0.2321295511991869,26.19947201692658,26.721825227856733,26.021000000000004,25.320174772143275,56.00000000000001,16.0,0.4871990215738765,0.0894673523659258,2.2075910147172744,59.12348674420281,24.70510614816834,-294506000,-188126030.40032998,26.9,26.045,25.19,26.464,26.006999999999998,25.549999999999997
2011-05-19 00:00:00,26.49,26.71,26.36,26.64,6320000,26.353749999999998,26.05047619047619,24.827999999999996,23.1946657643869,22.891633410242388,26.350126182175238,25.996588650787974,25.102623859873713,23.1946657643869,63.952473246290026,-0.4426111337040055,79.84496124031021,0.43039319321048114,26.246974280625892,26.76113397483409,26.0865,25.41186602516591,100.0,12.0,0.47739909146145687,0.13676542626718444,0.5662514156285471,59.73856664775494,25.164821395423637,-288186000,-184334030.40032998,26.9,26.064999999999998,25.23,26.515499999999996,26.065499999999997,25.615499999999997
2011-05-20 00:00:00,26.71,26.71,26.01,26.03,9856000,26.3125,26.083809523809524,24.892,23.222878045338273,22.912486344393603,26.278987030580744,25.99977068404626,25.13899155164337,23.222878045338273,53.50849675636988,-0.39283677121920135,32.55813953488387,0.0,26.268395810023875,26.748754622404892,26.1065,25.46424537759511,96.0,8.0,0.49329915635706706,0.028170660146276116,-1.736504341260843,54.87336976543367,22.23567994762454,-298042000,-193626830.40032998,26.9,26.145,25.39,26.567500000000003,26.102999999999998,25.6385
