datetime,QQQ_Open,QQQ_High,QQQ_Low,QQQ_Close,QQQ_Volume,QQQ_sma8,QQQ_sma21,QQQ_sma50,QQQ_sma200,QQQ_sma300,QQQ_ema8,QQQ_ema20,QQQ_ema50,QQQ_ema200,QQQ_rsi,QQQ_macd,QQQ_stoch,QQQ_stochrsi,QQQ_vwap,QQQ_bb_hband,QQQ_bb_mavg,QQQ_bb_lband,QQQ_aroon_up,QQQ_aroon_down,QQQ_atr,QQQ_cmf,QQQ_roc,QQQ_uo,QQQ_tsi,QQQ_obv,QQQ_adi,QQQ_dcu,QQQ_dcm,QQQ_dcl,QQQ_kcu,QQQ_kcm,QQQ_kcl
2017-03-27 00:00:00,124.43,125.75,124.15,125.53,18472400,125.63,125.4952380952381,122.87639999999999,115.04165177674919,112.3681406394632,125.49051286003271,125.15981574284962,122.85737676384058,115.04165177674919,57.33111166178629,-0.7088281968043759,47.58620689655171,0.29597498423927826,125.59384255635281,126.68448575121403,125.52650000000001,124.368514248786,68.0,12.0,0.9565386375109138,0.09671753068016041,0.2075516883531613,48.37416032014698,23.924897374746664,374857500,1010091042.5686561,127.05,125.595,124.14,126.39349999999999,125.501,124.6085
2017-03-28 00:00:00,125.53,126.67,125.25,126.3,23721900,125.61875,125.56333333333333,123.0442,115.15367514215468,112.46071113355315,125.67039889113654,125.26840471972108,122.99238159663115,115.15367514215468,62.40573519033639,-0.7220920777675559,74.13793103448268,0.5180384127004813,125.65383639665663,126.71678840620409,125.61749999999999,124.5182115937959,64.0,8.0,0.9896430205458486,0.12778650022062313,0.40543763415215106,52.50721417815303,23.966502961638813,398579400,1021450825.6672475,127.05,125.6,124.15,126.50550000000001,125.57950000000001,124.65350000000001
2017-03-29 00:00:00,126.38,126.93,126.25,126.88,13710000,125.68625,125.67761904761905,123.2306,115.27035499148649,112.55652036190163,125.93919913755064,125.42188998450955,123.14483722029267,115.27035499148649,65.71352072688724,-0.7705228440177194,94.13793103448268,0.6627857407984796,125.74431808873302,126.89689520938238,125.6695,124.44210479061762,100.0,4.0,0.9675256619354313,0.1250458458425262,0.6904213951273631,54.4296186666646,25.09952269009822,412289400,1033144649.1966588,127.05,125.6,124.15,126.53983333333333,125.63133333333333,124.72283333333333
2017-03-30 00:00:00,126.83,127.23,126.72,127.09,16092400,125.76499999999999,125.73714285714286,123.41640000000001,115.3879633995314,112.65308833291888,126.1949326625394,125.58075760503246,123.29954948616356,115.3879633995314,66.85079407532525,-0.8164384261907145,95.45454545454544,0.7125523525344747,125.82297515575392,127.11719531284365,125.7635,124.40980468715634,100.0,12.0,0.9348452575114724,0.17782886386758187,1.1058074781225142,65.24592889155132,26.37186474447124,428381800,1040402006.059404,127.23,125.69,124.15,126.60916666666667,125.71366666666665,124.81816666666668
2017-03-31 00:00:00,126.91,127.35,126.77,127.01,19841400,126.07375,125.82285714285713,123.60179999999998,115.50360555475994,112.74848309482638,126.37605873753064,125.7168759283627,123.44505734945126,115.50360555475994,65.95329533937964,-0.8367262649166918,89.3750000000003,0.6767223988692979,125.90430923418788,127.29033145378222,125.84199999999998,124.39366854621775,96.0,8.0,0.9094991676892243,0.1344345127728343,0.4269787301336335,61.54904455176585,27.127229763436144,408540400,1036981075.0249219,127.35,125.75,124.15,126.694,125.804,124.91400000000002
2017-04-03 00:00:00,127.11,127.42,126.22,126.93,23700300,126.2675,125.89380952380952,123.78039999999999,115.61730102187677,112.84271244303352,126.49915679585716,125.83241155423292,123.58172176711984,115.61730102187677,65.0133246014548,-0.8367041868254432,85.01529051987781,0.6353792493387256,125.9970790247087,127.4171267184519,125.93050000000001,124.44387328154812,92.0,4.0,0.9302492271399941,0.12902781044023517,0.4272489912176646,62.90777362627722,27.478765649046018,384840100,1041326130.0249221,127.42,125.785,124.15,126.80816666666666,125.89366666666668,124.97916666666667
2017-04-04 00:00:00,126.56,127.15,126.52,127.13,13400000,126.52499999999999,125.98761904761906,123.961,115.73185524056457,112.93764458626917,126.63934417455556,125.95599140621073,123.72086993311515,115.73185524056457,66.3061880969002,-0.8431062146818817,91.1314984709478,0.7269090946493749,126.01945861676325,127.54217062259671,126.03950000000002,124.53682937740332,100.0,60.0,0.9088028537728523,0.1785471671544719,0.625296818109856,67.13262115778649,28.13929563109162,398240100,1053875336.3741281,127.42,125.785,124.15,126.89483333333332,125.98733333333332,125.07983333333334
2017-04-05 00:00:00,127.31,128.06,126.37,126.61,32011200,126.685,126.06666666666668,124.1154,115.84009548692711,113.02849080164279,126.63282324687655,126.01827793895256,123.83416915142438,115.84009548692711,60.088883259103916,-0.7970325189604637,62.9156010230178,0.4398379567705606,126.10193470650675,127.57818708319643,126.1115,124.64481291680359,96.0,56.00000000000001,0.9646026499319341,0.1224744966609167,0.11861458168591309,55.01850197183,26.940342775472985,366228900,1030956074.8356664,128.06,126.105,124.15,127.0365,126.07750000000001,125.1185
2017-04-06 00:00:00,126.74,127.02,126.35,126.68,18832200,126.82875000000001,126.13857142857144,124.24719999999999,115.94795523332586,113.11919850395745,126.64330696979287,126.08129908762375,123.94577036117245,115.94795523332586,60.624134390713174,-0.7574359480225041,64.70588235294126,0.4645636245045904,126.11505379917664,127.6152843402533,126.18200000000002,124.74871565974674,92.0,52.0,0.9435596035082247,0.09191136500412385,1.7183234302232218,52.332287955220814,26.09925052943025,385061100,1030674997.2237267,128.06,126.105,124.15,127.107,126.15650000000001,125.20599999999999
2017-04-07 00:00:00,126.64,127.0,126.16,126.61,16743100,126.86749999999999,126.20238095238095,124.37519999999999,116.05404523100421,113.20883838100757,126.63590542095001,126.1316515554691,124.05024995485196,116.05404523100421,59.76102383702991,-0.7121971993044696,62.9156010230178,0.5645998296224132,126.13025844640404,127.65599825541253,126.223,124.79000174458747,88.0,48.0,0.9361624889719231,0.07207967577235201,0.9810177061732366,49.90728959220355,25.165248987410394,368318000,1031870932.9380125,128.06,126.105,124.15,127.157,126.202,125.247
2017-04-10 00:00:00,126.74,127.19,126.32,126.66,15619300,126.84,126.24380952380955,124.49960000000002,116.15957711925293,113.2982148701703,126.64125977185,126.18197045494824,124.15259309387739,116.15957711925293,60.19693107736696,-0.6726261317982676,64.19437340153435,0.48110342434842457,126.26107073261059,127.6971584200203,126.25550000000001,124.81384157997972,84.0,44.0,0.9314365969025004,0.039476348507218144,1.2712880786759444,50.13645669908194,24.490647806810998,383937300,1028459821.4437597,128.06,126.105,124.15,127.22383333333332,126.24283333333332,125.26183333333333
2017-04-11 00:00:00,126.55,126.74,125.2,126.11,33778400,126.7175,126.24857142857142,124.6318,116.25858630214594,113.38334301056783,126.52320204477222,126.17511612590556,124.22935414901946,116.25858630214594,53.35051700888616,-0.590083259743011,50.12787723785154,0.0,126.34933006894721,127.69699120335609,126.276,124.8550087966439,80.0,40.0,0.9749054114094641,0.0271169274962571,0.6223569775791918,51.51410631170954,21.977055206709206,350158900,1034601348.716487,128.06,126.105,124.15,127.295,126.266,125.237
2017-04-12 00:00:00,126.09,126.2,125.47,125.61,15955200,126.54249999999999,126.24428571428572,124.7588,116.35163519466191,113.46458325634478,126.32026825704506,126.12129554248598,124.28349712356771,116.35163519466191,48.005248444180644,-0.47880228295049676,37.34015345268529,0.0,126.40065273419664,127.67972181155028,126.23299999999999,124.7862781884497,76.0,36.0,0.9574121677373598,-0.023125817350161705,0.0637297857085942,48.24611938815856,18.163646264835194,334203700,1024765951.4562131,128.06,126.105,124.15,127.24566666666665,126.24066666666667,125.23566666666667
2017-04-13 00:00:00,125.43,126.17,125.09,125.11,23683000,126.315,126.17952380952381,124.8592,116.43878310317274,113.541961440688,126.05131975547948,126.02498168129684,124.31590900107487,116.43878310317274,43.33000411851109,-0.3462738563130472,24.552429667519043,0.0,126.40445410224372,127.69343956915823,126.16900000000001,124.64456043084179,72.0,32.0,0.9661684414704055,-0.07434239234823768,-0.9422011084718904,40.956472897173775,13.373529747978766,310520700,1001960099.604361,128.06,126.105,124.15,127.22200000000001,126.1935,125.165
2017-04-17 00:00:00,125.46,126.16,125.41,126.14,13325500,126.19125,126.16761904761904,124.9824,116.53531262453421,113.62566933809207,126.07102647648404,126.03593580688762,124.38744198142489,116.53531262453421,53.3985532477466,-0.3206601447730293,35.35353535353527,0.428070194399171,126.46371736446255,127.68144408764829,126.15899999999999,124.6365559123517,68.0,28.000000000000004,0.9721564099368049,-0.009900531722610267,-0.5832282471626694,49.611900135825806,12.16939423127398,323846200,1014574906.2710279,128.06,126.105,124.15,127.213,126.16699999999999,125.12099999999998
2017-04-18 00:00:00,125.72,126.32,125.63,125.95,12841100,126.10875,126.14904761904762,125.09479999999999,116.62899110588214,113.70755857837052,126.04413170393204,126.0277514443269,124.44871876646705,116.62899110588214,51.57809764394484,-0.2817814802356935,28.956228956228948,0.35067247063461005,126.47439498896425,127.65200288113498,126.1335,124.61499711886502,64.0,24.0,0.9520023806556043,-0.013960817509371701,-0.8970021244787163,48.688337521718644,10.627313309013536,311005100,1013644391.7782747,128.06,126.105,124.15,127.19216666666667,126.14316666666666,125.09416666666667
2017-04-19 00:00:00,126.5,126.92,125.98,126.15,17764800,126.0425,126.1342857142857,125.2084,116.72372751278878,113.79023260775011,126.06765799194714,126.03939416391482,124.515435677586,116.72372751278878,53.379811045471165,-0.26406421907127253,35.69023569023578,0.42727335882052564,126.45568035720878,127.54521598548669,126.21399999999998,124.88278401451328,60.0,20.0,0.9532879248944895,0.040862310562660396,-0.677112038422171,44.5793210110831,9.922482134353327,328769900,1002305157.7357216,128.06,126.105,124.15,127.15966666666665,126.19316666666666,125.22666666666666
2017-04-20 00:00:00,126.66,127.49,126.47,127.21,21977900,126.1175,126.26142857142857,125.3344,116.82806853256203,113.87940049739962,126.32151177151444,126.15088043401818,124.62110486670028,116.82806853256203,61.546411193949446,-0.33173229970803675,71.38047138047108,0.7928386668809888,126.4708318609213,127.64637247716381,126.30549999999998,124.96462752283615,100.0,16.0,0.9809102159734538,0.010432312827088765,0.22059402820451185,49.350060649187,12.049688991224269,350747800,1012216759.6965058,128.06,126.105,124.15,127.25383333333335,126.29083333333332,125.32783333333332
2017-04-21 00:00:00,127.32,127.37,126.85,127.18,22454900,126.18249999999999,126.34714285714286,125.45580000000001,116.93107282577037,113.96777657382886,126.51228693340012,126.24889182125455,124.72145369545713,116.93107282577037,61.21955441247791,-0.3785750147401785,70.37037037037051,0.778612771850771,126.48330026550919,127.67633631893486,126.41100000000002,125.14566368106517,96.0,12.0,0.9479880576896365,0.046511392245963894,0.03932981986943394,48.89849798456218,13.601680564470023,328292900,1018262309.6965063,128.06,126.105,124.15,127.34266666666667,126.38916666666667,125.43566666666666
2017-04-24 00:00:00,128.59,128.84,128.37,128.71,22469900,126.5075,126.5204761904762,125.59900000000002,117.04827608123534,114.06573154676022,127.00066761486676,126.48328307637316,124.87786727602744,117.04827608123534,69.97678556739899,-0.533012184469186,96.53333333333346,1.0,126.62434001942866,128.0999342091077,126.58000000000001,125.06006579089232,100.0,8.0,0.9988460535689478,0.07972731152959309,1.6586367585498842,57.72178599878368,18.347115683729122,350762800,1028302052.2496982,128.84,126.495,124.15,127.47366666666667,126.55216666666665,125.63066666666666
2017-04-25 00:00:00,129.14,129.87,129.02,129.64,19384400,127.01125,126.7257142857143,125.7526,117.17356686649669,114.16921505807741,127.58718592267414,126.78392278338524,125.06461757892832,117.17356686649669,73.84324985866562,-0.7221237882799869,95.18828451882807,1.0,126.80491495459678,128.7331906838654,126.7855,124.83780931613461,100.0,4.0,1.0103570497425942,0.06822189220617715,2.336596147773902,64.48127236876283,23.79956041065103,370147200,1037196071.0732267,129.87,127.48,125.09,127.65450000000001,126.7705,125.88649999999998
2017-04-26 00:00:00,129.69,130.01,129.39,129.46,25398500,127.555,126.91285714285715,125.889,117.2958199325017,114.27081495802373,128.00336682874655,127.03878728020568,125.23698551700957,117.2958199325017,71.91289207861658,-0.8476998449604878,88.82113821138243,0.9367370552288136,127.03625218304225,129.19674011148751,126.94350000000001,124.6902598885125,96.0,8.0,0.9824744033324092,-0.009820229239376956,2.251007029460555,59.88941710299257,27.2811268486665,344748700,1017532716.2345188,130.01,127.55,125.09,127.79183333333333,126.94783333333332,126.10383333333334
2017-04-27 00:00:00,129.78,130.24,129.7,130.24,16136500,128.0675,127.1004761904762,126.0326,117.4246177441186,114.37692249983088,128.50039642235842,127.34366468209086,125.43318216340136,117.4246177441186,74.96676377563293,-0.9986474694827052,100.0,1.0,127.23600877014404,129.78297356341338,127.1115,124.44002643658663,100.0,4.0,0.968011945951523,0.0013068110855726546,2.8264645507658397,64.21098949769234,31.29165050313494,360885200,1033669216.2345188,130.24,127.665,125.09,127.95349999999999,127.1165,126.27950000000001
2017-04-28 00:00:00,130.76,130.81,130.26,130.47,22771900,128.6325,127.27142857142859,126.1664,117.5544225426846,114.4838532473403,128.93808610627877,127.64141090284411,125.63070443150326,117.5544225426846,75.80224511420909,-1.1238782582738054,94.055944055944,1.0,127.5373443073273,130.32653660516692,127.2805,124.2344633948331,100.0,60.0,0.9395825212406994,-0.02968770065339643,3.4572991832527156,66.68924184528112,34.71264832224909,383657100,1028286767.14361,130.81,127.95,125.09,128.1305,127.2915,126.45250000000001
2017-05-01 00:00:00,130.9,131.8,130.84,131.63,24815500,129.3175,127.48761904761903,126.324,117.69447803977232,114.59778113274002,129.53628919377238,128.02127653114468,125.86597092438548,117.69447803977232,79.51553763494823,-1.301721431733796,97.466467958271,1.0,127.91016837598808,131.09394204419513,127.5115,123.92905795580486,100.0,56.00000000000001,0.9674694840092217,0.017751186989171757,4.792612053180476,69.6488547625366,39.080414257329,408472600,1044313444.2269425,131.8,128.445,125.09,128.36849999999998,127.51050000000001,126.65249999999999
2017-05-02 00:00:00,131.79,131.91,131.46,131.85,18345100,129.8975,127.71809523809526,126.47540000000001,117.83532900455072,114.71241381624341,130.05044715071185,128.38591686151184,126.10063873127233,117.83532900455072,80.13806023838433,-1.4437726766755645,99.12023460410553,1.0,128.39414381795746,131.79342802215518,127.75750000000001,123.72157197784483,100.0,52.0,0.9305073780085623,0.04032388720799774,5.38725921189353,70.8796741947425,42.690806634379896,426817700,1057766517.5602756,131.91,128.5,125.09,128.57516666666666,127.75466666666667,126.93416666666664
2017-05-03 00:00:00,131.55,131.6,131.07,131.43,23827600,130.42875,127.93238095238095,126.60619999999999,117.9705993627144,114.82349412311221,130.35701445055366,128.67582954136788,126.30963329083028,117.9705993627144,75.42546802079322,-1.5051088637191015,92.96187683284472,0.8719684570615859,128.7898581317823,132.29945216058806,127.9725,123.64554783941193,96.0,48.0,0.9197568510079508,0.029734705926945326,4.193752972887273,66.44758727904089,44.09761020744337,402990100,1066308487.3715974,131.91,128.5,125.09,128.79183333333336,127.97633333333333,127.16083333333333
2017-05-04 00:00:00,131.41,131.85,131.02,131.48,14630100,130.775,128.1395238095238,126.73700000000001,118.10502125960281,114.93416858076594,130.60656679487508,128.94289339457094,126.51239276962124,118.10502125960281,75.60935447036033,-1.54000064714387,93.38461538461527,0.8414316631876221,129.21665807331473,132.7519206342283,128.216,123.6800793657717,92.0,44.0,0.9133456473645245,0.09217306867981574,4.390631202858267,65.28826175052258,45.26209427307501,417620200,1067894883.7571392,131.91,128.5,125.09,128.97066666666666,128.19816666666665,127.42566666666667
2017-05-05 00:00:00,131.81,131.96,131.32,131.96,19330700,131.065,128.39428571428573,126.88680000000001,118.2428817445819,115.04729702873426,130.90732972934728,129.2302368808023,126.72602442571453,118.2428817445819,77.360743213802,-1.5880782478653543,100.0,0.9027548787783405,129.54647876706235,133.23683087780282,128.48,123.72316912219716,100.0,40.0,0.8938209582670595,0.14093484699048614,4.605628220372574,70.87481689300228,46.78522698003152,436950900,1087225583.7571392,131.96,128.525,125.09,129.22233333333332,128.45133333333334,127.68033333333332
2017-05-08 00:00:00,132.02,132.24,131.75,132.24,13279900,131.4125,128.6590476190476,127.03739999999999,118.38215655309352,115.16153425777921,131.20347867838123,129.51688098739254,126.94225876196103,118.38215655309352,78.33789362896303,-1.6299843082840084,99.99999999999999,0.9327247983811263,129.8280528322122,133.7050423534161,128.7615,123.8179576465839,100.0,36.0,0.8649766041051273,0.17253957191284897,3.9540916594607465,70.77412619348827,48.33931445886178,450230800,1100505483.7571392,132.24,128.66500000000002,125.09,129.47916666666669,128.72566666666665,127.97216666666665
2017-05-09 00:00:00,132.45,133.0,132.33,132.7,28426100,131.72,128.94904761904763,127.194,118.52462265704285,115.2780689138737,131.5360389720743,129.82003517906944,127.16805253600178,118.52462265704285,79.87472284805374,-1.6809365287455194,95.40581929555879,0.9860804340071093,130.31488107262655,134.19115940756788,129.0635,123.93584059243214,100.0,32.0,0.8574782752404747,0.1826987371026921,4.340305079414987,72.61192021513243,50.12896150767025,478656900,1103475374.801914,133.0,129.04500000000002,125.09,129.76683333333335,129.0233333333333,128.27983333333333
2017-05-10 00:00:00,132.78,132.83,132.31,132.78,20499400,132.00875,129.2404761904762,127.36,118.66646720771905,115.39436081477818,131.81247475605778,130.10193659058663,127.38812890713896,118.66646720771905,80.13862988349567,-1.7080821541356386,96.4227642276423,1.0,130.72366898412739,134.580227180051,129.397,124.21377281994897,100.0,28.000000000000004,0.83337268415187,0.21501979215070455,3.16214746328956,71.66517724262755,51.662536249221446,499156300,1120032582.4942207,133.0,129.04500000000002,125.09,130.047,129.3545,128.662
2017-05-11 00:00:00,132.42,132.71,131.8,132.68,27232100,132.14000000000001,129.55333333333334,127.49680000000001,118.80590534495568,115.50921556019493,132.00525814360049,130.3474664391022,127.59565326372176,118.80590534495568,78.74852923494065,-1.7019075625850633,93.08855291576688,0.863203902233273,131.14916501122752,134.81541253626557,129.75050000000002,124.68558746373445,96.0,24.0,0.8438460638553071,0.2954104614646058,2.3449552607220157,73.56957835832364,52.553546593712916,471924200,1145469159.4172976,133.0,129.04500000000002,125.09,130.38783333333336,129.68633333333332,128.98483333333334
2017-05-12 00:00:00,132.73,133.0,132.62,132.97,19738600,132.28,129.9038095238095,127.652,118.94684161018,115.62523406145608,132.21964522280038,130.5972315401401,127.80641195926209,118.94684161018,79.84063300240297,-1.7008088647880584,99.24623115577886,0.9637726258529729,131.45621379995578,134.91861581011608,130.1435,125.36838418988391,100.0,20.0,0.8107142021513563,0.3957267784428902,2.711262165919968,76.70662741013822,53.62026780157533,491662800,1162091138.364666,133.0,129.20499999999998,125.41,130.72316666666669,130.05666666666667,129.39016666666666
2017-05-15 00:00:00,133.03,133.47,132.91,133.4,20481300,132.52625,130.29857142857142,127.81119999999999,119.09065413147175,115.74333881852282,132.4819462844003,130.86416186965056,128.02576835301653,119.09065413147175,81.36945074130784,-1.7148676187671583,98.28431372549036,1.0,131.70940710484516,135.1097609094012,130.50650000000002,125.90323909059883,100.0,16.0,0.792806044854831,0.3955189784460278,2.4262899262899236,79.98386855132738,54.9871169386577,512144100,1177452113.3646665,133.47,129.55,125.63,131.0815,130.42450000000002,129.7675
2017-05-16 00:00:00,133.74,133.97,133.35,133.95,21786000,132.83499999999998,130.6704761904762,127.987,119.23850831921831,115.86431331142299,132.80818044342246,131.15805121539813,128.25809116270216,119.23850831921831,83.13155936413892,-1.7502143050041639,99.5316159250583,1.0,132.04469421413648,135.23884474621093,130.9065,126.57415525378906,100.0,12.0,0.7804627559366291,0.43776030394992166,2.667279834444692,81.86827811996338,56.71514310598975,533930100,1197832564.9775689,133.97,129.975,125.98,131.46750000000003,130.81400000000002,130.1605
2017-05-17 00:00:00,132.89,133.14,130.53,130.55,55642200,132.65875,130.88952380952384,128.099,119.35106047524599,115.96189262496836,132.30636256710636,131.1001415758364,128.3479699406354,119.35106047524599,51.01151436494571,-1.486737044306608,7.8167115902970306,0.0,132.03418886368112,134.8783223572048,131.12650000000002,127.37467764279522,96.0,8.0,0.9690011305125833,0.30686695348880627,-0.8204816531185779,50.27471402271744,45.53927118459713,478287900,1143043119.000558,133.97,130.22,126.47,131.80383333333333,131.06683333333336,130.3298333333333
2017-05-18 00:00:00,130.5,132.13,130.35,131.69,41319900,132.59,131.15333333333334,128.2294,119.47383599290524,116.06639832181241,132.16939310774939,131.15631856861387,128.47902994296342,119.47383599290524,57.00935347922663,-1.354306289693909,37.016574585635404,0.18673196486591395,132.05713103452223,134.6476471001492,131.3505,128.05335289985084,92.0,4.0,1.026929621190256,0.3174221250715319,-0.12135001896093787,54.25125406678455,39.10839752468699,519607800,1163935203.270221,133.97,130.41,126.85,132.0585,131.2835,130.5085
2017-05-19 00:00:00,132.16,132.8,132.07,132.24,36730100,132.5325,131.39285714285714,128.36880000000002,119.60086250043852,116.17386411369405,132.18508352824952,131.25952632398398,128.62651896480799,119.60086250043852,59.580541355773846,-1.2789909544310376,52.209944751381556,0.2667812884771292,132.13247574361236,134.30438337401347,131.6035,128.90261662598652,88.0,8.0,1.0328632196766674,0.2560711811796657,0.6162976489386002,51.863732759138784,35.253338482887656,556337900,1144312273.133236,133.97,131.17000000000002,128.37,132.33083333333335,131.54533333333333,130.75983333333335
2017-05-22 00:00:00,132.54,133.42,132.49,133.36,19509700,132.60500000000002,131.68714285714285,128.52020000000002,119.73776934123019,116.288057707623,132.4461760775274,131.4595714359855,128.81214567207041,119.73776934123019,64.26723413368182,-1.2947525469808738,83.14917127071867,0.412693063445866,132.20388471509872,134.2898003178789,131.83599999999998,129.38219968212107,84.0,4.0,1.043372989699761,0.27183007273947435,1.4298752662002008,53.648128642761364,33.93122302248827,575847600,1161304592.4880757,133.97,131.495,129.02,132.57633333333334,131.76783333333333,130.95933333333335
