datetime,NVDA_Open,NVDA_High,NVDA_Low,NVDA_Close,NVDA_Volume,NVDA_sma50,NVDA_sma200,NVDA_sma300,NVDA_ema8,NVDA_ema20,NVDA_ema50,NVDA_rsi,NVDA_macd,NVDA_stoch,NVDA_stochrsi,NVDA_vwap,NVDA_bb_hband,NVDA_bb_mavg,NVDA_bb_lband,NVDA_atr,NVDA_roc,NVDA_obv,NVDA_adi
2015-03-26 00:00:00,4.97,5.08,4.93,5.06,31192000,5.178999999999999,4.73335,4.573733333333333,5.332367282975137,5.378311731593841,5.233370535127484,36.74003024388996,-0.01904513716799805,17.105263157894708,0.0,5.452248775089892,5.740301860537331,5.442,5.1436981394626695,0.13875281203217585,-8.664259927797842,743085600,226131232.60594586
2015-03-27 00:00:00,5.08,5.17,5.0,5.15,31828800,5.187200000000001,4.736000000000001,4.578266666666667,5.291841220091774,5.356567757156332,5.230101102377387,41.54369799970888,0.0002510223750125107,28.94736842105269,0.15778690672068946,5.430941374522309,5.754079163390313,5.4335,5.112920836609688,0.14098475402987756,-6.702898550724624,774914400,250470903.19418132
2015-03-30 00:00:00,5.18,5.2,5.11,5.18,25325200,5.1966,4.73865,4.582966666666667,5.266987615626935,5.339751780284301,5.228136353264548,43.09486608368539,0.012973073044038053,32.89473684210523,0.20873839342124842,5.406623000644721,5.758880509914678,5.42,5.081119490085322,0.1373429858848863,-5.30164533820841,800239600,264540458.7497366
2015-03-31 00:00:00,5.16,5.17,5.04,5.05,35727600,5.2017999999999995,4.74065,4.587166666666667,5.218768145487616,5.312156372638177,5.221150613920841,38.34634589581453,0.033163020741491245,15.789473684210526,0.05276292841593426,5.376596444766097,5.779619807271361,5.405,5.030380192728639,0.1375327726073944,-7.678244972577695,764512000,234309412.59589034
2015-04-01 00:00:00,5.06,5.08,4.98,5.06,33076800,5.206799999999999,4.74275,4.591433333333334,5.183486335379256,5.28814148000597,5.214830982002376,38.90402794206927,0.047805708872070696,17.105263157894708,0.07108120717399519,5.3486366496977675,5.791127303338156,5.3875,4.9838726966618445,0.1348518602782948,-8.664259927797842,797588800,254155492.59589
2015-04-02 00:00:00,5.09,5.11,5.03,5.08,19220400,5.211,4.744800000000001,4.5958,5.160489371961644,5.268318481910163,5.209543492512087,40.0715776130289,0.05713766442882573,19.736842105263186,0.10943191342346864,5.330722959095127,5.786685155431032,5.3660000000000005,4.945314844568969,0.1309338702584166,-9.28571428571428,816809200,258960592.59588987
2015-04-06 00:00:00,5.06,5.24,5.0,5.22,51586400,5.2162,4.7476,4.600966666666666,5.173713955970167,5.263716721728243,5.209953551629261,47.61779460682879,0.05262979297695214,38.157894736842074,0.3573038099451291,5.303334344152255,5.778863185473839,5.3549999999999995,4.93113681452616,0.13872430809710115,-5.263157894736843,868395600,301949259.2625563
2015-04-07 00:00:00,5.22,5.33,5.2,5.27,41396400,5.2222,4.75115,4.606366666666666,5.195110854643463,5.264315129182696,5.212308314310467,50.03752532278048,0.044509611150249206,44.7368421052631,0.44517726315149075,5.285155610269465,5.76905555190782,5.346,4.9229444480921805,0.1381011432330225,-5.892857142857145,909792000,305133597.72409445
2015-04-08 00:00:00,5.27,5.33,5.22,5.31,36643200,5.229399999999999,4.7551499999999995,4.6118,5.220641775833805,5.268666069260535,5.2161393608080955,51.94981208703094,0.034449530104823545,49.999999999999936,0.5091973348280933,5.265249899386551,5.748237839700492,5.3345,4.920762160299509,0.13609391871637805,-6.183745583038879,946435200,328451997.72409415
2015-04-09 00:00:00,5.27,5.45,5.26,5.43,37943200,5.2438,4.76005,4.617733333333333,5.267165825648515,5.284031205521436,5.224526052541111,57.237633155823694,0.016602463415616775,65.78947368421046,0.6862244890006787,5.255411847925186,5.737480060861915,5.33,4.922519939138085,0.13994435309377964,-0.7312614259597813,984378400,358407155.6188308
2015-04-10 00:00:00,5.44,5.49,5.42,5.49,25872800,5.2608,4.76555,4.623666666666666,5.316684531059956,5.303647281186062,5.234936795578714,59.62983006921902,-0.0023558077900647234,88.88888888888899,1.0,5.230170560469001,5.739944984074912,5.331,4.922055015925089,0.1349483278727954,1.6666666666666639,1010251200,384279955.6188308
2015-04-13 00:00:00,5.47,5.51,5.41,5.44,23672400,5.2745999999999995,4.7706,4.629466666666667,5.344087968602188,5.316633254406437,5.242978489869745,56.77928102789124,-0.01319370337525605,87.93103448275873,0.8754664058628655,5.217249575904909,5.736610550096691,5.3295,4.92238944990331,0.13245201873902426,7.2978303747534525,986578800,374810995.618831
2015-04-14 00:00:00,5.41,5.44,5.34,5.39,22027600,5.2902,4.7757,4.635266666666666,5.354290642246146,5.323620563510586,5.248744039286617,53.9993247969616,-0.01754597252746848,79.31034482758619,0.7540168408975384,5.210617496296044,5.718716523477444,5.322,4.925283476522556,0.13013401740052258,6.521739130434785,964551200,374810995.6188308
2015-04-15 00:00:00,5.4,5.5,5.38,5.46,24356000,5.3052,4.7811,4.6411999999999995,5.377781610635891,5.336609081271483,5.257028586765573,57.16156180697514,-0.0263399614925639,91.37931034482763,0.892167328632006,5.227875421034636,5.696497051102664,5.3149999999999995,4.933502948897335,0.129410159014771,6.019417475728147,988907200,382929662.2854975
2015-04-16 00:00:00,5.42,5.47,5.38,5.42,15528400,5.317,4.78615,4.647133333333334,5.387163474939026,5.344551073531342,5.263419622578688,54.84156859762912,-0.02973878519464712,83.01886792452831,0.7750245480214544,5.250070399891373,5.684744572438972,5.310499999999999,4.936255427561027,0.12659514765657304,4.633204633204638,973378800,381204284.50771976
2015-04-17 00:00:00,5.31,5.4,5.31,5.35,29363600,5.3272,4.7906,4.652666666666667,5.378904924952575,5.345070018909309,5.266814931497171,50.944794963710144,-0.02647873213850449,69.81132075471692,0.5919354634443942,5.268082777698741,5.648690746955247,5.298,4.947309253044753,0.12540977996681785,5.940594059405938,944015200,377941662.28549737
2015-04-20 00:00:00,5.38,5.41,5.32,5.33,23162400,5.3354,4.795,4.657966666666667,5.368037163852003,5.343634779013184,5.269292777320811,49.85481366564328,-0.02202736598752697,66.03773584905662,0.5407229228102395,5.279111518293496,5.591162719745256,5.2815,4.971837280254745,0.12288050996918799,5.3359683794466495,920852800,359926462.28549725
2015-04-21 00:00:00,5.39,5.39,5.29,5.32,23045600,5.3438,4.79915,4.663166666666667,5.357362238551558,5.341383847678595,5.271281295857251,49.28699940648119,-0.017491083493314186,64.15094339622647,0.5009683775187045,5.299080215249528,5.572087235553668,5.273999999999999,4.97591276444633,0.12124618782853168,4.724409448818902,897807200,350708222.2854974
2015-04-22 00:00:00,5.35,5.39,5.27,5.38,20742000,5.3536,4.8038,4.668333333333333,5.362392852206767,5.34506157647111,5.275544774451085,52.763280302295776,-0.01852401221159905,74.50980392156863,0.6489180317973653,5.3233010509924465,5.56951981384054,5.273000000000001,4.976480186159461,0.121157174412208,3.065134099616861,918549200,367993222.2854975
2015-04-23 00:00:00,5.28,5.41,5.22,5.36,25938000,5.3602,4.8085,4.672966666666667,5.36186110727193,5.3464842834738615,5.2788567440804535,51.49611449834303,-0.017526745398726895,70.58823529411774,0.32286950064851977,5.335707006115461,5.570969575087043,5.2875,5.004030424912957,0.1260745190970503,1.7077798861480218,892611200,380279643.33812916
2015-04-24 00:00:00,5.35,5.36,5.25,5.31,24096000,5.3664,4.8123,4.677,5.350336416767057,5.343009589809684,5.280078048234161,48.36866402663973,-0.012557072022274518,35.483870967741794,0.0,5.359004315106583,5.56359059163792,5.299999999999999,5.036409408362078,0.12492633916154673,0.0,868515200,382470188.79267436
2015-04-27 00:00:00,5.33,5.45,5.28,5.35,24845600,5.3662,4.8164,4.680733333333333,5.350261657485488,5.343675343161142,5.282820085558312,50.93583650458376,-0.011711235935056408,44.82758620689651,0.22796684359660158,5.369773599285778,5.565107820342752,5.3100000000000005,5.054892179657249,0.1281458863642934,-1.4732965009208117,893360800,378085671.1456154
2015-04-28 00:00:00,5.34,5.4,5.29,5.38,23448400,5.3666,4.8206,4.6846,5.356870178044268,5.347134834288652,5.286631062595241,52.83015114969292,-0.013308244858916574,55.17241379310349,0.3961834064238091,5.3777318350666485,5.569559612117084,5.319999999999999,5.070440387882915,0.12684975162398673,-2.0036429872495503,916809200,393007380.23652434
2015-04-29 00:00:00,5.34,5.39,5.32,5.34,19515600,5.365999999999999,4.82435,4.688133333333333,5.353121249589986,5.346455326261162,5.28872396210131,50.05516974989705,-0.01121691857579954,41.379310344827616,0.1497629745339442,5.3758054312094306,5.551154102199868,5.3345,5.117845897800133,0.1227890550794162,-1.8382352941176567,897293600,384643551.6650956
2015-04-30 00:00:00,5.31,5.38,5.3,5.35,21884400,5.3668,4.82805,4.6912,5.3524276385699885,5.346792914236289,5.29112694397969,50.75162753604704,-0.010248307743433216,44.82758620689651,0.27101003206663116,5.366286713967983,5.525283861995449,5.348999999999999,5.172716138004549,0.11973269400231505,-0.7421150278293143,919178000,390114651.6650955
2015-05-01 00:00:00,5.4,5.5,5.37,5.48,25696800,5.369800000000001,4.8324,4.6948,5.380777052221102,5.359479303356642,5.29853373049029,58.795682311460375,-0.019743005151198645,92.85714285714302,1.0,5.366566525691507,5.5047792325800655,5.369,5.233220767419934,0.12189464443072115,0.36630036630037477,944874800,407904743.972788
2015-05-04 00:00:00,5.48,5.52,5.43,5.45,20072000,5.3716,4.8367,4.6981,5.396159929505302,5.368100322084581,5.304473584196554,56.5021203962229,-0.024563716736755836,76.66666666666686,0.7800366458955599,5.3712076539627,5.502068910499485,5.3805,5.258931089500514,0.11961645554281249,0.5535055350553552,924802800,396753632.8616771
2015-05-05 00:00:00,5.43,5.44,5.29,5.31,29292800,5.3713999999999995,4.8413,4.701,5.377013278504124,5.362566958076526,5.3046903063849244,47.24078515044848,-0.01689260795920955,29.99999999999997,0.0,5.363380015895584,5.497890640868452,5.3825,5.267109359131549,0.12250099443261162,-0.7476635514018699,895510000,375272246.19501024
2015-05-06 00:00:00,5.34,5.39,5.26,5.33,31648400,5.3704,4.8458499999999995,4.704,5.366565883280986,5.359465343021618,5.305682843389437,48.538496120842616,-0.012285413242223875,36.66666666666679,0.11230830982839236,5.3572738508004045,5.496685688141354,5.3835,5.2703143118586455,0.12303663768742505,0.0,927158400,377706738.5027027
2015-05-07 00:00:00,5.31,5.44,5.29,5.42,53456400,5.372000000000001,4.85095,4.707466666666667,5.378440131440767,5.365230548448131,5.310165869138872,54.0193920802033,-0.01571527022188235,66.66666666666677,0.5866436399474801,5.361386640584763,5.495445542375108,5.383000000000001,5.270554457624894,0.12496259213832328,1.879699248120294,980614800,416908098.5027024
2015-05-08 00:00:00,5.06,5.26,4.94,5.02,114655200,5.365399999999999,4.85455,4.709666666666667,5.298786768898374,5.3323514485959285,5.298786815447151,35.77996587100523,0.01368544320114129,13.79310344827574,0.0,5.289735734593075,5.545239064281134,5.3595,5.173760935718866,0.15032240698558588,-6.6914498141264005,865959600,359580498.50270194
2015-05-11 00:00:00,4.95,5.02,4.91,4.97,54414400,5.3584000000000005,4.85785,4.7118,5.225723042476513,5.297841786824888,5.285893214841381,34.224387622615026,0.04055283470691595,9.836065573770437,0.0,5.251785735386811,5.583661058707321,5.336,5.08833894129268,0.147442235058044,-7.276119402985085,811545200,364527262.1390655
2015-05-12 00:00:00,4.94,5.06,4.93,5.02,38880000,5.3498,4.86175,4.713933333333333,5.180006810815065,5.271380664270137,5.275466029945641,37.1662969190767,0.057152040761788925,18.032786885245827,0.11972951908786536,5.228889236327166,5.599200195243153,5.3175,5.035799804756847,0.14619636112532655,-5.461393596986818,850425200,379481108.2929116
2015-05-13 00:00:00,5.06,5.1,5.0,5.05,30852400,5.3438,4.8659,4.716033333333333,5.151116408411717,5.250296791482505,5.266624224849734,38.9311954075433,0.0671126490297187,22.950819672131118,0.1915571745214153,5.213010855274791,5.593519813840542,5.297,5.000480186159457,0.14289662104494605,-5.607476635514016,881277600,379481108.2929116
2015-05-14 00:00:00,5.06,5.16,5.05,5.13,29305200,5.3382000000000005,4.8704,4.7186,5.1464238732091125,5.238839954198457,5.261266412110529,43.48956118170737,0.06776996150140313,36.065573770491795,0.3770730715015381,5.203014476838577,5.581891048630432,5.282500000000001,4.983108951369569,0.1405468623988785,-4.646840148698885,910582800,392801653.74745697
2015-05-15 00:00:00,5.15,5.18,5.1,5.13,21582400,5.3306,4.87455,4.7212,5.142774123607087,5.2284742442747945,5.256118709674822,43.48956118170737,0.06751264265156731,36.065573770491795,0.3770730715015381,5.192654463416283,5.576280248703929,5.2715,4.96671975129607,0.13622208651324433,-3.9325842696629207,932165200,387406053.7474571
2015-05-18 00:00:00,5.12,5.16,5.1,5.13,32497200,5.3244,4.87935,4.724,5.139935429472179,5.219095744820052,5.251172877922868,43.48956118170737,0.06654166471905754,36.065573770491795,0.3770730715015381,5.181424138951959,5.571033519994247,5.2615,4.951966480005753,0.13077765176229833,-4.112149532710276,964662400,387406053.7474571
2015-05-19 00:00:00,5.13,5.15,5.09,5.1,25380800,5.3174,4.8838,4.726566666666667,5.131060889589472,5.207753292932428,5.245244529769031,42.02051175743749,0.06741577984636127,31.147540983606504,0.3172858505645482,5.171949282728847,5.566504746799836,5.250500000000001,4.934495253200165,0.1257221052078485,-6.93430656934308,939281600,370485520.41412354
2015-05-20 00:00:00,5.1,5.16,5.09,5.1,19682400,5.3086,4.8883,4.729099999999999,5.1241584696807,5.197491074557911,5.23954866585652,42.02051175743749,0.06733235688517336,31.147540983606504,0.3172858505645482,5.1627748776867755,5.553124383141961,5.2364999999999995,4.919875616858038,0.12174195483585934,-6.422018348623864,958964000,356426663.2712662
2015-05-21 00:00:00,5.1,5.12,5.05,5.06,23969200,5.2993999999999994,4.8926,4.7319666666666675,5.1099010319738785,5.184396686504777,5.232507541705284,39.93454115384609,0.06969055989979633,24.590163934426165,0.25631663640367414,5.144808522963903,5.541704622077863,5.2215,4.901295377922136,0.11804610091901226,-4.708097928436912,934994800,339305806.1284089
2015-05-22 00:00:00,5.07,5.09,5.04,5.05,21259200,5.291,4.89685,4.734733333333334,5.096589691535239,5.1715970020757505,5.225350383207038,39.40785208722111,0.07154168123718208,26.41509433962257,0.26185720117981776,5.1291249503361955,5.534338917258248,5.2085,4.882661082741752,0.11318566513908279,-5.253283302063794,913735600,326550286.12840873
2015-05-26 00:00:00,5.03,5.06,4.98,5.02,25973200,5.281999999999999,4.90115,4.7374,5.079569760082963,5.157159192354251,5.217297427002841,37.79730873180596,0.07456986255579157,20.75471698113196,0.18049610025832966,5.111539967804806,5.52091336245283,5.191999999999999,4.863086637547169,0.1108152604862911,-7.380073800738014,887762400,326550286.12840843
2015-05-27 00:00:00,5.05,5.31,5.04,5.29,43233200,5.277,4.905,4.740633333333333,5.1263320356200826,5.169810697844323,5.220148508296847,55.44573929442755,0.05455410874494948,71.69811320754711,1.0,5.1070410376426505,5.5083660156514345,5.1875,4.8666339843485655,0.12361417045155602,5.378486055776902,930995600,363378567.60989004
2015-05-28 00:00:00,5.29,5.38,5.28,5.36,32765600,5.272200000000001,4.9093,4.743833333333334,5.1782582499267304,5.187923964716292,5.2256328805205,58.71610653030611,0.03266650551713912,95.7446808510639,1.0,5.093168852300111,5.511379234389619,5.1884999999999994,4.86562076561038,0.12192744399073056,7.84708249496983,963761200,383037927.6098903
2015-05-29 00:00:00,5.36,5.4,5.35,5.36,33516800,5.2692,4.9136,4.747033333333333,5.218645305498568,5.2043121585528365,5.230902179323618,58.7161065303061,0.01514583056068286,91.83673469387755,0.9999999999999997,5.119830333185634,5.512907394173129,5.189,4.865092605826871,0.11678976941996413,6.772908366533879,997278000,362927847.609891
2015-06-01 00:00:00,5.39,5.47,5.36,5.42,37266000,5.265599999999999,4.91805,4.750466666666667,5.263390793165553,5.224853857738281,5.238317780134457,61.52363334649276,-0.0035401208218477365,90.74074074074078,1.0,5.166437513195933,5.500031845518932,5.186,4.871968154481068,0.11630478588996665,7.326732673267329,1034544000,366315665.7917091
2015-06-02 00:00:00,5.39,5.42,5.31,5.31,22430400,5.2586,4.9222,4.7536,5.273748394684318,5.2329630141441585,5.241128847580164,54.240872489697516,-0.009364839189108132,67.34693877551013,0.6930514533933692,5.192416344352879,5.474898631291236,5.179,4.883101368708765,0.11585444404068335,3.5087719298245554,1012113600,343885265.7917091
2015-06-03 00:00:00,5.33,5.37,5.25,5.26,25078800,5.2543999999999995,4.92585,4.756566666666667,5.270693195865581,5.235537965178048,5.241868892773099,51.270029861268796,-0.009833039172698399,57.14285714285709,0.5678385231702977,5.2099945440139335,5.46875160393063,5.176499999999999,4.884248396069368,0.11615055518063455,2.534113060428848,987034800,322986265.791709
2015-06-04 00:00:00,5.22,5.37,5.22,5.35,32371200,5.2534,4.9296500000000005,4.760166666666667,5.288316930117674,5.246439111351567,5.246109328350625,55.94720504152396,-0.017267292274682156,75.5102040816326,0.7649687258549542,5.225555695491726,5.471974107520554,5.1775,4.883025892479447,0.11856837266773211,4.2884990253411255,1019406000,346725145.7917088
2015-06-05 00:00:00,5.33,5.42,5.28,5.39,31332000,5.2598,4.933450000000001,4.7640666666666664,5.310913167869302,5.260111576937132,5.251752099787855,57.882095623289835,-0.02608595447965989,83.67346938775508,0.8465190971487939,5.240885002310968,5.465786128032428,5.176,4.8862138719675725,0.12009920319146551,5.686274509803923,1050738000,364629145.7917087
2015-06-08 00:00:00,5.37,5.41,5.21,5.27,34281200,5.263999999999999,4.9368,4.7675,5.301821352787235,5.261053331514549,5.252467703717744,50.68919188045926,-0.02312523735273686,59.183673469387664,0.5433577833067796,5.2543860413505,5.471786074490128,5.1884999999999994,4.905213925509871,0.1258064029635037,3.3333333333333317,1016456800,350916665.7917085
2015-06-09 00:00:00,5.27,5.33,5.26,5.29,25688800,5.2668,4.940449999999999,4.771,5.299194385501183,5.263810157084592,5.253939558473911,51.76505064443237,-0.022137493309105416,63.26530612244899,0.5887023017454738,5.2655895687394825,5.4723413709642825,5.2044999999999995,4.936658629035716,0.12182023132325347,4.545454545454554,1042145600,347246837.22028005
2015-06-10 00:00:00,5.23,5.27,5.17,5.2,52946000,5.267199999999999,4.94365,4.7736,5.277151188723142,5.257732999267012,5.251824281671013,46.81514714801008,-0.013931853465130928,44.89795918367348,0.3800773428945668,5.265961423918003,5.467686939082296,5.2135,4.959313060917704,0.12169021480016394,2.9702970297029774,989199600,326068437.2202804
2015-06-11 00:00:00,5.2,5.29,5.2,5.26,28305200,5.2714,4.9471,4.7765,5.273339813451332,5.257948904098725,5.252144898076071,50.23183380522341,-0.012130490584921105,57.14285714285709,0.5240813853537337,5.27511244768703,5.467425553301266,5.224,4.980574446698735,0.11942662802872364,4.780876494023909,1017504800,335503503.8869469
2015-06-12 00:00:00,5.22,5.25,5.1,5.11,32372800,5.2724,4.9494,4.778733333333333,5.237042077128814,5.243858532279798,5.2465705883475975,42.8249032599417,0.001384884783732332,26.530612244897974,0.21189942436442993,5.276491034059124,5.468120378589841,5.223,4.977879621410159,0.12232472602667196,-3.402646502835533,985132000,307447077.2202805
2015-06-15 00:00:00,5.09,5.13,5.05,5.1,30654800,5.2728,4.9519,4.7814000000000005,5.2065882822113,5.230157719681722,5.240822722137888,42.37628643339394,0.012755792724600035,13.953488372092941,0.0,5.278756575548607,5.469231709718452,5.2215,4.973768290281548,0.11930153131048112,-4.850746268656729,954477200,315110777.22028035
2015-06-16 00:00:00,5.09,5.17,5.04,5.17,25689200,5.271800000000001,4.95455,4.784233333333334,5.1984575528310115,5.224428413045368,5.2380453604854225,46.59377373002669,0.01593521298910261,30.23255813953488,0.22026483960279314,5.27633108671907,5.468879298230366,5.2235,4.978120701769633,0.12006570764544675,-3.5447761194029916,980166400,340799977.22028035
2015-06-17 00:00:00,5.16,5.26,5.15,5.23,23354400,5.270999999999999,4.95745,4.786766666666667,5.205466985535232,5.22495904037438,5.237729856152661,49.973565795997644,0.013458289116686117,44.18604651162803,0.39677974170961283,5.268158501796666,5.468746727726323,5.2299999999999995,4.991253272273676,0.1193467285279148,-3.505535055350544,1003520800,351415613.5839169
2015-06-18 00:00:00,5.27,5.35,5.26,5.31,29940400,5.271,4.9607,4.7896,5.22869654430518,5.233058179386344,5.240563979440791,54.140800667890424,0.004982542047224037,62.790697674418546,0.6144200702003423,5.262922475333819,5.473864521725191,5.2405,5.007135478274809,0.11939339077592083,0.0,1033461200,354742324.69502795
2015-06-19 00:00:00,5.31,5.36,5.25,5.3,35565600,5.268400000000001,4.96365,4.7927333333333335,5.244541756681807,5.239433590873358,5.242894803776447,53.54042245955834,-0.000917060836796324,68.42105263157892,0.7199969952835049,5.25294087807407,5.471760119492869,5.2524999999999995,5.03323988050713,0.11872243429192651,0.7604562737642593,997895600,351509088.3313914
2015-06-22 00:00:00,5.31,5.34,5.19,5.27,51423600,5.263999999999999,4.96605,4.796,5.25019914408585,5.242344677456848,5.243957752647959,51.688593385923895,-0.0031356435996405807,60.52631578947358,0.6005689118500287,5.249898470020596,5.462122758011329,5.2635,5.06487724198867,0.12095654612821745,-1.4953271028037398,946472000,354937328.33139104
2015-06-23 00:00:00,5.28,5.33,5.1,5.14,41406400,5.258000000000001,4.96785,4.7986666666666675,5.2257104454001055,5.2325975653181,5.239880978034313,44.505100420180305,0.005532254732599995,26.315789473684124,0.1372913829078697,5.242389029749618,5.444139628950669,5.2695,5.0948603710493305,0.12874536426191624,-4.63821892393321,905065600,327933154.41834754
2015-06-24 00:00:00,5.13,5.16,5.06,5.09,25336800,5.252000000000001,4.969650000000001,4.801066666666666,5.195552568644526,5.219016844811614,5.234003292621203,42.08264749276923,0.016248901520167003,13.157894736842062,0.0,5.229961497385279,5.450442399691706,5.2595,5.068557600308294,0.12669212395749369,-3.41555977229601,879728800,317798434.4183476
2015-06-25 00:00:00,5.09,5.16,5.09,5.13,35046000,5.2454,4.97195,4.803566666666667,5.180985331167965,5.210539050067651,5.229924732126254,44.676982703948376,0.021269078900508553,24.32432432432428,0.2151519534958195,5.213438844953962,5.441038856192288,5.247999999999999,5.05496114380771,0.12264268653195844,-3.0245746691871482,914774800,322805005.8469189
2015-06-26 00:00:00,5.09,5.09,5.0,5.02,42129600,5.237399999999999,4.9736,4.805633333333333,5.145210813130639,5.192392473870732,5.221692389689931,39.44435724989927,0.03373481241615561,5.555555555555432,0.0,5.1919732104974035,5.440752234791497,5.231,5.021247765208503,0.12316820892253282,-3.4615384615384728,872645200,299399672.51358515
2015-06-29 00:00:00,4.96,5.02,4.87,4.87,39172400,5.227799999999999,4.97475,4.8071,5.084052854657164,5.161688428740186,5.2079005312707185,33.65570154552816,0.05508278240800202,0.0,0.0,5.165100106105987,5.448226377818223,5.2035,4.958773622181777,0.12508476542806615,-7.414448669201515,833472800,260227272.51358515
2015-06-30 00:00:00,4.9,4.92,4.84,4.87,31591600,5.2186,4.97625,4.808433333333333,5.036485553622239,5.133908578383979,5.194649530044416,33.65570154552816,0.07118067590693578,5.769230769230812,0.0,5.140383777468165,5.460661243728472,5.1815,4.9023387562715275,0.12186442504034714,-4.696673189823879,865064400,252329372.51358533
2015-07-01 00:00:00,4.99,5.06,4.9,4.94,30289200,5.211,4.9784,4.809833333333334,5.015044319483963,5.115441094728363,5.184663273964243,38.53749332883419,0.07739776425046685,19.230769230769315,0.23830940500438633,5.122736221712863,5.461031724185454,5.1655,4.8699682758145455,0.12673125182317946,-3.1372549019607696,895353600,237184772.51358542
2015-07-02 00:00:00,4.94,4.98,4.91,4.95,14576400,5.2024,4.98025,4.811133333333333,5.000590026265305,5.099684799992328,5.175460792632312,39.22548595611886,0.08058895581020753,21.153846153846196,0.2718944329886363,5.114938855524603,5.442516834539774,5.1455,4.848483165460227,0.12267901955009523,-4.255319148936165,909930000,239267115.37072822
2015-07-06 00:00:00,4.9,4.97,4.85,4.88,21477600,5.1928,4.98175,4.812600000000001,4.973792242650793,5.078762438088297,5.163874094882026,36.17308365729118,0.08775483004293694,7.6923076923076925,0.12288845158747393,5.106093072798937,5.416243143380614,5.119999999999999,4.823756856619385,0.12248766101080273,-6.692160611854694,888452400,228528315.3707283
