datetime,NFLX_Open,NFLX_High,NFLX_Low,NFLX_Close,NFLX_Volume,NFLX_sma8,NFLX_sma21,NFLX_sma50,NFLX_sma200,NFLX_sma300,NFLX_ema8,NFLX_ema20,NFLX_ema50,NFLX_ema200,NFLX_rsi,NFLX_macd,NFLX_stoch,NFLX_stochrsi,NFLX_vwap,NFLX_bb_hband,NFLX_bb_mavg,NFLX_bb_lband,NFLX_aroon_up,NFLX_aroon_down,NFLX_atr,NFLX_cmf,NFLX_roc,NFLX_uo,NFLX_tsi,NFLX_obv,NFLX_adi,NFLX_dcu,NFLX_dcm,NFLX_dcl,NFLX_kcu,NFLX_kcm,NFLX_kcl
2017-04-26 00:00:00,151.53,152.15,148.9,150.17,9274100,145.0725,145.0442857142857,143.55980000000002,126.61613068519073,120.99460933009107,146.23232782273772,144.91773255382103,142.68281720977765,126.61613068519073,60.853904977987234,-0.9642481174222439,77.45625841184375,0.8147386929170264,145.1543214208889,150.89521640371873,145.038,139.1807835962813,96.0,80.0,3.2766865875698508,0.1781144513037673,4.93326811543566,59.35445187743729,8.692213616203455,65509200,143707103.73234951,153.52,146.09,138.66,147.776,144.945,142.114
2017-04-27 00:00:00,150.6,153.49,149.3,153.08,7719400,145.80125,145.4209523809524,143.805,126.87945276792514,121.20780129467518,147.75403275101823,145.69509135821903,143.09054986821775,126.87945276792514,64.78726108896547,-1.4944642942615758,97.03903095558549,0.9715828813139604,145.60928224094295,152.17986484120408,145.36849999999998,138.5571351587959,100.0,76.0,3.34192325988629,0.2049780385365299,6.416405978449786,64.77981433703393,12.810466189923964,73228600,149915785.8325882,153.52,146.09,138.66,148.1605,145.2335,142.3065
2017-04-28 00:00:00,152.71,152.97,150.94,152.2,6366200,146.90625,145.69380952380953,144.0036,127.13139851152788,121.41372952527533,148.74202547301417,146.31460646696007,143.447783206719,127.13139851152788,62.73442117416031,-1.8226454664945493,91.11709286675625,0.8897250476314745,145.97998342065856,152.93133706997315,145.5755,138.21966293002686,96.0,72.0,3.2560715984658413,0.19099349676367927,5.438171111880841,70.0316224874046,15.137133967560654,66862400,151452454.7981054,153.52,146.09,138.66,148.39450000000002,145.454,142.51350000000002
2017-05-01 00:00:00,151.91,157.7,151.61,155.35,9031600,148.855,146.04095238095238,144.2704,127.41218061589079,121.63921969454259,150.21046425678878,147.1751201367734,143.91453680645552,127.41218061589079,66.79078280979456,-2.310278630306726,87.65756302521011,1.0,146.7042422434233,154.4170965645145,145.95250000000001,137.48790343548552,100.0,68.0,3.4584950557182794,0.19615581204367386,8.009455607314177,68.51480086456712,18.54083695306706,75894000,153513854.46969816,157.7,148.18,138.66,149.00883333333334,145.80883333333333,142.60883333333334
2017-05-02 00:00:00,155.76,156.5,154.61,156.45,5384800,150.76375,146.45238095238096,144.555,127.70111414210083,121.87052056035958,151.59702775528018,148.05844202850926,144.40612359835922,127.70111414210083,68.0967450047587,-2.753748731523615,93.43487394957982,1.0,147.17876581945853,156.05155038957918,146.429,136.80644961042083,100.0,64.0,3.3464596945955445,0.22601444971799228,9.466834592779179,68.65822434249958,21.627494758197557,81278800,158613744.41678804,157.7,148.18,138.66,149.438,146.257,143.076
2017-05-03 00:00:00,156.29,156.54,154.88,155.59,3931200,152.35375,146.8652380952381,144.81480000000002,127.97861549392074,122.09457025763292,152.48435492077346,148.77573326388932,144.84470698665885,127.97861549392074,65.91430607230188,-3.0012110759924155,88.91806722689083,0.921140270246546,147.52132776744745,157.334825444384,146.9335,136.53217455561602,96.0,60.0,3.2259982878387197,0.235293252541129,5.663837011884552,68.54190133363255,23.341961471673063,77347600,158045378.15172786,157.7,148.18,138.66,149.90316666666666,146.74916666666667,143.59516666666667
2017-05-04 00:00:00,155.59,157.9,154.55,157.25,5582300,154.03125,147.4247619047619,145.0826,128.26987305119516,122.32816115293105,153.54338716060158,149.58280628637607,145.3311890656134,128.26987305119516,68.0432888325149,-3.2933116470036623,96.6216216216216,0.9980684273753976,148.00663903520285,158.81410621433645,147.615,136.41589378566357,100.0,56.00000000000001,3.2348555529930962,0.27704095532154954,9.688895089285705,66.84969800495199,25.436353111944243,82929900,161461412.48008603,157.9,148.28,138.66,150.5306666666667,147.35866666666666,144.18666666666667
2017-05-05 00:00:00,158.55,158.59,155.9,156.6,5341700,154.58625,148.04285714285712,145.359,128.55176486163103,122.55588101238,154.2226344582457,150.25111044957833,145.77310321990308,128.55176486163103,66.29712631802798,-3.4327829018187117,90.01505268439534,0.9349730060327089,148.61497682679322,159.9588163817739,148.25799999999998,136.55718361822608,96.0,52.0,3.1959372992078747,0.251810552631035,12.049227246708647,64.6740236051842,26.58496821855853,77588200,158899779.39458412,158.59,148.625,138.66,151.27866666666665,148.02866666666665,144.77866666666665
2017-05-08 00:00:00,156.55,157.64,155.3,156.38,4818800,155.36249999999998,148.6447619047619,145.6216,128.82866272370435,122.78062598904192,154.70204902307998,150.83481421628517,146.18905995637746,128.82866272370435,65.68273565897931,-3.4853853618382686,88.9111891620672,0.9127727599616391,149.86385688459285,160.88148206520344,148.9215,136.96151793479657,92.0,48.0,3.134798920693025,0.2527906767870096,10.76639750672899,60.9958257643725,27.33226330960364,72769400,158529102.4715072,158.59,148.625,138.66,151.99683333333334,148.68883333333332,145.38083333333333
2017-05-09 00:00:00,156.1,157.85,155.97,157.46,3911000,155.91,149.32809523809524,145.9026,129.1135516518267,123.011053723334,155.3149270179511,151.46578429092466,146.631057605147,129.1135516518267,67.28552207191521,-3.5730324702657015,94.15113871635613,0.9658866036199125,151.25658679287915,161.87497942636534,149.602,137.32902057363466,100.0,44.0,3.0451704263578088,0.2507013634895074,10.212080912717859,63.76744952187409,28.42017029219843,76680400,160817453.53533703,158.59,148.625,138.66,152.61166666666668,149.38166666666666,146.15166666666667
2017-05-10 00:00:00,157.82,161.1,156.56,160.28,6869900,156.92,150.1104761904762,146.2656,129.42366556573887,123.25868791786334,156.41827656951753,152.3052334060747,147.1663102480824,129.42366556573887,71.08323964504379,-3.825940803418092,95.94059405940597,1.0,152.56467102817805,163.2583449057516,150.39849999999998,137.53865509424836,100.0,40.0,3.1519439673322505,0.2500262411249349,11.43711325870819,67.00329056604158,30.542459440935698,83550300,165205715.64987448,161.1,149.88,138.66,153.49516666666665,150.16616666666667,146.8371666666667
2017-05-11 00:00:00,160.33,160.52,157.55,158.54,5677400,157.31875000000002,150.78619047619048,146.5834,129.71338033622905,123.49311524066823,156.8897706651803,152.89902070073424,147.61233729717722,129.71338033622905,65.99270471505645,-3.8416844740825127,85.53672316384178,0.7472636120657302,153.63204835812786,164.08928988483027,151.134,138.1787101151697,96.0,36.0,3.138947969665661,0.2563685124084208,4.192954784437431,61.33511025021469,30.82270351458912,77872900,163313248.98320773,161.1,149.88,138.66,154.25900000000001,150.89100000000002,147.523
2017-05-12 00:00:00,159.11,160.84,158.51,160.81,5092900,157.86375,151.59476190476192,147.009,130.0227994373611,123.7410679633216,157.7609327395847,153.6524473006643,148.12989269728791,130.0227994373611,69.10151803836183,-3.9913219998272496,98.05107526881727,0.8062707232500597,154.42840798725194,165.06192054105463,152.02849999999998,138.99507945894533,100.0,32.0,3.0811659718324007,0.3020499899741723,7.085303322900723,65.41698681553565,32.01776017172048,82965800,168275001.34372276,161.1,149.88,138.66,155.11816666666667,151.72316666666669,148.32816666666668
2017-05-15 00:00:00,160.25,161.78,159.76,160.02,4972000,158.41750000000002,152.4090476190476,147.4266,130.32127904494953,123.98212399014338,158.26294768634364,154.25888089107724,148.59617141504134,130.32127904494953,66.81241348240937,-4.000054283532364,86.33540372670814,0.5824922830623028,155.72343304756788,165.95027233779328,152.66699999999997,139.38372766220667,96.0,28.000000000000004,3.0053684024158014,0.2003524843652768,4.533577214528349,58.65532156352894,32.317811635980895,77993800,164582922.13580206,161.78,150.22,138.66,155.784,152.4325,149.081
2017-05-16 00:00:00,160.5,161.18,159.33,159.41,3464900,158.6875,152.98809523809524,147.776,130.61071905445252,124.21752515964408,158.51784820048948,154.74946366335558,149.02024312425542,130.61071905445252,65.02130797123199,-3.9126501834889496,81.00961538461533,0.27391741778159423,156.54265443684076,166.33957610700045,153.46949999999998,140.5994238929995,92.0,24.0,2.9228420879575294,0.2139074122774977,4.737187910643895,58.02865140184185,32.05066433236852,74528900,161417689.16282904,161.78,150.22,138.66,156.32583333333332,153.25183333333334,150.17783333333335
2017-05-17 00:00:00,158.09,158.78,153.0,153.2,8184500,158.2625,153.45666666666668,148.0114,130.83548801908483,124.41009974330092,157.33610415593625,154.60189569541694,149.18415515859834,130.83548801908483,50.251903722209704,-3.304197966264212,20.84870848708478,0.0,156.8316139508817,165.37791272826803,154.1415,142.905087271732,88.0,20.0,3.171924795960563,0.21813232201096602,-1.3839716768587098,45.965107851683634,26.770012527121146,66344400,153799590.54691204,161.78,150.525,139.27,157.05716666666666,153.96116666666666,150.86516666666665
2017-05-18 00:00:00,153.61,156.89,153.24,155.7,6802700,158.1775,154.21571428571428,148.319,131.08289609849692,124.61800605729891,156.97252545461708,154.70647705775818,149.43967848571214,131.08289609849692,54.71180625548937,-2.989265910418453,40.216322517207274,0.21409584818758476,157.0839073411943,164.4086925355263,154.8675,145.3263074644737,84.0,16.0,3.208930167677665,0.2089909229502602,-0.4793863854266539,47.00584762301789,23.857804418148724,73147100,156166557.3962271,161.78,151.34,140.9,157.8395,154.6875,151.5355
2017-05-19 00:00:00,156.15,158.05,155.91,157.02,4091500,158.1225,154.97,148.64880000000002,131.3409767343328,124.8333016981142,156.98307535359106,154.9268125760669,149.73694599607637,131.3409767343328,56.908449977910315,-2.8137577081413383,45.7858769931664,0.319544856861729,157.34662380248298,163.39617510352392,155.575,147.75382489647606,80.0,12.0,3.147578012843548,0.17053942760550964,0.9190822032264327,42.6374885745595,22.22634007269058,77238600,156319510.66725516,161.78,152.59,143.4,158.57633333333334,155.42383333333333,152.27133333333333
2017-05-22 00:00:00,157.86,158.6,156.43,157.16,3744100,157.73250000000002,155.65047619047618,148.9742,131.59788243846882,125.04809703566825,157.02239194168195,155.13949709263198,150.028046153093,131.59788243846882,57.145863885632615,-2.655353758116348,47.380410022778996,0.33094181712398757,157.46014311486485,161.92545381754482,156.2415,150.55754618245518,76.0,8.0,3.077751011926151,0.17055979682175873,-0.05723370429253,41.60083955187925,21.015027081524053,80982700,155094482.55665606,161.78,154.0,146.22,159.30416666666665,156.09816666666666,152.8921666666667
2017-05-23 00:00:00,157.75,158.31,156.8,157.95,3370900,157.65875,156.32285714285715,149.2628,131.86009256345918,125.26671433111231,157.22852706575262,155.40716403619084,150.33871100983444,131.86009256345918,58.53417898769833,-2.5640076005969092,56.378132118450885,0.39758733170876887,157.5686039037177,161.93693710655074,156.531,151.12506289344927,72.0,4.0,2.9657687967885678,0.09790321304289362,0.8620689655172378,39.699598747492075,20.426196981532474,84353600,156858066.0003646,161.78,155.34,148.9,159.3673333333333,156.45083333333332,153.53433333333334
