datetime,SHOP_Open,SHOP_High,SHOP_Low,SHOP_Close,SHOP_Volume,SHOP_sma8,SHOP_sma21,SHOP_sma50,SHOP_sma200,SHOP_sma300,SHOP_ema8,SHOP_ema20,SHOP_ema50,SHOP_ema200,SHOP_rsi,SHOP_macd,SHOP_stoch,SHOP_stochrsi,SHOP_vwap,SHOP_bb_hband,SHOP_bb_mavg,SHOP_bb_lband,SHOP_aroon_up,SHOP_aroon_down,SHOP_atr,SHOP_cmf,SHOP_roc,SHOP_uo,SHOP_tsi,SHOP_obv,SHOP_adi,SHOP_dcu,SHOP_dcm,SHOP_dcl,SHOP_kcu,SHOP_kcm,SHOP_kcl
2020-01-31 00:00:00,48.06,48.29,46.3,46.57,21802000,46.657500000000006,44.53142857142857,39.9154,33.25758994862045,29.858349243197985,46.49003055477519,44.75272111994762,41.02741338992819,33.25758994862045,65.96540675850413,-2.09292689869217,67.17557251908401,0.0,45.9803604298479,49.05491005441778,44.719,40.38308994558222,96.0,12.0,1.5112543643888157,0.06420477851792501,5.5530371713508675,54.20190489111351,47.666838283295995,1129982000,1150816804.3958073,48.29,43.915,39.54,46.038333333333334,44.661833333333334,43.285333333333334
2020-02-03 00:00:00,46.83,47.49,45.72,46.94,18507000,46.715,44.82476190476191,40.221599999999995,33.393733332216264,29.97184858377474,46.59002376482514,44.96103339423833,41.25927953149964,33.393733332216264,67.32030633204218,-2.0163767607373657,74.23664122137403,0.07715184031950426,46.177813199042276,49.004775116706064,45.0445,41.084224883293935,92.0,8.0,1.5297361955039006,0.0738731433635214,4.659977703455956,54.75118400067593,45.60191571153878,1148489000,1157822278.9720783,48.29,43.915,39.54,46.389500000000005,44.9815,43.573499999999996
2020-02-04 00:00:00,47.64,48.77,47.18,48.55,17798000,46.918749999999996,45.21142857142857,40.5586,33.5445419557763,30.095291450327732,47.02557403930844,45.302839737644206,41.5451901381075,33.5445419557763,72.45822577442149,-2.06185597731708,95.68627450980381,0.36971960558774936,46.4351659459152,49.26045771701861,45.4055,41.5505422829814,100.0,4.0,1.5511836101107652,0.06395928838256183,7.578107688898725,59.466518099165874,45.49827310615804,1166287000,1170695046.2676756,48.77,44.89,41.01,46.749833333333335,45.35283333333333,43.95583333333333
2020-02-05 00:00:00,49.35,49.5,46.8,47.56,21317000,47.044999999999995,45.508095238095244,40.8776,33.68399924974868,30.21133602540861,47.14433536390656,45.51780738167809,41.78106503465231,33.68399924974868,65.62575719650869,-1.9950165489699359,66.72384219554034,0.0,46.65282050441711,49.21621839547857,45.711,42.20578160452143,96.0,4.0,1.6332419236742821,0.05023819006616595,4.5504506484941745,55.435080039229454,43.04150693293277,1144970000,1161378727.7491572,49.5,45.345,41.19,47.142,45.672,44.202
2020-02-06 00:00:00,47.32,47.57,46.25,47.3,16732000,47.31875,45.78666666666667,41.1946,33.81948184427854,30.324881965439115,47.17892750526066,45.687540011994464,41.99749385682281,33.81948184427854,63.92102365760809,-1.8991735034105517,62.26415094339617,0.0,46.76086081122271,49.05902875372941,45.9855,42.911971246270596,92.0,8.0,1.6108675005546904,0.06923648757338419,1.6330038676407348,54.16612311542717,40.5573369281777,1128238000,1171265818.658248,49.5,45.84,42.18,47.4195,45.9365,44.4535
2020-02-07 00:00:00,47.2,48.17,46.68,47.87,11944000,47.45625,46.0752380952381,41.517799999999994,33.959287995081745,30.44146082281161,47.33249917075829,45.895393344185464,42.22778821537877,33.959287995081745,66.00586207584098,-1.8479098807824172,72.04116638078897,0.10633756266931083,46.882276919733215,49.08505862733012,46.227999999999994,43.37094137266987,88.0,4.0,1.602234107657927,0.05610601875267057,2.990533562822721,57.851554630167485,39.177619117757686,1140182000,1178400154.2287178,49.5,46.135000000000005,42.77,47.68366666666667,46.175666666666665,44.66766666666667
2020-02-10 00:00:00,47.91,49.17,47.65,49.17,18650000,47.706250000000004,46.368095238095236,41.8288,34.11063836328989,30.56590294359027,47.74083268836756,46.20726064473923,42.50003181477569,34.11063836328989,70.23095510231376,-1.8903909755235446,94.33962264150946,0.32183920085719103,47.04414472814194,49.24506262637818,46.5405,43.835937373621825,100.0,4.0,1.5963602428252182,0.1409963241473244,4.79539641943734,59.831330315909845,39.372067470825094,1158832000,1197050154.2287178,49.5,46.275,43.05,47.97916666666667,46.449666666666666,44.92016666666667
2020-02-11 00:00:00,49.41,49.99,48.91,49.28,26930000,47.905,46.670952380952386,42.1324,34.2615772850482,30.690249103433523,48.08286986873033,46.4999024880974,42.7659129200786,34.2615772850482,70.56433553308821,-1.9109058961837064,88.76582278481013,0.3388433303571878,47.29695272031897,49.501051889790425,46.803,44.10494811020957,100.0,4.0,1.559477368337703,0.11572276295463213,5.864661654135348,63.388113484715305,39.62908001464175,1185762000,1188572191.265755,49.99,46.519999999999996,43.05,48.237,46.718,45.199
2020-02-12 00:00:00,56.89,59.39,52.9,53.12,97794000,48.723749999999995,47.103809523809524,42.5214,34.449223282211896,30.839283993111707,49.20223212012359,47.130387965421455,43.17195555066375,34.449223282211896,79.28547743430344,-2.211526920676036,60.11450381679387,0.9879273156604547,49.566068563474424,50.860032575400695,47.253,43.645967424599306,100.0,4.0,2.17022898488501,-0.11452751816143748,17.75659499002438,52.40459288863819,43.32376085438585,1283556000,1097408292.9606702,59.39,51.53,43.67,49.04533333333334,47.27883333333334,45.51233333333333
2020-02-13 00:00:00,53.3,55.48,53.07,53.3,45225000,49.51875,47.54095238095238,42.9258,34.63679319980183,30.98852463103123,50.112847204540564,47.71797006395275,43.569133764363215,34.63679319980183,79.59072558276694,-2.4362126017378216,61.2595419847328,1.0,50.27450538043823,51.971430516198076,47.6755,43.37956948380192,100.0,8.0,2.187355485964652,-0.1900692219298903,13.961941415437233,46.721234380626015,46.166467347788256,1328781000,1060815450.6370187,59.39,51.53,43.67,49.5665,47.7385,45.9105
2020-02-14 00:00:00,54.1,54.22,52.33,53.12,22082000,50.09,47.934761904761906,43.2868,34.82070570527644,31.13557762351607,50.78110338130933,48.23244910548106,43.94367753830976,34.82070570527644,78.34739291902538,-2.5701263108120074,56.0924369747899,0.9206537131542181,50.77921343613814,52.813060784751706,48.074999999999996,43.336939215248286,96.0,4.0,2.166115808395748,-0.2034781941474933,12.613949544201814,47.4031630712163,47.9345327914828,1306699000,1057193535.2931033,59.39,51.53,43.67,50.03333333333333,48.14683333333333,46.26033333333333
2020-02-18 00:00:00,53.4,54.89,53.2,53.64,24464000,50.85,48.339999999999996,43.6156,35.00796236492543,31.285108669206995,51.41641374101837,48.747453952578105,44.323925477983884,35.00796236492543,79.3509464684935,-2.6872367517013345,57.937088514996354,0.984697914777278,51.167535491846905,53.644127165923756,48.4825,43.32087283407625,100.0,4.0,2.1378218220817664,-0.21846805487648696,12.476410148878179,44.274266151161235,49.68727689220431,1331163000,1045468186.1806773,59.39,51.53,43.67,50.5025,48.565999999999995,46.6295
2020-02-19 00:00:00,54.4,54.97,53.86,54.32,17858000,51.7275,48.76047619047619,43.974799999999995,35.200121943383884,31.438164425557776,52.06165513190317,49.278172623761144,44.71592840041589,35.200121943383884,80.61615069368844,-2.8026111797291406,62.911485003657646,1.0,51.50116650805212,54.53698594561862,48.8715,43.20601405438138,100.0,4.0,2.08012026336164,-0.2347243706765339,16.64161477345931,43.19952122884489,51.5411350178996,1349021000,1042411411.4059025,59.39,51.53,43.67,50.8625,48.9645,47.0665
2020-02-20 00:00:00,54.27,54.72,50.74,53.56,24669000,52.43875,49.0947619047619,44.3168,35.38280729718106,31.585153366251745,52.39462065814691,49.68596570721246,45.06275473765449,35.38280729718106,75.07921393243936,-2.800438880551738,57.351865398683266,0.6683501269991515,51.7606547736314,55.12880576880464,49.2255,43.322194231195354,96.0,4.0,2.2158259588358082,-0.177865605727773,14.10311035364296,44.39598006604932,51.36268705112643,1324352000,1052700491.8079126,59.39,51.53,43.67,51.302499999999995,49.2735,47.2445
2020-02-21 00:00:00,53.12,53.46,51.16,52.07,19258000,52.801249999999996,49.36095238095238,44.618599999999994,35.54884901561707,31.721265304017514,52.32248273411426,49.91301659223984,45.33754866951117,35.54884901561707,65.57066102476726,-2.6479627044947662,46.45208485735187,0.09880951271554213,52.052041813228676,55.41081275007926,49.483,43.555187249920735,92.0,28.000000000000004,2.228981247490394,-0.2082188860568587,7.250257466529359,44.77262970313358,48.072132856270855,1305094000,1048681430.9383475,59.39,51.53,43.67,51.626999999999995,49.547999999999995,47.469
2020-02-24 00:00:00,48.2,50.4,47.6,49.1,32880000,52.77875,49.46476190476191,44.8646,35.683686338844765,31.836738624256597,51.60637545986665,49.83558644059795,45.48509578051073,35.683686338844765,51.554827950288484,-2.26140202291743,21.689497716894984,0.0,52.05075070233727,55.388283225424985,49.6105,43.83271677457502,88.0,24.0,2.3890540155267947,-0.19148666191608568,3.2380151387720755,43.66210590746111,39.700239852920575,1272214000,1051030002.3669189,59.39,51.53,43.67,51.79216666666666,49.66666666666667,47.54116666666667
2020-02-25 00:00:00,50.0,50.24,45.65,46.65,34084000,51.97,49.46952380952381,45.051399999999994,35.79280388771198,31.935165610141933,50.504958691007396,49.532197255779096,45.53077829892208,35.79280388771198,43.327364752399674,-1.7373285313919666,7.278020378457058,0.0,51.84411361071984,55.26074636096435,49.6875,44.11425363903565,84.0,20.0,2.5462644429891665,-0.23458696595161907,-1.3742071881606734,41.65189371468849,29.294227439767596,1238130000,1031797418.4889233,59.39,52.25,45.11,52.03516666666667,49.79616666666667,47.55716666666667
2020-02-26 00:00:00,45.92,48.4,45.9,47.12,25320000,51.1975,49.56523809523809,45.2496,35.90551230673972,32.036061519709094,49.7527456485613,49.30246418380013,45.5931007185722,35.90551230673972,45.13619974107981,-1.3444239037706822,10.698689956331869,0.04850881955578133,51.757563577336946,55.243582851235715,49.705,44.16641714876428,80.0,16.0,2.542959839918512,-0.25699513271744895,-1.5667432630039693,42.504511592459664,22.14844403940896,1263450000,1031189738.4889233,59.39,52.519999999999996,45.65,52.11666666666666,49.84066666666667,47.56466666666667
2020-02-27 00:00:00,45.23,46.79,42.79,43.84,37168000,50.0375,49.425714285714285,45.355199999999996,35.98446243304082,32.11449300462797,48.43880217110324,48.78222949962869,45.52435167078506,35.98446243304082,36.403810974585824,-0.7596191510329788,6.3253012048193025,0.0,51.31997603762193,55.551769576528415,49.5385,43.525230423471584,76.0,100.0,2.670605565638618,-0.2562010013337357,-10.83994305470815,40.16003082479178,12.301591331616942,1226282000,1013534938.4889234,59.39,51.09,42.79,52.12216666666667,49.69416666666667,47.26616666666667
2020-02-28 00:00:00,42.26,46.33,42.05,46.33,34554000,49.12375,49.38571428571429,45.4946,36.08740310534887,32.20894820061051,47.970179466413626,48.54868383299738,45.55594572291114,36.08740310534887,45.08897127194052,-0.49141463933211327,24.682814302191467,0.19644199679398877,50.936038199084756,55.595564815983764,49.4705,43.34543518401624,72.0,96.0,2.7855623109501453,-0.20844682112180743,-5.986201298701304,47.11040265755398,7.745300910110508,1260836000,1048088938.4889234,59.39,50.72,42.05,52.14816666666667,49.573166666666665,46.99816666666667
2020-03-02 00:00:00,48.32,48.88,46.16,48.84,32555000,48.43875,49.44047619047619,45.695600000000006,36.214294616738435,32.3194535281812,48.16347291832171,48.57642822985477,45.68473216514992,36.214294616738435,52.17866537376977,-0.47591065279347333,39.15801614763556,0.35679754791100043,50.82126509013895,55.57247359516615,49.583999999999996,43.59552640483384,68.0,92.0,2.780879288739421,-0.1226831932080187,-8.05722891566264,48.764930490249,6.942065107564215,1293391000,1079686438.4889235,59.39,50.72,42.05,52.23,49.6185,47.007
2020-03-03 00:00:00,50.15,50.3,46.75,47.69,31572000,47.705,49.49380952380953,45.8556,36.32848073995497,32.421583405070365,48.05825671425022,48.492006493678126,45.76337011945776,36.32848073995497,49.053677808495216,-0.3666022798324988,32.52595155709342,0.28611620453200814,50.7319375869426,55.55239293445787,49.621500000000005,43.69060706554214,64.0,88.0,2.8358164824008907,-0.15684809542458217,-10.525328330206378,47.20951003420271,5.152055254427218,1261819000,1064834258.2072334,59.39,50.72,42.05,52.39549999999999,49.69500000000001,46.9945
2020-03-04 00:00:00,48.9,51.4,48.6,51.22,26945000,47.59875,49.69761904761905,46.0938,36.47665506095044,32.54648982762804,48.76086633330573,48.751815399042115,45.97735560496922,36.47665506095044,57.47307271081157,-0.5583794545231058,68.2799702159345,0.4765470877607152,49.656352832445,55.70358134348033,49.754999999999995,43.80641865651966,60.0,84.0,2.8982581622293986,-0.1368438677066977,-3.57680722891566,54.45629437814732,7.005108366818651,1288764000,1088314901.0643764,59.39,50.72,42.05,52.568,49.807,47.046
2020-03-05 00:00:00,49.5,51.24,49.12,49.82,24602000,47.68875,49.758095238095244,46.31,36.60942466233402,32.66126398159729,48.9962293703489,48.8535472658,46.12804754202925,36.60942466233402,53.683853434613354,-0.5905880164086525,60.13931888544894,0.39084207191508175,49.181496022879074,55.730745431962944,49.868,44.00525456803706,56.00000000000001,80.0,2.8426682934987277,-0.1345136396863571,-7.121551081282626,57.56537287924227,6.989293047633651,1264162000,1079959504.8379612,59.39,50.72,42.05,52.644333333333336,49.912333333333336,47.18033333333333
2020-03-06 00:00:00,48.0,49.12,45.91,47.21,29135000,47.75875,49.74142857142857,46.476000000000006,36.71490302390284,32.75793332391225,48.59928951027137,48.69701895477143,46.17047705018497,36.71490302390284,47.408493619023744,-0.4008871686960802,39.93808049535606,0.24890523130770162,48.82518091583473,55.73425557317815,49.8635,43.99274442682185,52.0,76.0,2.918906272534533,-0.15678257416383626,-13.089101620029453,55.26269085871852,4.595815701712053,1235027000,1074422947.2055626,59.39,50.72,42.05,52.75750000000001,49.931,47.1045
2020-03-09 00:00:00,43.08,44.61,41.65,41.83,29866000,47.097500000000004,49.480952380952374,46.5138,36.76579951122719,32.81821283671017,47.09500295243328,48.043017149555105,46.00026226390321,36.76579951122719,37.641010381763394,0.18148115550830823,1.351351351351349,0.02798312450863168,48.057502209925424,56.35955641341717,49.5615,42.76344358658284,48.0,100.0,3.107555824496352,-0.20485934899144956,-21.900672143390594,49.84327890367274,-1.5760262894915584,1205161000,1048189298.556914,59.39,50.519999999999996,41.65,52.58716666666667,49.68716666666667,46.787166666666664
2020-03-10 00:00:00,44.5,45.05,42.06,45.03,28641000,47.246249999999996,49.34571428571429,46.5968,36.84803036186175,32.89935427965561,46.636113407448114,47.75606313531176,45.96221276335799,36.84803036186175,44.91114792485976,0.38041381799882856,25.860749808722282,0.2199676357488711,47.50348011383209,56.433936347619934,49.3545,42.27506365238007,44.0,96.0,3.115587551318041,-0.1868070620327069,-13.520261186863836,49.87839309478028,-3.4237222756811745,1233802000,1076447141.3662786,59.39,50.519999999999996,41.65,52.42983333333333,49.456333333333326,46.48283333333333
2020-03-11 00:00:00,43.53,44.2,40.63,42.23,28126000,46.73375,49.01523809523809,46.625400000000006,36.901582298559646,32.96135192563796,45.656977094681864,47.229771408139214,45.81585147852042,36.901582298559646,40.46562783848496,0.7552993647592317,12.470771628994502,0.13926141687946422,46.82682933612407,56.733234312837894,49.001999999999995,41.2707656871621,40.0,92.0,3.2073312976524666,-0.1778608924383193,-13.991853360488808,44.74529463483427,-6.62349828654369,1205676000,1073532121.7584354,59.39,50.010000000000005,40.63,52.20233333333333,49.10433333333333,46.00633333333333
2020-03-12 00:00:00,37.1,40.36,36.61,37.78,44194000,45.35125,48.467619047619046,46.5882,36.910322773200846,32.99336952081645,43.90653774030812,46.32979317879263,45.500720047990214,36.910322773200846,34.60327113879522,1.3953914670386425,7.9107505070994035,0.0,45.72798378377559,57.135219098426845,48.235,39.334780901573154,36.0,100.0,3.379664776391576,-0.06826239333617987,-19.0139335476956,42.641575257123016,-11.61878448298041,1161482000,1056915177.7584354,55.48,46.045,36.61,51.221000000000004,48.26,45.299
2020-03-13 00:00:00,40.4,40.64,36.3,39.09,33144000,44.276250000000005,47.799523809523805,46.5748,36.93201110381577,33.03387869343561,42.83619602023965,45.64028906652666,45.24931926179452,36.93201110381577,37.4749506406278,1.7764848068069696,18.47682119205302,0.1255664371546795,44.94966126096636,56.94734558931121,47.5245,38.101654410688795,32.0,96.0,3.4482601495064635,0.009584027669351756,-17.041595925297102,41.447458012980654,-14.24241054876076,1194626000,1066384892.0441498,54.97,45.635,36.3,50.55383333333334,47.49633333333334,44.438833333333335
2020-03-16 00:00:00,33.9,36.2,32.15,32.23,41799000,41.902499999999996,46.796190476190475,46.403800000000004,36.885224923678294,33.028537306768264,40.4792635712975,44.36311867923841,44.738757722116304,36.885224923678294,30.036715722304663,2.602053835892626,0.41558441558440673,0.0,43.68776794058664,57.658037394820326,46.480000000000004,35.30196260517968,28.000000000000004,100.0,3.697670138827431,-0.05152225861125612,-26.482664233576653,35.789003038681436,-19.59254222653208,1152827000,1026237210.5626682,54.97,43.56,32.15,49.67700000000001,46.5115,43.346
2020-03-17 00:00:00,33.0,35.8,30.77,35.51,42408000,40.113749999999996,45.95761904761905,46.3054,36.871541093591944,33.04502543097578,39.37498277767583,43.519964519310946,44.37684565458233,36.871541093591944,36.524133550488244,2.957561720949549,22.97624818225884,0.23645332472168812,42.6180264495272,57.212942039891836,45.5735,33.93405796010817,24.0,96.0,3.7928365574826137,0.02955346878916197,-23.35419814375135,42.41917120523364,-21.1421343923313,1195235000,1063755222.4910977,54.97,42.87,30.77,48.849833333333336,45.517333333333326,42.18483333333333
2020-03-18 00:00:00,32.63,35.86,30.53,33.68,35224000,38.4225,45.00714285714285,46.15240000000001,36.83978446579501,33.04924453110218,38.109431049303424,42.58282504128133,43.95736151126538,36.83978446579501,34.596620661602685,3.3483720386329026,15.093435553425966,0.16619935880001002,41.764072102831165,56.55013568437319,44.5415,32.53286431562681,20.0,92.0,3.9026339462338555,0.04362877362259356,-31.040131040131048,48.23506391612369,-23.02898323371218,1160011000,1070165593.973274,54.72,42.625,30.53,48.0095,44.465999999999994,40.9225
2020-03-19 00:00:00,33.62,34.57,31.6,33.25,32472000,37.349999999999994,44.00380952380952,45.9884,36.80406521737914,33.05057845448356,37.02955748279155,41.6939845611593,43.53746498141184,36.80406521737914,34.14069734267365,3.6507063668619395,13.033061811212262,0.1495818713136056,40.920726674669275,55.74546381802412,43.525999999999996,31.30653618197587,16.0,88.0,3.8360172357885802,0.03272490152972381,-30.27888446215139,44.895887300647054,-24.60112010500663,1127539000,1073773593.973274,53.46,41.995000000000005,30.53,46.96566666666667,43.47266666666666,39.97966666666667
2020-03-20 00:00:00,34.5,37.25,34.2,34.61,42957000,36.0475,43.10142857142857,45.84439999999999,36.782233722678846,33.06094005943716,36.49187804217121,41.01931936485841,43.187368315474124,36.782233722678846,36.96988254761041,3.7374844716925253,19.549592716818395,0.25269997865278,39.92659173326823,54.800666607213124,42.653000000000006,30.505333392786888,12.0,84.0,3.8477302903751105,-0.0094597165011198,-32.428738773916436,43.71557499923316,-24.921611778767076,1170496000,1042365689.0552411,51.4,40.965,30.53,46.159333333333336,42.62883333333333,39.09833333333333
2020-03-23 00:00:00,34.65,38.42,33.51,37.54,36509000,35.46125,42.409523809523805,45.73479999999999,36.789773685637265,33.090701255055514,36.72479403279983,40.68795561582427,42.96590289133788,36.789773685637265,42.68261654351923,3.5291484059991944,33.58888356492572,0.4609176366422093,39.111192584936546,54.039332827199374,42.075,30.110667172800632,8.0,80.0,3.92360669820546,0.021984965273674162,-24.648735447611404,50.518487315758236,-23.302255049289126,1207005000,1065787959.9310049,51.4,40.965,30.53,45.63766666666667,42.001666666666665,38.36566666666666
2020-03-24 00:00:00,41.28,43.3,40.67,43.0,35047000,36.11375,42.11904761904762,45.736399999999996,36.85156698229759,33.15654377163322,38.1192842477332,40.908150319079105,42.96724003285405,36.85156698229759,51.50356709341605,2.8901483726953145,60.212457749879285,0.9077991439081259,38.71505305803196,53.68220037787222,41.8925,30.102799622127776,4.0,76.0,4.0547776483336415,0.09080419157217615,-8.917602202923112,54.5580937006139,-18.74130507567546,1242052000,1092839446.6230202,51.4,40.965,30.53,45.280166666666666,41.74216666666666,38.204166666666666
2020-03-25 00:00:00,43.59,47.06,43.21,44.66,35632000,36.809999999999995,42.02428571428571,45.749,36.92926283322,33.23297869673864,39.57277663712582,41.265469336309664,43.0336227766637,36.92926283322,53.82999236010418,2.2241495047484463,76.00860677783754,1.0,38.601967899549095,53.38857823366382,41.7695,30.15042176633618,4.0,72.0,4.055150673452667,0.07744106138126847,6.765479321061435,60.46543072499126,-14.343406272922074,1277684000,1084047134.9347084,51.4,40.965,30.53,45.2395,41.634,38.028499999999994
2020-03-26 00:00:00,45.44,47.05,43.53,44.74,30938000,38.37375,41.91095238095238,45.761399999999995,37.006981610998906,33.30943731004935,40.721048495542306,41.59637701856589,43.10053953052003,37.006981610998906,53.94465605242355,1.6706273204054796,85.96491228070175,1.0,38.490334978680245,53.47221242568628,41.814499999999995,30.15678757431371,4.0,68.0,4.016925625348905,0.08996343660661336,-0.6440151010437467,55.79826432324334,-10.901336806815607,1308622000,1074379009.9347084,51.4,40.965,30.53,45.247166666666665,41.66566666666667,38.08416666666666
2020-03-27 00:00:00,42.76,43.34,41.2,42.16,25693000,39.205000000000005,41.83095238095238,45.70759999999999,37.05825542581484,33.36824503556397,41.0408154965329,41.650055397750094,43.06365562736239,37.05825542581484,49.66117028618138,1.4237295711862856,70.35692679975799,0.820834178641232,38.43055737740403,53.080942091357166,41.606,30.131057908642838,32.0,64.0,3.9828595092525547,0.0354309927608834,-0.16575893914279016,54.34333811249015,-9.310092804653989,1282929000,1071737673.4861101,51.4,40.965,30.53,45.00666666666667,41.53216666666667,38.05766666666666
2020-03-30 00:00:00,42.35,43.49,41.2,43.04,15988000,40.375,41.674285714285716,45.6658,37.117775272324145,33.432509188151585,41.48507871952559,41.78243107415484,43.06272795570112,37.117775272324145,51.08780791960125,1.1438668950608673,75.68058076225043,0.880506304877159,38.233604898107664,52.32885685006394,41.316,30.303143149936062,28.000000000000004,60.0,3.8619409728773726,0.0026974391256994208,13.922710428798302,55.202112311907904,-7.589691555341445,1298917000,1081442180.0363283,51.4,40.965,30.53,44.715999999999994,41.263,37.809999999999995
2020-03-31 00:00:00,42.81,43.96,41.4,41.69,19501000,41.43,41.33380952380952,45.5898,37.16327004573386,33.487376236735294,41.53061678185323,41.77362811471153,43.00889548685009,37.16327004573386,48.80278305559684,1.0192580531385502,67.51361161524498,0.7849303233223713,38.15810710786289,51.637930897911176,41.016,30.394069102088817,24.0,56.00000000000001,3.7689451891004175,0.0023873935603164263,6.651317472499345,54.31498534973025,-6.821631256059109,1279416000,1066359375.3488283,51.4,40.965,30.53,44.37166666666667,40.96816666666667,37.56466666666667
2020-04-01 00:00:00,40.3,40.6,38.15,38.47,22727000,41.9125,40.8947619047619,45.4284,37.17627233383602,33.52048337137492,40.85047971921918,41.45899686569138,42.83089958540499,37.17627233383602,43.773649131881626,1.1668806635625089,48.03387779794312,0.5745761960210085,38.19530217751499,49.95304390558632,40.3785,30.803956094413685,20.0,52.0,3.7525919613075307,-0.06105498514182273,19.360843934222782,47.67054007953031,-7.668112403954323,1256689000,1049569224.3284202,51.24,40.885000000000005,30.53,43.7875,40.4015,37.015499999999996
2020-04-02 00:00:00,35.0,36.59,33.46,34.63,52055000,41.54875,40.10476190476191,45.1914,37.150936290713275,33.527855574887376,39.46815089272603,40.80861621181601,42.50929568009499,37.150936290713275,38.657508145199195,1.5755664049081943,24.803387779794317,0.36058281490832483,37.794751302555355,48.45897714929173,39.619,30.77902285070827,16.0,48.0,3.842406821214136,-0.0657478565826094,-2.478175161926205,37.471479845687384,-10.045029821665384,1204634000,1036430741.9003052,49.12,39.825,30.53,43.07966666666667,39.643166666666666,36.20666666666666
2020-04-03 00:00:00,35.8,36.38,34.5,35.76,26159000,40.64375,39.43523809523809,44.968199999999996,37.137096128616626,33.54268709930673,38.64411736100914,40.32779562021448,42.24461741813049,37.137096128616626,40.84843507146773,1.7876641634564336,31.639443436176627,0.33870691345623377,38.058575228136746,47.31014877036771,39.046499999999995,30.78285122963228,12.0,44.0,3.702234905413126,-0.04413275143517596,6.175771971496432,40.20601091391011,-11.31194277952385,1230793000,1045335933.3896668,47.06,38.795,30.53,42.41983333333334,39.049833333333325,35.679833333333335
2020-04-06 00:00:00,38.0,39.36,36.93,39.26,27666000,39.96875,39.05666666666667,44.82240000000001,37.158219550222434,33.580675889344555,38.78098016967377,40.22610079924167,42.12757359781165,37.158219550222434,47.1452999710217,1.6542631006272046,52.813067150635185,0.65666682196957,38.477344349488945,47.08386700846884,38.918,30.75213299153116,8.0,40.0,3.6949324121693317,0.034307023803001796,18.075187969924805,45.9438173352389,-10.439004558175135,1258459000,1070724896.3526298,47.06,38.795,30.53,42.184333333333335,38.84083333333333,35.49733333333333
2020-04-07 00:00:00,40.9,40.9,37.4,37.85,32142000,39.1075,38.86714285714286,44.6772,37.165102937782414,33.609043491408706,38.57409568752404,39.99980548502818,41.95982561358374,37.165102937782414,45.06405062491846,1.6433732297424513,40.42690815006468,0.5515742303010871,38.909190720252774,46.23511073395895,38.559,30.882889266041047,4.0,36.0,3.6810086684429506,-0.0448213369242347,9.361456226524131,43.6895994218387,-10.358373763994576,1226317000,1046847982.0669155,47.06,38.795,30.53,41.943333333333335,38.574333333333335,35.205333333333336
2020-04-08 00:00:00,38.3,41.76,38.13,41.45,33532000,39.01875,38.696666666666665,44.5708,37.20773872944627,33.66114287020333,39.21318553474092,40.137919248358834,41.93983245226673,37.20773872944627,51.01048856635619,1.3289338923855354,58.75000000000001,0.8271454116760152,39.45642240832963,46.12873971167367,38.52,30.911260288326343,4.0,32.0,3.6973651921255963,0.0016831684282548815,10.4155567394779,47.110711751791705,-8.402285204696348,1259849000,1074652753.4167778,47.06,38.795,30.53,41.851,38.479,35.107
2020-04-09 00:00:00,42.25,43.9,41.3,41.77,29354000,38.86,38.6747619047619,44.462799999999994,37.25313436397914,33.71502231957075,39.781366527020715,40.29335551041989,41.93317235609941,37.25313436397914,51.51289898455514,1.0419066748849843,61.1029411764706,0.8409280081133242,40.07213587488937,46.44845199881586,38.7195,30.990548001184127,4.0,28.000000000000004,3.618981964116625,-0.0015420984222331124,-2.860465116279063,47.12982764052263,-6.692327157344727,1289203000,1055911353.416778,47.06,38.795,30.53,41.99716666666667,38.68266666666666,35.36816666666666
2020-04-13 00:00:00,42.37,45.34,41.78,44.74,31202000,39.24125,39.006190476190476,44.403800000000004,37.327630539461936,33.78827798522144,40.88328507657167,40.716845461808475,42.04324402840924,37.327630539461936,56.02098487678054,0.5682311435112197,82.94117647058823,1.0,40.67524796712927,47.1652900230238,39.002,30.838709976976205,8.0,24.0,3.6154832523940086,0.01573321204419167,0.17913121361398432,53.435842112617806,-3.8171491534211315,1320405000,1076595825.3268902,47.06,38.795,30.53,42.222,38.9465,35.67100000000001
2020-04-14 00:00:00,46.7,50.15,46.13,49.61,37466000,40.63375,39.50714285714285,44.4646,37.44984317091008,33.89340570624987,42.82255505955574,41.56381256068386,42.33997955670692,37.44984317091008,62.22321839599564,-0.1978477616221923,96.76452965847812,1.0,41.24724994742752,48.643262877958,39.871,31.098737122042003,100.0,20.0,3.74366302008015,0.12061811623105811,10.885113991953503,61.37929817639034,0.8207753567072653,1357871000,1103996332.7895768,50.15,40.34,30.53,42.97566666666667,39.70166666666667,36.42766666666667
2020-04-15 00:00:00,48.11,50.04,47.71,49.72,26843000,42.519999999999996,40.339999999999996,44.5202,37.57193428363735,33.998565801224956,44.355320601876684,42.34059231680921,42.62939212311058,37.57193428363735,62.3523666982201,-0.8045722854546753,97.42360695026962,1.0,41.44037531265248,50.09623861963638,40.5815,31.066761380363612,100.0,16.0,3.642687090074425,0.09491378374286573,17.931688804554085,63.26535039972508,4.501128928804028,1384714000,1123466148.2402205,50.15,40.34,30.53,43.597166666666666,40.45816666666666,37.31916666666667
