datetime,MSFT_Open,MSFT_High,MSFT_Low,MSFT_Close,MSFT_Volume,MSFT_sma8,MSFT_sma21,MSFT_sma50,MSFT_sma200,MSFT_sma300,MSFT_ema8,MSFT_ema20,MSFT_ema50,MSFT_ema200,MSFT_rsi,MSFT_macd,MSFT_stoch,MSFT_stochrsi,MSFT_vwap,MSFT_bb_hband,MSFT_bb_mavg,MSFT_bb_lband,MSFT_aroon_up,MSFT_aroon_down,MSFT_atr,MSFT_cmf,MSFT_roc,MSFT_uo,MSFT_tsi,MSFT_obv,MSFT_adi,MSFT_dcu,MSFT_dcm,MSFT_dcl,MSFT_kcu,MSFT_kcm,MSFT_kcl
2011-03-25 00:00:00,20.32,20.34,20.06,20.08,57029800,19.7875,20.124285714285715,21.029,20.83113796903676,21.08062819426766,19.96766111361744,20.166244372702987,20.65564729932307,20.83113796903676,44.52663352345625,0.3031639018642238,70.47619047619028,0.867107207777593,19.878772657375137,20.827888880523155,20.09,19.352111119476845,4.0,76.0,0.36513689803129595,-0.30434761754079115,-1.0349926071956672,43.78150787842435,-25.840658460712852,-1017850300,-195760736.6545623,21.05,20.195,19.34,20.44466666666667,20.117166666666666,19.78966666666667
2011-03-28 00:00:00,20.11,20.16,19.89,19.92,48973200,19.84875,20.08190476190476,20.988000000000003,20.822071919593608,21.072916379023358,19.957069755035786,20.142792527683657,20.626798385624127,20.822071919593608,41.55190344020713,0.28708534929707596,56.86274509803942,0.7335278045704444,19.86111439649136,20.702116149436517,20.0445,19.386883850563482,12.0,72.0,0.3583414053147748,-0.30990388456475076,0.0,44.22141663683018,-24.469293793228005,-1066823500,-233851003.32122853,20.99,20.165,19.34,20.399833333333333,20.072333333333333,19.744833333333332
2011-03-29 00:00:00,19.86,20.0,19.83,19.98,40763500,19.918750000000003,20.041428571428572,20.946600000000004,20.81369309452303,21.065654476172703,19.962165365027833,20.12728847742807,20.601433743050634,20.81369309452303,43.08741113404828,0.2664302400288321,64.00000000000006,0.8024793381963977,19.84551333543402,20.642271592812396,20.0185,19.394728407187603,8.0,68.0,0.344888447792291,-0.2354897908097961,-0.7451564828613939,49.44027911943273,-22.892956786144854,-1026060000,-202678915.0859341,20.69,20.015,19.34,20.347500000000004,20.035999999999998,19.7245
2011-03-30 00:00:00,20.07,20.16,19.99,20.07,41999300,19.997500000000002,20.02095238095238,20.9014,20.806293163234244,21.05903883181275,19.98612861724387,20.121832431958733,20.580593204107473,20.806293163234244,45.404355287211914,0.24003173288102175,73.00000000000004,0.9065210524301295,19.846307645931468,20.593902348875396,20.0,19.406097651124604,4.0,64.0,0.33311070152141303,-0.2061723689718108,-0.34756703078450985,47.42623577068696,-20.899028945445558,-984060700,-205149462.14475712,20.69,20.015,19.34,20.321333333333335,20.014333333333333,19.70733333333333
2011-03-31 00:00:00,20.07,20.13,19.86,19.9,63233700,20.003749999999997,19.995238095238093,20.8558,20.797275320814006,21.051337577116318,19.96698892452301,20.10070553367695,20.553903274534633,20.797275320814006,41.93185422683253,0.23017499100873806,55.99999999999987,0.7505893859257762,19.84029304110736,20.50865145888984,19.968,19.42734854111016,8.0,60.0,0.32860279426988354,-0.2002889836150146,0.0,44.60931675005139,-20.178558056957645,-1047294400,-249647251.03364637,20.59,19.965,19.34,20.295333333333332,19.983333333333334,19.671333333333333
2011-04-01 00:00:00,20.01,20.01,19.84,19.97,63114200,20.021250000000002,19.968095238095238,20.8134,20.789043725582026,21.044152609826508,19.967658052406787,20.08825738761248,20.531005106905823,20.789043725582026,43.83657899497516,0.2142453500431678,62.9999999999999,0.8361205066264707,19.832748128531225,20.462587711799564,19.9495,19.436412288200437,4.0,56.00000000000001,0.3172740232506063,-0.15228155448806058,2.7792074112197587,41.8131433165564,-19.033081904400145,-984180200,-216233851.03364807,20.59,19.965,19.34,20.2645,19.9615,19.658499999999997
2011-04-04 00:00:00,19.95,20.11,19.92,20.03,35433700,20.0225,19.953333333333333,20.777400000000004,20.78149105169564,21.037414054279488,19.981511818538614,20.08270906498272,20.511357847811478,20.78149105169564,45.48713834633821,0.1945369948702229,69.00000000000013,0.9102384020128772,19.843092135945447,20.448493817963893,19.943,19.43750618203611,12.0,52.0,0.30818302158984856,-0.11955110981660855,3.141091658084446,38.27874290242278,-17.611941386441604,-948746500,-210639056.29680568,20.39,19.865000000000002,19.34,20.234,19.9495,19.665
2011-04-05 00:00:00,20.24,20.52,20.17,20.21,73651100,20.02,19.955714285714286,20.7394,20.775804573569317,21.031916286476964,20.03228696997448,20.09483201117484,20.499539892995344,20.775804573569317,50.21417766794814,0.16252005569061723,72.32142857142871,1.0,19.932529641950676,20.43069057226591,19.938,19.445309427734088,8.0,48.0,0.32116994861914494,-0.18803859622678265,3.9609053497942357,41.707854651523554,-14.99208965567439,-875095400,-267455619.15394878,20.52,19.93,19.34,20.238666666666667,19.951166666666666,19.663666666666668
2011-04-06 00:00:00,20.36,20.62,20.27,20.5,65581400,20.072499999999998,19.964761904761904,20.706,20.7730602494542,21.028381958992068,20.13622319886904,20.133419438682,20.499557936407292,20.7730602494542,56.725021401420776,0.1124495756417474,89.83050847457618,1.0,20.014040115209063,20.47830279349935,19.948500000000003,19.418697206500656,4.0,44.0,0.327514952289206,-0.18109743935088657,3.274559193954653,49.90386218503638,-10.586086333704452,-809514000,-246844322.01109183,20.62,19.98,19.34,20.25416666666667,19.961666666666666,19.669166666666666
2011-04-07 00:00:00,20.53,20.58,20.36,20.54,46134700,20.15,19.976666666666667,20.668200000000002,20.770741241996948,21.02513689614162,20.22595137689814,20.172141396902763,20.501143899685438,20.770741241996948,57.54965213615537,0.06874820722007513,91.20879120879101,1.0,20.10398886820975,20.568277547126005,19.9795,19.390722452873998,100.0,40.0,0.31983531283997696,-0.12028658631306606,3.580433686333842,51.71129633887325,-6.75470699041067,-763379300,-217485876.5565461,20.62,19.98,19.34,20.276833333333336,19.987333333333332,19.69783333333333
2011-04-08 00:00:00,20.51,20.6,20.35,20.43,39887600,20.206249999999997,20.00095238095238,20.6268,20.767350781877575,21.021182498160613,20.27129551536522,20.1966993591025,20.498353942835028,20.767350781877575,54.47539345271155,0.04250071677893885,78.40909090909082,0.8462217832379758,20.140499915259994,20.61241504270386,19.9945,19.37658495729614,96.0,36.0,0.31484707620855,-0.14836776864651222,2.0479520479520485,49.60850513189998,-4.384853750935896,-803266900,-231845412.55654663,20.62,19.98,19.34,20.288833333333336,20.005833333333335,19.722833333333334
2011-04-11 00:00:00,20.53,20.57,20.22,20.36,34286300,20.2425,20.011904761904763,20.601599999999998,20.763297540266855,21.016789258970178,20.291007623061837,20.21225180109274,20.49292829801797,20.763297540266855,52.55153485456624,0.027036150572588014,70.45454545454537,0.687573709489823,20.165176861191654,20.640967544410977,20.0055,19.370032455589026,92.0,32.0,0.3173579993365108,-0.19155470535665184,0.6426099851705338,51.38412470760094,-2.940136949630897,-837553200,-238702672.55654663,20.62,19.98,19.34,20.306166666666666,20.02166666666667,19.737166666666667
2011-04-12 00:00:00,20.25,20.26,20.03,20.1,36920400,20.267500000000002,20.01,20.571399999999997,20.756697564741813,21.010697635986986,20.248561484603652,20.201561153369624,20.47751934515452,20.756697564741813,46.04676561280718,0.03535267390866892,34.1772151898737,0.28096841987138266,20.17750794655899,20.650306269660053,20.0155,19.380693730339946,88.0,28.000000000000004,0.3182609993839028,-0.2609976787836505,0.09960159362551357,46.024292245222455,-3.5875893730325847,-874473600,-253149785.60002485,20.62,19.98,19.34,20.314833333333333,20.037333333333333,19.759833333333333
2011-04-13 00:00:00,20.1,20.28,20.03,20.09,38144700,20.282500000000002,20.01904761904762,20.537000000000003,20.750063758127467,21.00458004372129,20.213325599136173,20.190936281620136,20.46232250808964,20.750063758127467,45.81189101797398,0.04226330986817928,32.911392405063374,0.26628669187970044,20.17566090727685,20.62397458675402,20.048499999999997,19.473025413245974,84.0,24.0,0.313385213713624,-0.23484866234942794,0.8534136546184645,42.85112183484324,-4.179228942718356,-912618300,-272985029.60002524,20.62,20.009999999999998,19.4,20.33416666666667,20.067666666666668,19.801166666666667
2011-04-14 00:00:00,19.92,19.94,19.67,19.92,55239900,20.26875,20.042380952380952,20.5,20.741804417250577,20.997373531802875,20.14814213266147,20.16513282622774,20.44105495875279,20.741804417250577,41.89919426498688,0.0607572461912298,26.31578947368423,0.021708731108378596,20.150104086594006,20.57646222522145,20.073500000000003,19.570537774778554,80.0,20.0,0.32100055559122215,-0.13235403641768964,-0.30030030030029387,46.95156906509868,-5.855526331860886,-967858200,-225928818.48891395,20.62,20.03,19.44,20.344833333333334,20.083333333333336,19.821833333333334
2011-04-15 00:00:00,19.96,20.03,19.74,19.88,65080400,20.2275,20.064285714285717,20.4668,20.733229248919727,20.989949122953686,20.08855499207003,20.137977318967955,20.419052803507586,20.733229248919727,41.01162810652471,0.0777452903623832,22.10526315789447,0.0,20.136492744253786,20.517707295057434,20.0955,19.67329270494257,76.0,16.0,0.3187862301918493,-0.04897005971655981,-0.9466865969108186,45.061717004087676,-7.4969228487912085,-1032938600,-228172970.2130522,20.62,20.145000000000003,19.67,20.3615,20.1005,19.839499999999997
2011-04-18 00:00:00,19.67,19.81,19.38,19.66,58045100,20.122500000000002,20.074761904761907,20.4272,20.722550350920528,20.981112251704825,19.9933205493878,20.092455669542435,20.389286026899445,20.722550350920528,36.43953315847033,0.10771888291400344,22.580645161290377,0.0,20.10576003478653,20.537415551348992,20.086000000000002,19.63458444865101,72.0,12.0,0.3317300708924315,-0.0219835641912083,-1.2060301507537612,44.328545479507966,-10.3559934919965,-1090983700,-210624451.6084007,20.62,20.0,19.38,20.353333333333335,20.087833333333332,19.822333333333333
2011-04-19 00:00:00,19.59,19.73,19.49,19.71,38892400,20.018749999999997,20.06809523809524,20.381999999999998,20.712475223050674,20.97266632312207,19.930360427301622,20.056031320062203,20.3626473591779,20.712475223050674,38.127779962792324,0.12598629721610521,26.61290322580656,0.07997334387866754,20.08246698080952,20.547760622540757,20.080000000000002,19.612239377459247,68.0,8.0,0.3251779229715437,0.025035607483005328,-1.3019529293940812,48.846124226368644,-12.243757542638841,-1052091300,-178214118.27506718,20.62,20.0,19.38,20.345666666666666,20.077166666666667,19.808666666666667
2011-04-20 00:00:00,20.02,20.38,19.99,20.19,61608600,19.988750000000003,20.085238095238097,20.345,20.70727646461236,20.967465882436873,19.988058110123482,20.068790241961043,20.355876874504258,20.70727646461236,51.4576417274467,0.100572034379109,65.32258064516137,0.7114175237407055,20.102063127395912,20.55776644883234,20.0885,19.61923355116766,64.0,4.0,0.349808071330719,-0.004391419129306216,0.7988017973040445,54.32384365571176,-9.691415982114206,-990482700,-176634410.5827587,20.62,20.0,19.38,20.360833333333336,20.089333333333336,19.817833333333333
2011-04-21 00:00:00,20.21,20.29,19.88,20.0,46892300,19.94375,20.084285714285713,20.3092,20.70023888785005,20.961037537703074,19.990711863429375,20.062238790345706,20.341920918641346,20.70023888785005,47.12933248457325,0.09467114999822357,50.0,0.5063827133045922,20.113704053634674,20.543094411036773,20.077,19.61090558896323,60.0,4.0,0.3541074948070962,-0.04866842397997325,-1.0390895596239527,53.345742466016624,-9.000287121069741,-1037375000,-196077559.3632463,20.62,20.0,19.38,20.361333333333334,20.083833333333335,19.806333333333335
2011-04-25 00:00:00,20.03,20.08,19.86,20.07,33525100,19.94,20.076666666666668,20.282,20.6939678541401,20.955117022502385,20.00833144933396,20.062977953169927,20.33125735320443,20.6939678541401,48.836810558690516,0.08338503089641591,55.6451612903226,0.5872670548813592,20.113156548828584,20.542601920184538,20.0765,19.61039807981546,56.00000000000001,84.0,0.34452838803516067,0.03054517802747339,-2.097560975609755,57.37228824923326,-7.904186987032119,-1003849900,-165600195.72688207,20.62,20.0,19.38,20.3505,20.076,19.801499999999997
2011-04-26 00:00:00,20.17,20.72,20.12,20.53,69200000,19.995,20.098095238095237,20.268,20.692336333203386,20.952292324678446,20.12425779392641,20.10745624334422,20.33905118249053,20.692336333203386,58.35488117524361,0.0368972164332142,85.82089552238823,1.0,20.127675129732307,20.60676394427741,20.107000000000003,19.607236055722595,52.0,80.0,0.36634778888979197,0.09291479223781977,-0.04868549172345672,60.24032457961207,-3.5157425246747422,-934649900,-140226862.39354837,20.72,20.049999999999997,19.38,20.390333333333334,20.099333333333334,19.808333333333334
2011-04-27 00:00:00,20.61,20.68,20.48,20.68,52689000,20.090000000000003,20.134285714285717,20.2572,20.692213583619274,20.950483073351677,20.247756061942763,20.16198422016858,20.352421724353647,20.692213583619274,60.9086969796109,-0.011911153490189008,97.01492537313437,1.0,20.132960664689467,20.696350069901428,20.142000000000003,19.58764993009858,100.0,76.0,0.3544658039690925,0.1129321118772774,1.2236906510034264,63.155045794326156,0.8817627530090922,-881960900,-87537862.39354837,20.72,20.049999999999997,19.38,20.425666666666665,20.133166666666668,19.840666666666667
2011-04-28 00:00:00,20.74,21.06,20.69,20.94,80200000,20.222500000000004,20.18,20.253400000000003,20.694679120100677,20.95041341837924,20.401588048177704,20.236080961104904,20.375464009673113,20.694679120100677,64.92386704267722,-0.07075633045592511,92.857142857143,1.0,20.195756605317655,20.838231951109883,20.1855,19.53276804889012,100.0,72.0,0.35628967511415727,0.13782889826827346,2.8487229862475534,64.68263991924222,5.97545975475406,-801760900,-59359484.01516924,21.06,20.22,19.38,20.47683333333333,20.174333333333333,19.871833333333335
2011-04-29 00:00:00,20.81,20.88,19.88,20.32,319317900,20.305,20.191904761904762,20.2362,20.690950969651915,20.94622462490164,20.38345737080488,20.244073250523485,20.373288950470247,20.690950969651915,51.373131688893494,-0.06659507217602822,55.95238095238104,0.524274100673391,20.238083917508828,20.848069170082006,20.206500000000002,19.564930829917998,96.0,68.0,0.40655469832028907,0.11566786200202488,1.0945273631840737,58.1592970351599,5.442921446517869,-1121078800,-97677632.01516843,21.06,20.22,19.38,20.533166666666666,20.194166666666668,19.85516666666667
2011-05-02 00:00:00,20.33,20.38,19.97,20.11,89825600,20.355,20.20190476190476,20.2118,20.68517036298871,20.94066831510163,20.322689066181574,20.231304369521247,20.36296389358906,20.68517036298871,47.73866228094477,-0.04582377213136368,43.452380952380985,0.39667872060505627,20.226040056438137,20.847606457938817,20.2135,19.579393542061183,92.0,64.0,0.40680079129741126,0.06719220813987647,0.09955201592832041,54.81456063545634,3.6686750515344433,-1210904400,-126158919.82004625,21.06,20.22,19.38,20.555833333333332,20.204833333333333,19.853833333333334
2011-05-03 00:00:00,20.07,20.26,19.98,20.23,71892900,20.36,20.214285714285715,20.1922,20.680641304650514,20.935946266496302,20.302091495919004,20.231180143852555,20.357749623252236,20.680641304650514,49.91900401962224,-0.03860040289828959,50.59523809523819,0.47322401555704247,20.224705910243504,20.851999005567798,20.2235,19.595000994432205,88.0,60.0,0.3977435919190248,0.1023717055366175,1.5562248995983872,59.39890279660763,3.060140600400513,-1139011500,-69671641.24861819,21.06,20.22,19.38,20.567166666666665,20.211666666666666,19.856166666666667
2011-05-04 00:00:00,20.26,20.57,20.21,20.43,73292300,20.41375,20.233333333333334,20.184,20.678147361320658,20.932584497283703,20.330515607937002,20.25011536824755,20.360582971359992,20.678147361320658,53.407913031579675,-0.04845559335217331,62.50000000000005,0.5957092042976454,20.23956418032362,20.86933777455324,20.2345,19.59966222544676,84.0,56.00000000000001,0.39504762106766583,0.1555007659013207,2.7665995975855164,58.46802513109588,3.7594779584250393,-1065719200,-53384463.47084073,21.06,20.22,19.38,20.57283333333333,20.216833333333334,19.860833333333332
2011-05-05 00:00:00,20.42,20.44,20.13,20.21,55600000,20.43125,20.23333333333333,20.1714,20.67348917862095,20.92778327138813,20.30373436172878,20.246294856985877,20.354677756796857,20.67348917862095,49.33635079060606,-0.03807483837043435,49.404761904762026,0.4527687986162232,20.260193851605802,20.843056979737575,20.22,19.596943020262422,80.0,52.0,0.38897279099140414,0.1218699459343376,2.7975584944048864,54.61759826365471,2.952903624370768,-1121319200,-80287689.2772919,21.06,20.22,19.38,20.56066666666667,20.20666666666667,19.852666666666668
2011-05-06 00:00:00,20.43,20.55,20.18,20.28,55993000,20.4,20.222857142857144,20.1574,20.669573863410793,20.92347906360482,20.298460059122384,20.24950487060627,20.35174921731463,20.669573863410793,50.626122214779,-0.03509191252011945,53.571428571428704,0.49804882620668944,20.286218103667938,20.813435487088043,20.207,19.60056451291196,76.0,48.0,0.38761759163487536,0.08097999341515562,2.8919330289193317,50.80526760847721,2.7266936742226946,-1065326200,-106014202.79080506,21.06,20.22,19.38,20.560333333333336,20.198833333333333,19.837333333333333
2011-05-09 00:00:00,20.22,20.35,20.12,20.25,38696400,20.346249999999998,20.209047619047617,20.1462,20.665398999098247,20.919004119660602,20.28769115709519,20.249552025786624,20.347759051929742,20.665398999098247,50.038191986706835,-0.029961792124346687,48.407643312102,0.444483255648745,20.32030677287357,20.79621735180427,20.198,19.59978264819573,72.0,44.0,0.3763591922323843,0.09516072201624307,0.29717682020801744,49.6264876923496,2.3689165146570583,-1104022600,-100966846.26906635,21.06,20.22,19.38,20.548333333333332,20.187833333333334,19.827333333333335
2011-05-10 00:00:00,19.89,20.26,19.79,20.12,120798700,20.24375,20.194285714285716,20.131999999999998,20.65997214338583,20.913695122187775,20.25042645551848,20.237213737616468,20.338827324403088,20.65997214338583,47.46579120997984,-0.015230651733077138,25.98425196850409,0.018907981229178267,20.315588422934148,20.780353430207743,20.186,19.591646569792257,68.0,40.0,0.38304782135864274,0.12762509386791798,0.600000000000005,53.30465419012857,1.302897926049725,-1224821300,-52133329.24778967,21.06,20.22,19.38,20.538000000000004,20.1715,19.805
2011-05-11 00:00:00,20.1,20.11,19.76,19.88,78600000,20.18875,20.17142857142857,20.1196,20.65221122653622,20.90682671606028,20.168109465403262,20.203193381652998,20.320834095995124,20.65221122653622,43.06423426346277,0.015629707852479413,9.230769230769054,0.0,20.295856351003785,20.783292692706162,20.175,19.56670730729384,64.0,36.0,0.3814015484044539,0.11726609709494308,-0.9466865969108186,52.56493599461554,-0.9746603565229639,-1303421300,-76836186.39064763,21.06,20.22,19.38,20.533333333333335,20.160833333333333,19.788333333333334
2011-05-12 00:00:00,19.87,19.9,19.67,19.85,77400000,20.15625,20.15952380952381,20.1078,20.644229025277156,20.89980461163463,20.097418473091427,20.169555916733664,20.302370013799237,20.644229025277156,42.533289587995036,0.04202309832148288,12.94964028776979,0.0,20.273961157436514,20.786798044241653,20.163,19.539201955758347,60.0,32.0,0.37058715208984977,0.15549538919392228,-3.312226010716024,52.31410000778048,-2.9746621485955234,-1380821300,-33088360.30368966,21.06,20.22,19.38,20.516000000000002,20.1445,19.773
2011-05-13 00:00:00,19.81,19.85,19.56,19.62,66812300,20.08,20.137142857142855,20.0894,20.63403769169231,20.891300926507487,19.99132547907111,20.117217257997126,20.275610405414955,20.63403769169231,38.60365448110438,0.08057036323797817,4.000000000000152,0.0,20.24930039803471,20.807836343345613,20.148,19.488163656654386,56.00000000000001,100.0,0.36483092694057495,0.09886669073918586,-5.125725338491289,48.04314509051788,-5.914827954338518,-1447633600,-72254191.33817163,21.06,20.22,19.38,20.508666666666667,20.136166666666664,19.763666666666666
2011-05-16 00:00:00,19.56,19.65,19.2,19.26,91350900,19.93375,20.10571428571429,20.0678,20.620365674859553,20.880461717693482,19.828808705944198,20.035577519140254,20.235782546379074,20.620365674859553,33.401859356992546,0.1385709797595851,3.2258064516130265,0.0,20.17489809155796,20.875211052412002,20.117,19.358788947588,52.0,100.0,0.3709144321591053,0.05626109729800041,-8.02292263610315,44.40395154815524,-10.2500559449428,-1538984500,-139244851.33817068,21.06,20.13,19.2,20.491,20.1105,19.73
2011-05-17 00:00:00,19.25,19.49,19.15,19.34,82882100,19.825000000000003,20.080000000000002,20.0514,20.60762571789578,20.870226091662296,19.72018454906771,19.969332041126897,20.20065381907009,20.60762571789578,35.4823953244198,0.17605213538466202,9.947643979057657,0.06600264767945292,20.103195755061883,20.90898267308137,20.101,19.29301732691863,48.0,96.0,0.36870625843345495,0.050533775673937395,-4.822834645669293,46.38818139270056,-13.140768217464535,-1456102400,-129494016.04405236,21.06,20.104999999999997,19.15,20.472,20.096,19.720000000000002
2011-05-18 00:00:00,19.35,19.52,19.13,19.48,53931100,19.725,20.071428571428573,20.0348,20.59640556149881,20.860988708993442,19.66681020483044,19.922728989591004,20.172392884988913,20.59640556149881,39.06970708918005,0.19224332984436998,20.00000000000008,0.2833066343007536,20.022641518303296,20.925477870520336,20.0895,19.253522129479666,44.0,92.0,0.3702272399739225,0.05651832708247043,-3.132769766285425,50.274626818287935,-14.495417090748369,-1402171300,-86625705.78764185,21.06,20.095,19.13,20.466166666666666,20.082666666666665,19.699166666666663
2011-05-19 00:00:00,19.6,19.63,19.33,19.5,37783600,19.63125,20.06142857142857,20.019000000000002,20.585496053424194,20.85194559464797,19.629741270423676,19.882469085820432,20.146024536557977,20.585496053424194,39.586494076449696,0.20114248983594507,25.69444444444449,0.30913816488022516,19.89400452131118,20.92768551036425,20.055,19.18231448963575,40.0,88.0,0.36521100854721383,0.059527474284473324,-3.6085022244191816,49.13800477504088,-15.447049104462707,-1364387700,-81587892.4543082,21.06,20.095,19.13,20.42666666666667,20.047666666666665,19.668666666666667
2011-05-20 00:00:00,19.5,19.62,19.28,19.32,45451500,19.53125,20.02,20.006999999999998,20.57290405289261,20.841766554151967,19.56090987699619,19.82890060145658,20.113631417477272,20.57290405289261,36.579431613483436,0.22018151843520428,13.194444444444521,0.15883053740514705,19.846192496713257,20.950728992771396,20.021,19.091271007228606,36.0,84.0,0.36341022222241287,0.04998151848093634,-5.43318649045521,46.89762792719065,-17.14731537422439,-1409839200,-116344921.86607313,21.06,20.095,19.13,20.390666666666668,20.015166666666666,19.639666666666663
