datetime,AMZN_Open,AMZN_High,AMZN_Low,AMZN_Close,AMZN_Volume,AMZN_sma50,AMZN_sma200,AMZN_sma300,AMZN_ema8,AMZN_ema20,AMZN_ema50,AMZN_rsi,AMZN_macd,AMZN_stoch,AMZN_stochrsi,AMZN_vwap,AMZN_bb_hband,AMZN_bb_mavg,AMZN_bb_lband,AMZN_atr,AMZN_roc,AMZN_obv,AMZN_adi
2015-04-06 00:00:00,18.5,19.01,18.47,18.85,61014000,18.415,16.6018,16.6682,18.65665084817947,18.65125921991978,18.17024717349078,55.7822444637089,-0.0623252552393474,70.37037037037052,0.8782327442717299,18.669205404913335,18.958089077025434,18.6395,18.32091092297457,0.3446955721908007,0.4797441364605535,794594000,1298387229.5998993
2015-04-07 00:00:00,18.81,18.97,18.7,18.72,39098000,18.477,16.61365,16.666233333333334,18.67072843747292,18.657805960879802,18.19180610786369,52.79591186934205,-0.06254883638293762,54.320987654320795,0.6000798257393609,18.68002359169437,18.9213627883297,18.628999999999998,18.336637211670297,0.33936017417717207,0.32154340836012174,755496000,1265081525.8961954
2015-04-08 00:00:00,18.73,19.08,18.73,19.06,52728000,18.5486,16.6279,16.664033333333332,18.757233229145605,18.696110155081726,18.225852927163153,58.98101997650741,-0.08913370666486031,96.29629629629615,1.0,18.704364244674395,18.996856901951126,18.658,18.319143098048876,0.34083444745023117,0.7399577167018869,808224000,1311783468.7533383
2015-04-09 00:00:00,19.03,19.22,18.94,19.18,47846000,18.625400000000003,16.642,16.663933333333333,18.85118140044658,18.742194902216802,18.26327045943127,60.92697044034968,-0.1185191895733233,95.7446808510639,1.0,18.731320022324308,19.07392894765613,18.701,18.328071052343873,0.33648912977521445,2.2388059701492438,856070000,1345959183.0390527
2015-04-10 00:00:00,19.22,19.36,19.07,19.13,51470000,18.704,16.6566,16.660533333333333,18.91314108923623,18.779128721053297,18.297259853179064,59.65703389253166,-0.13620275379421543,78.70370370370362,0.912861041408588,18.747154511837874,19.139257714128696,18.722,18.304742285871306,0.33316847764841334,2.2994652406417098,804600000,1315787114.0735352
2015-04-13 00:00:00,19.18,19.26,19.01,19.12,37890000,18.7746,16.67035,16.664499999999997,18.959109736072623,18.811592652381556,18.32952417266224,59.39040732524753,-0.14770750919469577,77.77777777777789,0.8945659845052637,18.760474492775558,19.193009909288456,18.7515,18.309990090711544,0.32722787210209814,3.0727762803234517,766710000,1311240314.073535
2015-04-14 00:00:00,19.18,19.39,19.06,19.26,51672000,18.805200000000003,16.68525,16.671,19.025974239167596,18.854298114059503,18.36601342079313,61.95407999776134,-0.16620602115581917,88.28828828828837,1.0,18.80043696973887,19.272768238095846,18.781,18.28923176190415,0.3274258812376627,4.844855743059338,818382000,1322201041.3462627
2015-04-15 00:00:00,19.23,19.29,19.08,19.17,38664000,18.8242,16.699949999999998,16.6769,19.057979963797017,18.884364960339553,18.397542306252223,59.35975032277532,-0.17162558441702558,80.18018018018027,0.8337053852056225,18.833582856953637,19.32165134481898,18.8095,18.29734865518102,0.3190383182921154,3.4538586076632516,779718000,1316677612.7748353
2015-04-16 00:00:00,19.18,19.37,19.18,19.3,41608000,18.8466,16.71525,16.683500000000002,19.111762194064347,18.923949249831026,18.432932804046256,61.845119322709714,-0.1842862042437048,91.50943396226418,0.9916456216422557,18.90113137697703,19.390585733438325,18.8365,18.282414266561677,0.31053558127124997,3.043246129204486,821326000,1327627086.459046
2015-04-17 00:00:00,19.13,19.18,18.72,18.78,76794000,18.8574,16.72605,16.686999999999998,19.038037262050047,18.91023979746617,18.446543282318956,48.949846881769744,-0.1506238841165306,37.11340206185565,0.002922075768842988,18.93087970293297,19.391385233905854,18.842499999999998,18.29361476609414,0.3297830397518751,0.9677419354838694,744532000,1270866303.8503509
2015-04-20 00:00:00,18.93,19.6,18.85,19.48,100322000,18.8732,16.74025,16.69176666666667,19.136251203816705,18.964502673897965,18.487070996737824,60.79929968871369,-0.1783742158218331,89.83050847457618,0.9114591423255604,18.993659629440394,19.485495121931777,18.8705,18.255504878068223,0.36479853691245545,5.240410588870874,844854000,1339085263.8503506
2015-04-21 00:00:00,19.57,19.73,19.34,19.56,92870000,18.8902,16.753700000000002,16.696833333333334,19.230417602968547,19.0212167049553,18.529146643924577,61.888076213118474,-0.20446494048186636,87.02290076335863,0.994939269698097,19.078766847665086,19.59201228895734,18.9105,18.22898771104266,0.3665986414187087,5.104782375067164,937724000,1350991674.1067603
2015-04-22 00:00:00,19.6,19.71,19.4,19.49,69494000,18.9094,16.76775,16.7015,19.288102580086647,19.065862733054797,18.566827167692242,60.30964935387583,-0.2169922610504713,81.24999999999986,0.8735465114153237,19.15207082565684,19.668693258629762,18.95,18.231306741370236,0.3625558813173725,3.395225464190965,868230000,1321849028.9454696
2015-04-23 00:00:00,19.51,19.59,19.31,19.5,159600000,18.9264,16.7843,16.708299999999998,19.335190895622947,19.10720913943053,18.60342218072392,60.464776684437375,-0.22513198786575828,81.74603174603173,0.885475498628786,19.230149174329856,19.729616793961082,18.9975,18.265383206038916,0.356659032651846,4.166666666666672,1027830000,1378849028.94547
2015-04-24 00:00:00,21.95,22.63,21.95,22.25,343538000,18.9962,16.81305,16.72293333333333,19.98292625215118,19.406522554722862,18.746425232460236,81.67544148845523,-0.4483168793835368,90.33078880407126,1.0,20.122695421656584,20.74792250047981,19.1915,17.635077499520193,0.554754816033857,16.736621196222462,1371368000,1338432793.6513534
2015-04-27 00:00:00,22.19,22.35,21.87,21.93,108618000,19.0576,16.8407,16.736466666666665,20.415609307228696,19.64685373998735,18.871271301775522,76.53020957151887,-0.5925407473318387,82.0971867007673,0.842776518539246,20.327849901894094,21.290025602630095,19.3615,17.432974397369904,0.5494151863171529,14.337851929092803,1262750000,1256969293.651353
2015-04-28 00:00:00,21.93,21.95,21.4,21.47,82810000,19.1052,16.8615,16.749100000000002,20.649918350066763,19.820486717131413,18.97318223111766,69.729951934178,-0.6620888974641943,70.33248081841433,0.6349802135654123,20.464589552658747,21.608839072281928,19.4985,17.388160927718072,0.5494569587230707,12.232096184004181,1179940000,1195238202.7422621
2015-04-29 00:00:00,21.34,21.71,21.3,21.47,72434000,19.159200000000002,16.88,16.762766666666668,20.83215871671859,19.977583220261756,19.071096653426775,69.729951934178,-0.7090330162577558,70.33248081841433,0.6349802135654123,20.569401955940627,21.875173526620742,19.642000000000003,17.408826473379264,0.5394957473857085,12.290794979079486,1252374000,1182871422.2544565
2015-04-30 00:00:00,21.36,21.59,20.96,21.09,72958000,19.207600000000003,16.89685,16.774766666666665,20.889456779670017,20.083527675474922,19.150269333684548,64.2594799011193,-0.7074190578623138,60.613810741688006,0.4678183300670102,20.656967199101935,22.025674255851538,19.771,17.516325744148464,0.5459603368581578,9.501557632398743,1179416000,1140023073.0481071
2015-05-01 00:00:00,21.19,21.28,20.8,21.14,71316000,19.2514,16.91355,16.787433333333333,20.945133050854455,20.184144087334452,19.228297987265545,64.65242882610573,-0.7020814088873948,61.89258312020465,0.4798257184646576,20.720285692657882,22.16130100715581,19.8975,17.63369899284419,0.5412488842254323,10.276473656755341,1250732000,1169738073.048107
2015-05-04 00:00:00,21.24,21.49,21.12,21.15,45408000,19.2908,16.9312,16.7993,20.990659039553464,20.276130364731173,19.303658850510033,64.73593571047388,-0.6906962832359653,62.14833759590792,0.4823774485515141,20.79356649622624,22.285426527629,20.0125,17.739573472371,0.5290168210664726,9.585492227979262,1296140000,1131693532.5075657
2015-05-05 00:00:00,21.14,21.38,21.05,21.06,57128000,19.331799999999998,16.946849999999998,16.80976666666667,21.006068141874916,20.35078461570916,19.37253497401944,63.28681965783038,-0.6667256431018131,59.846547314578004,0.4380966319594921,20.85343537185754,22.364847623972523,20.1295,17.894152376027478,0.5148013338474388,12.14057507987219,1239012000,1078027835.537868
2015-05-06 00:00:00,21.07,21.14,20.73,20.95,51050000,19.3722,16.96165,16.819633333333332,20.993608554791603,20.407852747546382,19.434396347587306,61.47550175856072,-0.6315722852405656,57.03324808184144,0.3827479692067112,20.903101357221185,22.430113324378326,20.224,18.017886675621675,0.5073155242869074,7.546201232032848,1187962000,1081763201.3915262
2015-05-07 00:00:00,21.21,21.42,21.14,21.34,55322000,19.413600000000002,16.97815,16.830733333333335,21.070584431504578,20.496628676351488,19.509125902583882,65.27069666008208,-0.6279441867995246,65.87301587301587,0.23219580509617804,21.03058666481544,22.534585753154587,20.332,18.129414246845414,0.5046501296949856,9.100204498977511,1243284000,1105472629.9629543
2015-05-08 00:00:00,21.54,21.76,21.51,21.68,58176000,19.4624,16.997,16.842666666666666,21.20601011339245,20.609330707175157,19.594258220129614,68.21088111333998,-0.6450681075445779,71.38554216867473,0.369807574167888,21.186210042051968,22.664226513651865,20.4595,18.25477348634813,0.4986036918596296,11.236531554643413,1301460000,1126415989.9629533
2015-05-11 00:00:00,21.63,21.95,21.57,21.64,47874000,19.515,17.01555,16.854833333333332,21.30245231041635,20.707489687444188,19.67448338796767,67.4870047162145,-0.647942198070826,70.1807228915663,0.3359274169256052,21.3236840299055,22.75740676595463,20.585500000000003,18.413593234045376,0.4901319995839417,10.974358974358978,1253586000,1096179779.4366376
2015-05-12 00:00:00,21.55,21.66,21.34,21.55,38956000,19.5604,17.0423,16.86603333333333,21.357462908101603,20.787728764830455,19.748033059027758,65.79511667966992,-0.6356305345450011,67.46987951807235,0.25130471130838083,21.427966130988704,22.82117891748892,20.7,18.57882108251108,0.4779797138993745,-3.1460674157303337,1214630000,1108353529.4366379
2015-05-13 00:00:00,21.5,21.68,21.29,21.34,39926000,19.6026,17.0689,16.8751,21.3535822618568,20.840326025322792,19.810463135144317,61.8959215587002,-0.601988854750747,32.10526315789473,0.020812923491909833,21.70152958991917,22.824945139347818,20.808500000000002,18.792054860652186,0.47169544862084783,-2.6903784769721835,1174704000,1078664965.334074
2015-05-14 00:00:00,21.47,21.65,21.35,21.61,37770000,19.652,17.09695,16.885099999999998,21.410563981444177,20.913628308625384,19.881033208275912,64.78548461351377,-0.5903096030059523,54.320987654320895,0.21986363973826378,21.458827256495816,22.843910414576527,20.924,19.004089585423472,0.4601457737193586,0.6520726595249212,1212474000,1106362965.334074
2015-05-15 00:00:00,21.4,21.52,21.22,21.3,84806000,19.6902,17.122799999999998,16.894099999999998,21.385994207789917,20.950425612565823,19.936678964814114,59.23160072564927,-0.549702672402411,46.721311475409905,0.0,21.3684720414478,22.702718971876156,21.05,19.397281028123846,0.45513536131083304,-0.7918025151373924,1127668000,1066786832.0007416
2015-05-18 00:00:00,21.3,21.36,21.07,21.26,47804000,19.735400000000002,17.150850000000002,16.903200000000002,21.357995494947712,20.979908887559557,19.988573907370423,58.534312095296244,-0.5084328245232577,43.4426229508198,0.0,21.334737286920177,22.627501259656626,21.139,19.650498740343373,0.4433399783600592,0.8060692271218669,1079864000,1081622556.1386733
2015-05-19 00:00:00,21.24,21.41,21.03,21.09,49284000,19.778599999999997,17.179550000000003,16.912033333333337,21.298440940514887,20.990393755411027,20.031767087473543,55.54169039377184,-0.45674353829858916,29.508196721311457,0.0,21.309296988475953,22.517060217584778,21.2155,19.91393978241522,0.4388156941914834,-0.23651844843898157,1030580000,1047901924.5597256
2015-05-20 00:00:00,21.03,21.35,20.92,21.19,43924000,19.8328,17.2071,16.9209,21.2743429537338,21.00940387394331,20.077187986003995,56.936411213534605,-0.419018387686112,37.70491803278699,0.11008760153942253,21.309503876990185,22.334820549926043,21.3005,20.266179450073956,0.43818600174923455,0.18912529550828702,1074504000,1059138296.6527488
2015-05-21 00:00:00,21.4,21.84,21.4,21.58,82428000,19.898000000000003,17.236900000000002,16.930899999999998,21.342266741792955,21.063746362139184,20.13612179047443,61.94989370605488,-0.4157976185431629,69.67213114754087,0.5058099964021601,21.36537592900961,22.032049998007558,21.4045,20.77695000199244,0.4533155730528606,2.469135802469134,1156932000,1044151387.5618395
2015-05-22 00:00:00,21.58,21.62,21.38,21.38,40412000,19.9514,17.265349999999998,16.939866666666667,21.35065191028341,21.093865756221167,20.184901328102885,58.207428524871695,-0.3925813735617254,53.278688524590095,0.21041108229450706,21.37750283500712,21.854351801455408,21.360999999999997,20.867648198544586,0.43807874640622785,2.052505966587111,1116520000,1003739387.5618395
2015-05-26 00:00:00,21.31,21.35,21.1,21.27,44884000,20.0062,17.29385,16.94826666666667,21.332729263553762,21.110640446104867,20.227454217196893,56.19660188108091,-0.36114321725362686,44.26229508196718,0.05169323769808998,21.38589373424705,21.747456791576088,21.328,20.90854320842391,0.42678740737721144,-0.32802249297094793,1071636000,1019897627.5618387
2015-05-27 00:00:00,21.37,21.59,21.25,21.57,44622000,20.0642,17.3225,16.95703333333333,21.38545609387515,21.15438897504726,20.280103071424467,60.231635868277245,-0.35632821482131405,63.10679611650487,0.37018508745484213,21.422917343863155,21.761397012126963,21.333000000000002,20.90460298787304,0.42058830685026777,-0.5073800738007354,1116258000,1059269980.5030153
2015-05-28 00:00:00,21.49,21.57,21.27,21.33,38248000,20.1188,17.34955,16.965933333333332,21.373132517458448,21.17111383456657,20.321275499996055,55.802984516092046,-0.3293497574760984,39.80582524271821,0.020624373577124218,21.430843105225566,21.74976408531081,21.326,20.90223591468919,0.411974856360963,-1.4325323475046317,1078010000,1036321180.5030149
2015-05-29 00:00:00,21.36,21.62,21.36,21.46,60322000,20.1728,17.377,16.975966666666668,21.39243640246768,21.19862680270309,20.365931362741307,57.620665884061204,-0.3148298862514878,52.427184466019455,0.17404108708830046,21.41689046383177,21.757608944467805,21.3445,20.931391055532195,0.4032623666208944,-0.41763341067285314,1138332000,1022400718.9645537
2015-06-01 00:00:00,21.52,21.66,21.31,21.55,45066000,20.2306,17.403200000000002,16.9877,21.42745053525264,21.232090916731366,20.41236542694753,58.881466098042466,-0.3070456009757798,68.47826086956525,0.3257228960492891,21.40190702677731,21.77616906498337,21.365000000000002,20.953830935016633,0.39945791186225915,0.9840674789128436,1183398000,1039139518.964554
2015-06-02 00:00:00,21.5,21.66,21.31,21.55,33378000,20.2832,17.42765,17.0009,21.454683749640942,21.262367972280757,20.456978547459393,58.881466098042466,-0.29744770680278165,68.47826086956525,0.3612992267977886,21.400501418728368,21.791275768412653,21.384999999999998,20.978724231587343,0.3959252038720979,-0.27764923646459383,1216776000,1051537061.821697
2015-06-03 00:00:00,21.72,21.92,21.64,21.83,54558000,20.3446,17.453400000000002,17.014533333333336,21.53808736083184,21.316428165396875,20.510822525990395,62.867419068161404,-0.3088744540256094,90.99999999999966,0.7925023534972291,21.42901008142216,21.844939200833622,21.423499999999997,21.002060799166372,0.3940734035955195,2.4882629107981105,1271334000,1071022061.8216958
2015-06-04 00:00:00,21.72,21.84,21.46,21.54,50216000,20.4014,17.47745,17.029100000000003,21.538512391758097,21.33772072107336,20.55118242693195,56.73323572148728,-0.2911731938266797,61.999999999999744,0.16265212386052966,21.4362185997585,21.816323547267825,21.453,21.089676452732174,0.39306816048155374,1.3170272812793866,1221118000,1041949640.7690638
2015-06-05 00:00:00,21.48,21.54,21.33,21.35,38158000,20.4574,17.5004,17.043866666666666,21.496620749145187,21.338890176209233,20.58250860626795,53.07901904120876,-0.25882977693206044,42.99999999999997,0.0,21.44582332299625,21.816227170197212,21.453500000000002,21.09077282980279,0.37999186330429996,1.232811759127556,1182960000,1011059831.2452555
2015-06-08 00:00:00,21.28,21.34,21.07,21.17,43450000,20.5134,17.5223,17.058066666666665,21.424038360446257,21.32280539752264,20.605547484453524,49.80604623603549,-0.2161808915937442,25.0,0.0,21.444846460871513,21.795129404977704,21.428,21.060870595022298,0.37284958735399293,-0.09438414346389605,1139510000,999795016.4304411
2015-06-09 00:00:00,21.15,21.37,20.96,21.27,45774000,20.5682,17.5454,17.0729,21.38980761368042,21.317776312044295,20.631604445847504,51.591915191627926,-0.18828013081193973,34.99999999999979,0.13672903901800348,21.44786607357538,21.769248523276033,21.4095,21.04975147672397,0.3755031882572792,-1.4365152919369728,1185284000,1023240235.942636
2015-06-10 00:00:00,21.32,21.61,21.28,21.54,43446000,20.6244,17.5702,17.087533333333333,21.423183699529215,21.33894047280198,20.667227800912308,56.130394484051145,-0.18581337942093157,60.41666666666644,0.48420241342933024,21.469203122383934,21.767993036143164,21.409,21.050006963856834,0.3729672462389021,0.7483629560336771,1228730000,1048254599.5789995
2015-06-11 00:00:00,21.61,21.94,21.57,21.65,58450000,20.6854,17.59495,17.1027,21.473587321856055,21.36856518967798,20.70576788715104,57.86365147053452,-0.19053813682774035,70.40816326530586,0.6169033943109291,21.47439550233183,21.79676200450662,21.424500000000002,21.052237995493385,0.3748981572218378,1.7865538316878187,1287180000,1015080275.2546746
2015-06-12 00:00:00,21.56,21.62,21.41,21.5,41088000,20.7452,17.617,17.118766666666666,21.479456805888045,21.38108279066103,20.736914244517667,54.69047529270998,-0.18010268309429378,55.10204081632642,0.3739598524177099,21.47758203202111,21.78330207246087,21.419,21.05469792753913,0.36526257456313493,-0.32452480296708525,1246092000,1009210560.96896
2015-06-15 00:00:00,21.38,21.4,21.13,21.18,41020000,20.796599999999998,17.6371,17.13553333333333,21.412910849024037,21.361932048693312,20.75429015649737,48.57106743778725,-0.14434724004849997,22.448979591836608,0.0,21.478807006210975,21.78871797933994,21.413,21.03728202066006,0.3656009620943396,-0.7032348804500637,1205072000,983383153.5615529
2015-06-16 00:00:00,21.21,21.4,21.13,21.36,45928000,20.846799999999998,17.658900000000003,17.153766666666666,21.40115288257425,21.361748044055854,20.77804348369355,51.83567083277751,-0.12904770786107278,40.81632653061208,0.22835220337293993,21.466332698066974,21.788059454681655,21.418,21.047940545318344,0.3587723219447439,-0.4659832246039209,1251000000,1015702857.2652569
2015-06-17 00:00:00,21.42,21.57,21.24,21.39,43718000,20.900199999999998,17.6811,17.170566666666666,21.39867446422442,21.364438706526727,20.80204177845067,52.37824825417266,-0.11798342813746387,43.87755102040811,0.2663043631563064,21.46636316811776,21.77165026206882,21.433,21.09434973793118,0.356717156091548,-0.7424593967517408,1294718000,1011728493.6288936
2015-06-18 00:00:00,21.51,21.99,21.47,21.97,67568000,20.9584,17.70535,17.1885,21.525635694396772,21.42211121066704,20.847844061648683,61.42568990729353,-0.15423809868862293,98.0582524271845,0.8991540500581447,21.500722839811115,21.86501908350521,21.472,21.078980916494793,0.3740945020850087,1.9489559164733092,1362286000,1074098955.1673553
2015-06-19 00:00:00,22.01,22.25,21.66,21.75,89902000,21.0098,17.72935,17.208133333333336,21.575494428975265,21.453338714413036,20.883222725897753,57.001950727743974,-0.16333519842313748,61.240310077519354,0.5897227144332682,21.550143725101222,21.889522004297167,21.4805,21.071477995702832,0.389516323364651,-0.3664681630783248,1272384000,1011624683.9809146
2015-06-22 00:00:00,21.85,21.96,21.71,21.81,36472000,21.0634,17.7519,17.228866666666665,21.627606778091874,21.487306455897507,20.919566932725292,57.89260890059981,-0.17338751076871617,65.89147286821694,0.65202239730925,21.566630405993777,21.932283627389275,21.502000000000002,21.07171637261073,0.3795508716957473,1.253481894150416,1308856000,1004330283.980914
2015-06-23 00:00:00,21.78,22.35,21.68,22.3,64900000,21.127,17.7768,17.250533333333333,21.777027494071458,21.564705841050124,20.973701562814497,64.38146155162556,-0.2183756470990872,96.40287769784169,1.0,21.59861841926141,22.09306556598736,21.5535,21.01393443401264,0.40029723800319406,4.449648711943791,1373756000,1059543716.8167348
2015-06-24 00:00:00,22.25,22.32,22.01,22.04,52416000,21.182599999999997,17.801399999999997,17.27133333333333,21.835465828722242,21.609971951426303,21.015517187802164,59.170953214898184,-0.23039341035394756,77.69784172661855,0.670437795591269,21.636193750672714,22.15683100986344,21.576999999999998,20.997168990136558,0.3938474352886801,4.1095890410958775,1321340000,1017272749.0747986
2015-06-25 00:00:00,21.9,22.17,21.82,22.0,44750000,21.239199999999997,17.82895,17.290733333333336,21.872028977895077,21.647117479861894,21.054124356907963,58.388038463964776,-0.23399258771483034,74.82014388489199,0.6209188054069479,21.670816202566392,22.20656962680483,21.6105,21.014430373195168,0.39071547562520303,3.432063939821347,1276590000,1018551320.5033698
2015-06-26 00:00:00,22.09,22.17,21.75,21.91,52490000,21.2914,17.855649999999997,17.3096,21.880466982807285,21.672153910351238,21.087688107617456,56.574228627546766,-0.22696638664185187,68.34532374100712,0.506196185378745,21.718968415114077,22.23854438317868,21.633000000000003,21.027455616821324,0.39280722736626006,1.7177344475394662,1224100000,1006053701.4557506
2015-06-29 00:00:00,21.75,21.85,21.45,21.49,55064000,21.3456,17.88045,17.3261,21.793696542183444,21.654805918889217,21.103465044573635,48.934552423091624,-0.18537074321838176,29.50819672131137,0.02299025455578165,21.742056531906698,22.237749948580213,21.630000000000003,21.022250051419793,0.397606711125813,-0.7390300230946889,1169036000,962002501.4557502
2015-06-30 00:00:00,21.71,21.78,21.52,21.7,51938000,21.39,17.90615,17.343533333333333,21.772875088364902,21.659110117090243,21.126858572237417,52.39597538031678,-0.16742121354793227,46.72131147540977,0.24192363042877676,21.752267727319868,22.244817873933613,21.6375,21.030182126066386,0.3899205174739694,0.9302325581395315,1220974000,981978655.3019035
2015-07-01 00:00:00,21.97,22.0,21.78,21.87,39742000,21.4362,17.93455,17.362333333333332,21.79445840206159,21.679194867843556,21.15600137332615,55.05211614395326,-0.16501151123008384,60.655737704918074,0.40992328587769783,21.76202687039085,22.249597533185675,21.6395,21.02940246681433,0.38349762336868587,3.257790368271961,1260716000,974752837.1200855
2015-07-02 00:00:00,21.85,21.91,21.67,21.89,26868000,21.4842,17.962049999999998,17.379099999999998,21.815689868270127,21.69927154709655,21.184785633195713,55.367633380351776,-0.16283853635165713,62.29508196721312,0.42987960285036275,21.778865908317155,22.274708669195473,21.657,21.039291330804527,0.3732477931280654,2.481273408239706,1287584000,997142837.1200856
