datetime,V_Open,V_High,V_Low,V_Close,V_Volume,V_sma8,V_sma21,V_sma50,V_sma200,V_sma300,V_ema8,V_ema20,V_ema50,V_ema200,V_rsi,V_macd,V_stoch,V_stochrsi,V_vwap,V_bb_hband,V_bb_mavg,V_bb_lband,V_aroon_up,V_aroon_down,V_atr,V_cmf,V_roc,V_uo,V_tsi,V_obv,V_adi,V_dcu,V_dcm,V_dcl,V_kcu,V_kcm,V_kcl
2011-03-28 00:00:00,16.62,16.78,16.52,16.7,23174800,16.5225,16.67952380952381,16.6784,17.19585373326318,17.596932913072656,16.575785339811944,16.639354787593053,16.71429394961434,17.19585373326318,50.78776942714548,0.07514022029128142,54.63917525773177,1.0,16.52669848876505,17.274516471833753,16.675,16.07548352816625,32.0,68.0,0.30862159034611814,-0.1265617314755651,1.8913971934106082,50.17623901295337,-6.242603317674024,-586836800,-518298659.69283867,17.43,16.8,16.17,16.994,16.687,16.38
2011-03-29 00:00:00,16.61,16.63,16.47,16.57,23558400,16.545,16.669999999999998,16.684,17.189626332932207,17.59010943856719,16.57449970874262,16.632749569727046,16.708635363354954,17.189626332932207,47.76884426767372,0.07111243775354836,60.6060606060607,0.7049295118890493,16.502583363733862,17.270195475698205,16.669,16.067804524301796,28.000000000000004,64.0,0.30300576246425254,-0.061471074513290036,-0.42067307692307865,51.05082417582411,-6.025332890239689,-610395200,-512409059.69283825,17.43,16.8,16.17,16.960333333333335,16.672833333333333,16.385333333333335
2011-03-30 00:00:00,16.97,17.29,16.91,17.04,59673200,16.62625,16.686666666666664,16.6986,17.18813751369905,17.586454226350796,16.677944217910927,16.671535324991137,16.721630054988093,17.18813751369905,57.58519140536403,0.029653492030213613,77.67857142857137,1.0,16.60749699792922,17.2799342069665,16.672,16.0640657930335,24.0,60.0,0.33279106514537726,-0.12994124254480344,3.3353547604608904,55.15734231977285,-2.6794213301836485,-550722000,-531253228.11389107,17.43,16.8,16.17,16.969,16.682499999999997,16.396
2011-03-31 00:00:00,17.1,17.2,16.89,16.9,18555200,16.67375,16.682857142857145,16.72,17.185270473761747,17.581893068700623,16.727289947264055,16.69329386546817,16.728624954792483,17.185270473761747,54.31086583321496,0.008001571682527242,65.1785714285713,0.8077163502492625,16.632147626149393,17.16804126516044,16.647,16.125958734839557,20.0,56.00000000000001,0.33116313192070734,-0.2068960628400741,3.427172582619331,49.26207888890462,-0.9177631688467249,-569277200,-548611318.4364719,17.43,16.8,16.17,16.953333333333333,16.666833333333333,16.380333333333333
2011-04-01 00:00:00,16.98,17.09,16.81,17.04,17270000,16.75,16.665714285714284,16.737000000000002,17.183824996410884,17.57829245030394,16.796781070094266,16.726313497328345,16.740835740879053,17.183824996410884,56.947180964217836,-0.020221460745801778,77.67857142857137,0.962533054975914,16.65443594650945,17.145650672589635,16.642,16.138349327410364,16.0,52.0,0.3275086224977998,-0.17004317002995142,4.6040515653775325,52.372004935213646,1.3710505168987892,-552007200,-537509175.5793291,17.29,16.73,16.17,16.935,16.6565,16.378
2011-04-04 00:00:00,17.03,17.27,16.99,17.27,15529200,16.84375,16.671904761904763,16.761000000000003,17.184682459133164,17.576243995484646,16.901940832295537,16.778093164249455,16.76158728045242,17.184682459133164,60.93517717420044,-0.060450657540126684,98.13084112149537,1.0,16.70450692308658,17.205262199138605,16.654500000000002,16.1037378008614,12.0,48.0,0.3241151494622427,-0.10768640026304385,5.3691275167785175,54.545652622282354,4.612906605909276,-536478000,-521979975.57932913,17.29,16.73,16.17,16.9395,16.661,16.3825
2011-04-05 00:00:00,17.26,17.43,17.17,17.36,18078800,16.928749999999997,16.688095238095237,16.7794,17.18642691227612,17.574807158305347,17.003731758452084,16.833512862892363,16.785054445924874,17.18642691227612,62.402779006025426,-0.09845984981442513,93.91304347826083,1.0,16.768141109042876,17.28388141709231,16.671499999999998,16.059118582907686,8.0,44.0,0.3195354959292252,-0.09669150002761087,5.918242830994502,58.88577635339338,7.721095576519958,-518399200,-513635914.0408677,17.43,16.8,16.17,16.94983333333333,16.676333333333332,16.402833333333334
2011-04-06 00:00:00,17.38,17.44,17.34,17.44,18132000,17.04,16.70809523809524,16.8002,17.188950027576855,17.57391142967873,17.100680256573845,16.8912735426169,16.81073858530037,17.188950027576855,63.70794603782332,-0.1334988483220414,100.0,1.0,16.819952859174354,17.388929678275375,16.6975,16.00607032172463,100.0,40.0,0.3038543890771378,-0.0400584506277309,5.569007263922528,60.068145695572994,10.679192734575576,-500267200,-495503914.0408677,17.44,16.805,16.17,16.961166666666667,16.698666666666668,16.436166666666665
2011-04-07 00:00:00,17.47,17.57,17.38,17.54,22079200,17.145,16.73761904761905,16.8258,17.19244306212833,17.573686104564587,17.1983068662241,16.953057014748623,16.839337072151338,17.19244306212833,65.32819409398799,-0.1674069087103831,97.560975609756,1.0,16.900573218991195,17.52174637266829,16.755,15.98825362733171,100.0,36.0,0.29572193271448516,0.04931105909630866,6.755934266585512,63.63574346567492,13.642720505179827,-478188000,-480397092.9882363,17.57,16.87,16.17,16.995333333333335,16.747333333333337,16.499333333333333
2011-04-08 00:00:00,17.63,17.84,17.52,17.61,23977200,17.275,16.795714285714286,16.854599999999998,17.19659785753004,17.573927392906352,17.289794229285413,17.01562301334399,16.869559147753247,17.19659785753004,66.45708880147316,-0.19764932743388997,84.66666666666664,1.0,16.97414988379341,17.653235841305975,16.8035,15.953764158694025,100.0,32.0,0.29745608037773624,-0.0012727635615225627,6.598062953995157,59.445717340665105,16.447413097838325,-454210800,-490887117.98823637,17.84,17.005000000000003,16.17,17.048499999999997,16.802,16.5555
2011-04-11 00:00:00,17.63,17.85,17.6,17.84,19004400,17.375,16.85285714285714,16.8932,17.2029998688979,17.575695317205977,17.412062178333098,17.09413510731123,16.907615651762924,17.2029998688979,69.9223455584102,-0.23743869449722155,99.31972789115636,1.0,17.045645095385918,17.819175089316296,16.871,15.922824910683703,100.0,28.000000000000004,0.29406636035075506,0.05698809347040862,6.95443645083933,69.26320147670211,19.99240539471724,-435206400,-473403069.9882366,17.85,17.01,16.17,17.10966666666667,16.863166666666665,16.616666666666667
2011-04-12 00:00:00,17.65,17.81,17.62,17.68,20512000,17.4725,16.909523809523808,16.9268,17.207746138859118,17.5763883715767,17.4716039164813,17.14993176375778,16.93790523404673,17.207746138859118,64.89946755143549,-0.25314331319929195,88.11188811188799,0.7788145828775542,17.11550686045453,17.91553976901196,16.938,15.960460230988037,96.0,24.0,0.28877590603998676,0.03499120631081766,6.827794561933528,63.92750669609793,21.559042738623162,-455718400,-480960122.61981565,17.85,17.035,16.22,17.172333333333334,16.931833333333334,16.691333333333333
2011-04-13 00:00:00,17.76,17.9,17.72,17.79,18258400,17.56625,16.978571428571428,16.9588,17.21353970961674,17.577807717944964,17.542358601707676,17.210890643399896,16.971320715064508,17.21353970961674,66.67203521216987,-0.2713376063339723,92.30769230769235,0.8568706528981428,17.18584567178457,18.0101379042038,17.012999999999998,16.015862095796198,92.0,20.0,0.28386334132284474,0.0547520580949216,6.52694610778443,58.58589310345094,23.399515318132714,-437460000,-485017544.8420378,17.9,17.09,16.28,17.24,17.005,16.77
2011-04-14 00:00:00,17.71,17.73,17.48,17.51,18609200,17.596249999999998,17.036666666666665,16.9788,17.216489563252395,17.577357168324067,17.535167801328193,17.239377248790383,16.992445392905115,17.216489563252395,58.564750183224916,-0.2601640456123242,72.72727272727293,0.4873227836028574,17.262572810133623,18.045481438635647,17.069,16.09251856136435,88.0,16.0,0.28573024551407006,0.03452060586952102,5.672902836451426,51.42122661992448,22.543545361223963,-456069200,-499160536.8420376,17.9,17.09,16.28,17.300333333333334,17.062833333333334,16.825333333333333
2011-04-15 00:00:00,17.55,17.67,17.46,17.55,20256000,17.62,17.09190476190476,17.0016,17.21980807506083,17.577175393119255,17.538463845477484,17.268960367953206,17.014310279457856,17.21980807506083,59.325669803741164,-0.2516358821339715,75.52447552447566,0.5216703844868056,17.325842733856216,18.0725813026916,17.127000000000002,16.181418697308406,84.0,12.0,0.28032094226306514,0.04072169514950424,2.9929577464788824,48.79917677158803,22.07144177298637,-435813200,-502054251.127752,17.9,17.119999999999997,16.34,17.354333333333333,17.12033333333333,16.886333333333333
2011-04-18 00:00:00,17.35,17.51,17.32,17.37,15332000,17.61125,17.13857142857143,17.015,17.22130252207515,17.575798812434076,17.501027435371377,17.2785831900529,17.028258895949705,17.22130252207515,54.47744499991079,-0.22772765283174223,51.37614678899104,0.010670299653080603,17.388927015100673,18.07780556532476,17.1695,16.26119443467524,80.0,8.0,0.2767265892442748,0.023975601778331062,2.781065088757411,44.26240426240419,20.19544971962332,-451145200,-509316777.4435414,17.9,17.119999999999997,16.34,17.39983333333333,17.164333333333335,16.928833333333333
2011-04-19 00:00:00,17.33,17.44,17.25,17.43,14261200,17.5975,17.18190476190476,17.025,17.223379113895298,17.57483004956076,17.485243560844403,17.29300383861929,17.044013449049718,17.223379113895298,55.77484209083487,-0.21118727200712328,56.88073394495423,0.09377562430915581,17.459013382345322,18.06756780389302,17.219500000000004,16.371432196106987,76.0,4.0,0.27053183286968385,0.053446008779962494,2.2887323943662006,49.75550311807486,19.017143671736836,-436884000,-496556756.39091,17.9,17.14,16.38,17.4475,17.2115,16.9755
2011-04-20 00:00:00,17.58,17.88,17.54,17.76,14838400,17.61625,17.245238095238097,17.038600000000002,17.228718625199825,17.576060414679954,17.546300547323423,17.33747966351269,17.072091353008553,17.228718625199825,62.16217846498976,-0.22214637794786896,87.15596330275257,0.49755797623766634,17.508012290249788,18.096614102442057,17.2815,16.466385897557945,72.0,4.0,0.2833509876647064,0.055044207496609494,2.8372900984366067,51.6171567422876,19.91339395470452,-422045600,-492192521.09679216,17.9,17.16,16.42,17.514166666666668,17.27266666666667,17.031166666666667
2011-04-21 00:00:00,17.76,17.9,17.68,17.85,10989600,17.6175,17.308571428571426,17.0592,17.234900529426692,17.577880611260152,17.613789314584885,17.386291124130526,17.102597574459196,17.234900529426692,63.701918220717005,-0.23538047658579586,94.50549450549482,0.5972504119315899,17.557790629542588,18.141872807869117,17.339999999999996,16.538127192130876,100.0,4.0,0.27882591711722726,0.03474940198979827,2.822580645161302,55.117569333073774,21.118463100685876,-411056000,-486198193.8240646,17.9,17.185,16.47,17.57033333333333,17.332833333333333,17.095333333333333
2011-04-25 00:00:00,17.85,17.87,17.74,17.85,7126400,17.63875,17.364285714285714,17.0732,17.241020922168715,17.579688713510915,17.666280578010465,17.430453874213335,17.13190747350001,17.241020922168715,63.701918220717005,-0.24306667379117286,93.15068493150721,0.5972504119315899,17.59004163098021,18.14884138094079,17.405,16.66115861905921,96.0,8.0,0.26819549446599694,0.11509448033248183,2.350917431192661,56.06780402718076,22.086730704841795,-403929600,-481264532.285603,17.9,17.185,16.47,17.628,17.3935,17.159
2011-04-26 00:00:00,17.86,18.13,17.76,18.08,15200000,17.675,17.437142857142856,17.090799999999998,17.249368972694402,17.58301304099589,17.758218227341473,17.49231541000254,17.16908757257844,17.249368972694402,67.60858052861255,-0.26466621093166864,94.31818181818173,0.8501922999740925,17.63598672121253,18.19924202856694,17.473999999999997,16.748757971433054,100.0,4.0,0.27546724486128266,0.12300869259833679,3.078677309007977,65.17620852790024,24.12384883792168,-388729600,-470172640.3937112,18.13,17.299999999999997,16.47,17.699666666666666,17.459666666666667,17.219666666666665
2011-04-27 00:00:00,18.09,18.13,17.88,18.11,8982400,17.75,17.504285714285714,17.1054,17.257932465503416,17.58651461547432,17.836391954598923,17.551142513811822,17.205986099143992,17.257932465503416,68.09098759690949,-0.2809659484527778,97.72727272727278,0.8814263675855842,17.669928064076323,18.198854922031067,17.551,16.90314507796893,100.0,4.0,0.2736481559426196,0.1321642885109705,2.8392958546280522,69.22445288475528,25.927466005543092,-379747200,-462627424.39371115,18.13,17.47,16.81,17.778333333333332,17.533833333333334,17.28933333333333
2011-04-28 00:00:00,18.1,18.1,17.8,17.82,11416000,17.78375,17.56380952380952,17.1148,17.263525177289452,17.588066013378143,17.832749298021383,17.576747988686886,17.23006507564815,17.263525177289452,58.951169833983556,-0.26740060379322017,64.77272727272738,0.2896570824219942,17.69976891908694,18.203090531650815,17.59,16.976909468349184,96.0,8.0,0.27624471623243235,0.17883854409433014,-0.11210762331838327,64.6698671265062,24.77708990424599,-391163200,-472521291.06037784,18.13,17.47,16.81,17.815666666666665,17.575166666666668,17.334666666666667
2011-04-29 00:00:00,17.83,18.01,17.8,17.93,10877600,17.85375,17.606190476190477,17.1248,17.27015676756518,17.590338000000216,17.85436056512774,17.610391037383373,17.257513504054103,17.27015676756518,61.084927608679756,-0.26250011320475153,77.27272727272732,0.42780998063032755,17.716089452225223,18.18295267567893,17.6415,17.10004732432107,92.0,4.0,0.2715129507872587,0.2453151627162991,1.414027149321267,63.58558984768788,24.45342737329185,-380285600,-469931386.29847324,18.13,17.47,16.81,17.8565,17.621000000000002,17.3855
2011-05-02 00:00:00,18.01,18.29,18.01,18.16,13503600,17.945,17.666190476190476,17.1384,17.279010929081945,17.59412312956832,17.922280439543798,17.662734748108765,17.2929051313461,17.279010929081945,65.16257957755003,-0.274016821567578,87.50000000000009,0.7848900829086867,17.741101716536075,18.209393543620028,17.6975,17.185606456379976,100.0,8.0,0.27783345430245443,0.2162466987944315,2.079820123664986,61.86454679589701,25.434750296637247,-366782000,-468966843.4413304,18.29,17.64,16.99,17.915166666666668,17.67966666666667,17.444166666666668
2011-05-03 00:00:00,18.28,18.4,18.2,18.36,18944800,18.02,17.72904761904762,17.1576,17.289767039240335,17.59921201242833,18.01955145297851,17.729140962574597,17.33475198894037,17.289767039240335,68.27553866336916,-0.29587160080833996,96.52173913043485,1.0,17.800225973452246,18.300984517085737,17.752,17.20301548291426,100.0,4.0,0.2751310647094219,0.20094941287698703,4.854368932038822,63.47764701324264,27.262328475820212,-347837200,-457599963.44133025,18.4,17.785,17.17,17.968333333333334,17.736833333333333,17.505333333333333
2011-05-04 00:00:00,18.33,18.4,18.14,18.31,17334400,18.0775,17.77857142857143,17.1854,17.299918610989188,17.603934856199572,18.084095574538843,17.784460870900826,17.372997008981923,17.299918610989188,66.67158111540394,-0.30563393097351366,92.17391304347827,0.8837551340723974,17.842304050421678,18.368621252458436,17.799500000000002,17.230378747541568,96.0,8.0,0.2740502743730345,0.1919991569691374,4.330484330484319,62.88124184464226,28.25334619818728,-365171600,-452266301.9028688,18.4,17.825,17.25,18.0165,17.785,17.5535
2011-05-05 00:00:00,18.16,18.22,17.95,18.06,20991600,18.103749999999998,17.811904761904763,17.212,17.307481609884817,17.606965189380972,18.0787410024191,17.810702692719794,17.399938302747337,17.307481609884817,59.18483871313683,-0.28985645254481796,70.43478260869563,0.3411626147815387,17.891915536138576,18.38527833411179,17.830499999999997,17.275721665888206,92.0,4.0,0.28018954048924627,0.12201848715718926,3.9723661485319384,57.41152179607881,26.76600145987205,-386163200,-456153635.2362022,18.4,17.825,17.25,18.0585,17.8185,17.5785
2011-05-06 00:00:00,18.02,18.33,17.96,18.23,29754400,18.1225,17.84952380952381,17.2374,17.31666089734865,17.611104955564485,18.112354112992634,17.850635769603624,17.432489741855285,17.31666089734865,62.28615819373789,-0.2877532263964717,85.21739130434797,0.5659269594978177,17.963958131713117,18.42896808420322,17.865000000000002,17.301031915796784,88.0,4.0,0.2866045733114428,0.11483309878491194,4.589787722317848,57.34725436891977,26.476994329974975,-356408800,-442482694.6956614,18.4,17.825,17.25,18.101333333333333,17.85233333333333,17.60333333333333
2011-05-09 00:00:00,18.16,18.36,18.14,18.33,19093200,18.15,17.887142857142855,17.261200000000002,17.326743873494436,17.615881666823196,18.160719865660937,17.89628950583185,17.467686222566844,17.326743873494436,64.01814394162423,-0.2908033685720248,93.91304347826083,0.6594274009418803,18.032482654645555,18.486761043429695,17.901,17.315238956570305,84.0,4.0,0.2818471037891968,0.19149444958196213,3.2094594594594406,64.75613714565873,26.767989995144053,-337315600,-428596731.05929804,18.4,17.825,17.25,18.127333333333333,17.883333333333333,17.639333333333333
2011-05-10 00:00:00,18.35,18.52,18.3,18.44,19706400,18.2275,17.926666666666666,17.2946,17.337821048882553,17.62135753614663,18.222782117736283,17.948071457657388,17.505816174623046,17.337821048882553,65.87465669343443,-0.2986540113754117,91.83673469387773,0.7425153365482082,18.11036218276324,18.560980952092873,17.931,17.30101904790713,100.0,4.0,0.2774294535185398,0.15393472529694843,3.305322128851539,64.37263806660611,27.569752272420033,-317609200,-423222258.33202505,18.52,17.884999999999998,17.25,18.158666666666665,17.916166666666665,17.673666666666666
2011-05-11 00:00:00,18.41,18.42,18.12,18.21,17667600,18.2625,17.944285714285716,17.325,17.34649944640611,17.625268781753626,18.219941647128223,17.97301703311859,17.533431226598616,17.34649944640611,59.017911004642016,-0.2830537570319045,63.095238095238244,0.007157714573465436,18.147189504846832,18.58760713374778,17.957500000000003,17.327392866252225,96.0,36.0,0.28047020683864415,0.1568060980017235,2.0168067226890725,60.09011590996773,26.1317650379228,-335276800,-430289298.3320251,18.52,17.884999999999998,17.25,18.191499999999998,17.9435,17.695500000000003
2011-05-12 00:00:00,18.15,18.37,18.15,18.35,25078400,18.286250000000003,17.976190476190474,17.3524,17.356484526541376,17.63008427157586,18.24884350332195,18.008920172821583,17.565453531437885,17.356484526541376,61.63557135599927,-0.27877374286497414,78.20512820512847,0.2878909630382554,18.178109122323452,18.632878560040286,17.9855,17.33812143995971,92.0,32.0,0.27615090635016976,0.22804645311690433,1.4933628318584244,60.66792942292335,25.727746180248566,-310198400,-409770607.42293406,18.52,17.884999999999998,17.25,18.217833333333335,17.967833333333335,17.717833333333335
2011-05-13 00:00:00,18.36,18.4,18.29,18.34,21474000,18.283749999999998,18.002380952380953,17.371199999999998,17.36627075015788,17.634801319605256,18.26910050258374,18.040451584933813,17.595827902754046,17.36627075015788,61.33421616967134,-0.27144582586393184,76.31578947368419,0.2555718654304679,18.202506955321162,18.653198051737494,18.027,17.400801948262508,88.0,28.000000000000004,0.26428298446801474,0.2627115134571674,1.2700165654334645,59.09104866543549,25.31558095026078,-331672400,-411722789.2411155,18.52,17.884999999999998,17.25,18.249333333333333,18.006333333333334,17.763333333333332
2011-05-16 00:00:00,18.17,18.66,18.16,18.35,18763200,18.28875,18.042380952380952,17.3954,17.37605910090258,17.63955347030555,18.287078168676242,18.069932386368688,17.625403279116632,17.37605910090258,61.5367408745521,-0.26340890142307316,63.95348837209315,0.27729180257436387,18.22911738586587,18.6679026543458,18.067,17.4660973456542,84.0,24.0,0.28111991414887083,0.2590376569909765,2.974186307519647,57.27110613881546,25.034473909727943,-312909200,-416225957.2411154,18.66,17.955,17.25,18.305333333333333,18.047833333333337,17.790333333333333
2011-05-17 00:00:00,18.32,18.55,18.3,18.5,22112000,18.34375,18.087619047619047,17.425,17.38724259243589,17.64527072299455,18.33439413119263,18.110891206714527,17.65970118973951,17.38724259243589,64.53727924042184,-0.2660761668734182,81.39534883720927,0.5990871348668388,18.25379852517948,18.66076250567094,18.1235,17.58623749432906,100.0,20.0,0.2788970631382372,0.31456148733457084,3.179029559397659,57.05382628440282,25.633082715133664,-290797200,-402958757.2411155,18.66,17.955,17.25,18.360833333333336,18.10033333333333,17.839833333333335
2011-05-18 00:00:00,18.49,18.49,18.28,18.4,20127200,18.365000000000002,18.136666666666667,17.4526,17.397319780570857,17.650285535466345,18.348973213149826,18.13842537750362,17.688732515632083,17.397319780570857,61.11441117530393,-0.2571564897547596,69.76744186046491,0.22646192393421072,18.278139557624897,18.61735828273404,18.172,17.726641717265963,96.0,16.0,0.2746901300569345,0.2804610061116963,1.3215859030836918,55.880667250500544,25.18119715152669,-310924400,-400083442.9554014,18.66,18.1,17.54,18.412666666666663,18.151166666666665,17.889666666666667
2011-05-19 00:00:00,18.43,18.43,18.26,18.31,14941200,18.3625,18.178571428571427,17.4804,17.40640117578906,17.654669020280522,18.340312499116532,18.15476581774137,17.71309594639161,17.40640117578906,58.126413685483605,-0.2400580932685763,50.70422535211254,0.0,18.295288089343046,18.605922194275617,18.1995,17.793077805724383,92.0,12.0,0.2672122636242962,0.24981347379669194,-0.27233115468409974,53.53431822287921,23.954775645662217,-325865600,-406235701.77893126,18.66,18.17,17.68,18.434499999999996,18.1815,17.928500000000003
2011-05-20 00:00:00,18.24,18.36,17.99,17.99,17216000,18.30625,18.18952380952381,17.5124,17.412208129263796,17.65689713310258,18.262465277090634,18.13907383509934,17.72395492888606,17.412208129263796,48.96052080176465,-0.19839914339172537,5.633802816901282,0.0,18.290995667204793,18.592933694182854,18.2065,17.820066305817143,88.0,8.0,0.2745542447939894,0.1791168405081134,-1.74767886400874,47.610878925186555,19.95018538604668,-343081600,-423451701.77893126,18.66,18.2,17.74,18.457166666666666,18.196666666666665,17.936166666666665
2011-05-23 00:00:00,17.73,17.88,17.61,17.69,18258400,18.24125,18.181904761904764,17.5334,17.414972227480074,17.657117085706545,18.135250771070496,18.096304898423213,17.72262336304739,17.414972227480074,42.23628518676047,-0.1395677821675072,7.61904761904779,0.0,18.25257961616605,18.619226752179856,18.198500000000003,17.77777324782015,84.0,4.0,0.28208608445156147,0.13936998841105705,-2.0487264673311043,40.66232542166451,14.113056429334115,-361340000,-430890309.1863384,18.66,18.134999999999998,17.61,18.4595,18.192,17.924500000000002
