datetime,SPY_Open,SPY_High,SPY_Low,SPY_Close,SPY_Volume,SPY_sma50,SPY_sma200,SPY_sma300,SPY_ema8,SPY_ema20,SPY_ema50,SPY_rsi,SPY_macd,SPY_stoch,SPY_stochrsi,SPY_vwap,SPY_bb_hband,SPY_bb_mavg,SPY_bb_lband,SPY_atr,SPY_roc,SPY_obv,SPY_adi
2019-05-23 00:00:00,266.08,266.13,263.65,265.13,98733800,269.5174,258.8995,256.31800000000004,267.88991425028564,269.37845749957575,267.9264418650296,40.8227208886043,0.9472037872220085,16.54733492442311,0.25537414646583567,268.66625926331596,278.38275212418904,270.7475,263.11224787581097,3.307749597708681,-2.0105702775621825,2431138900,11836087838.819216
2019-05-24 00:00:00,266.63,267.06,265.08,265.73,55268100,269.57099999999997,258.906,256.3621333333333,267.4099333057777,269.030985356759,267.8403068899304,42.27795310724673,1.1029031852486355,26.223091976516777,0.5299700760721736,268.0676066452789,277.8235517290777,270.248,262.6724482709223,3.2129103407294908,-1.6506902550057292,2486407000,11817106875.182854
2019-05-28 00:00:00,266.02,267.01,263.24,263.26,70029400,269.54920000000004,258.9007,256.39713333333333,266.4877259044938,268.48136770373435,267.6606870118939,38.121890129065505,1.409358232873501,2.3516237402013367,0.27555672487205257,267.50433297043776,277.25380528802157,269.6035,261.9531947119784,3.2527024592488116,-2.2682555592679265,2416377600,11747820492.689484
2019-05-29 00:00:00,262.09,262.51,260.02,261.49,104972900,269.473,258.88835,256.43763333333334,265.37712014793965,267.81552316052154,267.4186992859373,35.43378235435698,1.774593860125151,12.510638297872573,0.1110042359080908,266.7033412111079,276.64557498035896,268.8635,261.081425019641,3.25179514073104,-3.4129944963616916,2311404700,11766791498.713581
2019-05-30 00:00:00,262.28,263.15,261.06,262.2,62523800,269.4096,258.8884,256.47909999999996,264.6710934483975,267.2807114309481,267.214044411979,37.34238651710729,1.9838856608479887,18.55319148936176,0.22783941952032413,266.2790900327684,276.1548770897631,268.26300000000003,260.371122910237,3.168809773535964,-0.6517126401940085,2373928500,11772475480.531763
2019-05-31 00:00:00,259.54,260.41,258.64,258.67,86862800,269.2916,258.8757,256.51036666666664,263.33751712653145,266.46064367561974,266.87898384680335,32.23966282674107,2.40684777639035,0.2284843869004537,0.0,265.42158787613505,276.04265304189653,267.5155,258.9883469581034,3.19675193256911,-2.8688370695805587,2287065700,11688557182.22668
2019-06-03 00:00:00,258.71,259.87,256.62,258.01,96428000,269.1006,258.85135,256.5602333333334,262.15362443174666,265.65582046841786,266.53118055869345,31.376372976858377,2.7634494592068677,9.174917491749099,0.0,264.8789512688306,275.0865474779134,266.601,258.11545252208657,3.2005553659570305,-3.680889983947442,2190637700,11674612209.918987
2019-06-04 00:00:00,260.41,263.75,259.94,263.61,77231900,269.1246,258.86485,256.6460333333334,262.4772634469141,265.46098042380663,266.4166244583525,44.86636131429088,2.564622293787238,46.13861386138627,0.7260517395097914,264.5940376671029,273.62668426712924,266.0235,258.4203157328708,3.381944268388672,-2.493064545958945,2267869600,11746168274.748384
2019-06-05 00:00:00,265.3,265.92,263.41,265.9,71169700,269.19840000000005,258.87919999999997,256.71776666666665,263.23787156982206,265.5027918120155,266.396364675672,49.259033365848765,2.1969414970192815,61.254125412541164,0.9624720465073776,264.463170868875,273.1015825920194,265.79,258.47841740798066,3.3196625349323376,-1.0052122114668822,2339039300,11816203796.262327
2019-06-06 00:00:00,266.21,268.33,265.53,267.62,69430400,269.2674,258.89755,256.8091,264.2116778876394,265.7044306870617,266.44435037466525,52.331061934568396,1.7466281491581412,75.44581618655701,1.0,264.22145454412976,272.7460586312713,265.6615,258.5769413687287,3.282543782437171,0.29606865794701515,2408469700,11850423064.833757
2019-06-07 00:00:00,268.69,271.43,268.51,270.3,74272200,269.4176,258.92645,256.91173333333336,265.56463835705284,266.1421039549606,266.59555232075684,56.72721119429706,1.160124778051454,92.37002025658342,1.0,264.1543738341716,272.9006951833037,265.70799999999997,258.51530481669624,3.3202192265488017,0.3974297069420173,2482741900,11867210616.888552
2019-06-10 00:00:00,271.92,273.28,271.45,271.54,60799100,269.5728,258.95845,257.0083,266.89249649992996,266.6561892925834,266.78945222974676,58.62833971264587,0.5884754157536349,89.55582232893184,1.0,264.43872164299256,273.06195684337587,265.74850000000004,258.4350431566242,3.2959178532238846,1.1698956780924155,2543541000,11812391756.232817
2019-06-11 00:00:00,273.44,273.83,270.8,271.48,58641300,269.6936,258.99095,257.1221,267.91194172216774,267.1155998361469,266.9733952795606,58.494425915985786,0.13868203599599838,86.34514816966897,0.9950860868883924,264.6597040566877,273.7956884185957,266.1265,258.4573115814043,3.2769237208507485,2.3950514841775816,2484899700,11780071303.75757
2019-06-12 00:00:00,271.23,271.82,270.46,271.0,47096300,269.7418,259.02279999999996,257.2241666666667,268.5981768950193,267.4855427088948,267.1313013470288,57.36555675025082,-0.17701000838383152,83.55607205113313,0.9536626851691862,264.7656674682138,274.3196403361329,266.361,258.40235966386706,3.140000597932839,1.9832160463628425,2437803400,11770375006.698748
2019-06-13 00:00:00,271.95,272.49,271.21,272.12,48945200,269.8098,259.0523,257.3214,269.3808042516817,267.92691959376197,267.3269365883218,59.3374578225583,-0.5116746014633691,90.06391632771656,1.0,265.10213624655637,274.90039203724433,266.5735,258.2466079627557,3.022143412366208,3.3654941882549623,2486748600,11791023762.948748
2019-06-14 00:00:00,271.82,272.45,271.02,271.82,52324700,269.8632,259.0698,257.41123333333337,269.922847751308,268.29768915626084,267.5031351534857,58.55621606716726,-0.7441135322069954,88.32074375363165,0.9720596765217719,265.4093742969294,275.1304122851553,266.64700000000005,258.1635877148448,2.9084188829114797,3.9504378752533493,2434423900,11797244181.829866
2019-06-17 00:00:00,272.06,272.72,271.74,271.92,39205700,269.9044,259.08715,257.5196,270.3666593621284,268.64267114137886,267.6763455396235,58.75116980951044,-0.9257210872658561,88.90180127832673,0.9790320005005807,265.7534150152717,275.5683483083155,266.813,258.0576516916845,2.7706746769892328,3.7070938215103078,2473629600,11772440575.707418
2019-06-18 00:00:00,273.82,275.87,273.44,274.77,85434800,269.9764,259.11150000000004,257.6335333333334,271.34517950387766,269.22622627077135,267.9545280674814,63.95524745040999,-1.28480710804115,94.28571428571416,1.0,267.07232524895136,276.627451884662,267.21,257.792548115338,2.8549122000614298,6.224146596049007,2559064400,11780526997.106594
2019-06-19 00:00:00,274.91,275.94,273.89,275.39,78674400,270.0568,259.14445,257.7367666666667,272.24402850301595,269.81325234022165,268.24611520209004,64.99004454757896,-1.6009593225170988,97.1532091097308,1.0,268.0634021509398,277.5616718385222,267.518,257.47432816147773,2.797418471485614,6.736173016549745,2637738800,11816985865.399277
2019-06-20 00:00:00,278.19,278.44,275.45,278.02,116570000,270.2176,259.1905,257.8530333333333,273.52757772456795,270.5948473554386,268.6294048020081,69.04918422565657,-2.0402129455678732,98.07516040329965,1.0,269.9518260790705,279.0376917703107,267.99899999999997,256.96030822968925,2.8154600092366424,5.466408709836489,2754308800,11900807102.85747
2019-06-21 00:00:00,277.74,279.05,277.39,277.61,83309500,270.3518,259.2368,257.96126666666663,274.43478267466395,271.26295713111114,268.9815850058509,67.73080167759187,-2.328400679347567,92.46467817896391,0.9454826860827287,271.82939582820234,280.3329634499825,268.623,256.91303655001747,2.7329271514340268,4.4039112448288975,2670999300,11839579639.00205
2019-06-24 00:00:00,277.83,278.16,277.11,277.27,47582700,270.48060000000004,259.285,258.07076666666666,275.06483096918305,271.83505645195766,269.3066208879744,66.5952526029275,-2.5005318020599248,88.61892583120185,0.8760023791575633,272.8965407735697,281.4094946660346,269.2,256.99050533396536,2.61271806918874,3.605859053882362,2623416600,11806498333.287762
2019-06-25 00:00:00,277.33,277.36,274.44,274.55,82028700,270.5184,259.32365000000004,258.16450000000003,274.9504240871424,272.09362250415217,269.51224359824994,58.19013614311823,-2.389916222395186,66.71597633136105,0.3504624566404263,273.70770551740327,281.86676834109744,269.7645,257.66223165890256,2.6346667785324027,1.5723270440251573,2541387900,11730649877.80831
2019-06-26 00:00:00,275.49,276.02,274.17,274.28,51584900,270.5544,259.36355,258.2485666666667,274.8014409566663,272.30184893232814,269.69921443753424,57.41547993148545,-2.254477620408295,54.74383301707752,0.055857023500760675,274.2605130976609,282.03213553412286,270.404,258.77586446587713,2.5786191514943715,1.0090594387567031,2489803000,11685199398.348848
2019-06-27 00:00:00,275.07,275.78,274.68,275.25,40355200,270.6062,259.40595,258.33523333333335,274.9011207440738,272.58262522448734,269.916892302729,59.5013754974114,-2.200051620328452,55.76251455180446,0.18280442025873564,274.65252228188257,282.22548075027134,271.05649999999997,259.8875192497286,2.5015749263876303,1.3886842493001257,2530158200,11686666860.16703
2019-06-28 00:00:00,276.27,277.19,275.73,276.67,59350900,270.6998,259.45105,258.4312333333333,275.2942050231685,272.9718990126314,270.18172005556323,62.404576335724826,-2.24561470721369,72.29336437718293,0.4312889636443163,274.9524075374791,281.8116169957506,271.95649999999995,262.10138300424927,2.4614624316456566,2.0922509225092307,2589509100,11703740406.742374
2019-07-01 00:00:00,280.14,280.37,277.93,279.18,78705600,270.83279999999996,259.5084,258.5426333333333,276.1577150180199,273.56314672571415,270.53459377887447,66.91884618766358,-2.4559491518421623,87.99192734611509,0.8176646728528962,275.50350634009993,281.0260211583753,273.015,265.0039788416247,2.549929400813823,2.5944436278112604,2668214700,11705675790.348932
2019-07-02 00:00:00,279.13,279.96,278.26,279.91,61504500,270.9758,259.5615,258.65656666666666,276.99155612512664,274.1676089423128,270.90225676793824,68.11788563337784,-2.650986689350532,95.08021390374354,0.9199482324176532,275.98528118610295,281.13321573006976,273.83,266.5267842699302,2.4892201578985493,2.976234272680462,2729719200,11763562378.58423
2019-07-03 00:00:00,280.62,282.17,280.47,282.15,40898900,271.1144,259.62555,258.78900000000004,278.13787698620956,274.92783666209255,271.34334473782303,71.52808200375124,-2.9522726610240397,99.82062780269024,1.0,276.4512020359723,281.8510945232022,274.64250000000004,267.43390547679786,2.4728472894772238,3.7621359223300828,2770618100,11803498951.525406
2019-07-05 00:00:00,280.86,282.0,279.51,281.83,51677300,271.25879999999995,259.69515,258.91836666666666,278.95834876705186,275.58518555141706,271.7545861206535,70.37008616530221,-3.129151725315012,96.74017257909846,0.9179459725060392,276.98149611729855,282.45324816467297,275.353,268.25275183532705,2.484786768800278,2.5694216981475426,2718940800,11848119913.372795
2019-07-08 00:00:00,280.46,281.64,279.71,280.28,45841800,271.3756,259.7497,259.03433333333334,279.2520490410403,276.03231073699635,272.08891607670637,64.89014882867592,-3.1084256164226076,78.35051546391708,0.5296449838885315,277.36439884014686,282.8638488289425,275.852,268.84015117105747,2.4587305710288296,1.775663604342927,2673099000,11829355653.269167
2019-07-09 00:00:00,279.07,280.94,279.01,280.63,41101300,271.4738,259.80455,259.1507,279.55826036525355,276.4701859049015,272.4238605442865,65.54266344435514,-3.0846837861915333,81.4009661835747,0.57588129185909,277.7562100725706,283.31983950411245,276.3065,269.2931604958876,2.4209641016696284,0.9387813826343478,2714200300,11857253426.844296
2019-07-10 00:00:00,281.74,282.96,281.18,281.97,58448500,271.5902,259.8552,259.2778333333333,280.0942025063083,276.9939777234823,272.7982189543145,67.99510727115472,-3.137824132464175,88.73720136518821,0.7496581626474434,278.2932084105294,283.89092606193185,276.831,269.7710739380682,2.4144666658360827,1.570548611361267,2772648800,11850686179.653286
2019-07-11 00:00:00,282.64,282.88,281.58,282.63,50826100,271.717,259.9104,259.40573333333333,280.657713060462,277.5307417498173,273.18377899532175,69.15940469593336,-3.196349199971621,96.24573378839607,0.832158712072466,278.69947650738385,284.3706286995819,277.4125,270.45437130041813,2.334861903990649,1.9331337685288756,2823474900,11881963779.653286
