datetime,AMD_Open,AMD_High,AMD_Low,AMD_Close,AMD_Volume,AMD_sma8,AMD_sma21,AMD_sma50,AMD_sma200,AMD_sma300,AMD_ema8,AMD_ema20,AMD_ema50,AMD_ema200,AMD_rsi,AMD_macd,AMD_stoch,AMD_stochrsi,AMD_vwap,AMD_bb_hband,AMD_bb_mavg,AMD_bb_lband,AMD_aroon_up,AMD_aroon_down,AMD_atr,AMD_cmf,AMD_roc,AMD_uo,AMD_tsi,AMD_obv,AMD_adi,AMD_dcu,AMD_dcm,AMD_dcl,AMD_kcu,AMD_kcm,AMD_kcl
2017-03-27 00:00:00,13.35,13.78,13.21,13.7,42686800,13.83125,13.862380952380953,12.814200000000001,9.33195381582833,7.982748754563062,13.815988798701538,13.729521295869738,12.919565242089053,9.33195381582833,51.34460113825855,-0.20594483097433525,37.97468354430377,0.05688869671317002,13.781127981979026,14.7990033632232,13.7955,12.791996636776801,20.0,36.0,0.6322184985628772,-0.13061034059277568,2.775693923480864,54.65951870015348,8.153655665990286,1660908800,293998240.1365459,15.55,13.965,12.38,14.416500000000003,13.807999999999998,13.1995
2017-03-28 00:00:00,13.75,13.86,13.55,13.69,37420200,13.83625,13.790476190476191,12.876399999999999,9.37531745945193,8.02067068974869,13.787991287878974,13.725757362929762,12.949778369850268,9.37531745945193,51.22546229261345,-0.18080042332599078,36.94267515923567,0.03498252678424474,13.814415168566168,14.7135584143168,13.757000000000001,12.800441585683203,16.0,32.0,0.6092028915226716,-0.06772881601934869,-1.581595974119343,55.57996266654427,7.341399438292051,1623488600,290376930.4591264,15.09,13.735,12.38,14.317666666666668,13.753666666666666,13.189666666666664
2017-03-29 00:00:00,13.74,13.87,13.63,13.71,37863500,13.86375,13.754761904761907,12.9542,9.418448629009623,8.058473542308498,13.770659890572535,13.724256661698357,12.979590982797315,9.418448629009623,51.46801233838738,-0.16063542675448517,34.013605442176896,0.061404692159042845,13.835899353892518,14.475767559802824,13.6945,12.913232440197175,12.0,28.000000000000004,0.5828312564139093,-0.10362835999307829,-3.991596638655452,48.56954978396579,6.721962042621045,1661352100,277755763.7924599,14.78,13.58,12.38,14.245166666666666,13.697666666666667,13.150166666666667
2017-03-30 00:00:00,13.73,14.05,13.65,14.05,44132800,13.82,13.711428571428572,13.0376,9.464533717278185,8.098284349336348,13.832735470445305,13.755279836774704,13.021567807001343,9.464533717278185,55.51776418404716,-0.17012854423544788,57.142857142857174,0.5025640110595578,13.844792961881698,14.493823212592472,13.702000000000002,12.910176787407531,8.0,24.0,0.5697718809557729,-0.011633862280874284,-0.35460992907800665,57.34714916734316,7.238150272887429,1705484900,321888563.7924599,14.68,13.530000000000001,12.38,14.206333333333333,13.684333333333333,13.162333333333333
2017-03-31 00:00:00,14.1,14.75,14.01,14.55,84566200,13.91125,13.742380952380953,13.133199999999999,9.515135371832631,8.141152891865675,13.992127588124127,13.83096747136759,13.081506324373839,9.515135371832631,60.7100393296059,-0.21551342494861814,87.01298701298707,1.0,13.856385058708014,14.588792205192101,13.778,12.9672077948079,4.0,20.0,0.5819310323160749,0.06165962554755541,4.077253218884122,56.27234927234928,9.196902082750517,1790051100,360743304.3330006,14.75,13.565000000000001,12.38,14.269,13.749500000000001,13.229999999999999
2017-04-03 00:00:00,14.6,14.74,14.3,14.64,48423700,13.97875,13.819047619047618,13.231000000000002,9.566129049724845,8.184334600225371,14.136099235207656,13.9080181883802,13.142623723418003,9.566129049724845,61.579385186744716,-0.25579487365610554,92.85714285714289,1.0,13.886662830201605,14.677429069535782,13.858,13.03857093046422,8.0,16.0,0.5717931014363552,0.051616138047031176,7.2527472527472545,60.936041597327744,11.076441851651722,1838474800,387156231.6057279,14.75,13.77,12.79,14.325,13.8315,13.338
2017-04-04 00:00:00,14.31,14.67,14.03,14.16,58413000,14.025,13.872380952380952,13.315999999999999,9.611839208434052,8.224040018164073,14.141410516272622,13.932016456153516,13.182520832303572,9.611839208434052,54.63597100777683,-0.2461487736559178,61.68831168831168,0.34956644388524727,13.911442976574234,14.652966699723715,13.913499999999999,13.174033300276283,4.0,12.0,0.5766650227623299,0.031844665755939965,4.966641957005188,58.872329520443216,10.791573966384176,1780061800,352473512.85572803,14.75,13.925,13.1,14.388833333333332,13.892333333333331,13.395833333333334
2017-04-05 00:00:00,14.28,14.64,14.1,14.17,58816700,14.08375,13.925714285714285,13.390600000000001,9.657194042180977,8.263548057910493,14.147763734878707,13.954681555567467,13.22124550554657,9.657194042180977,54.75044201669377,-0.2365838944688079,62.337662337662316,0.3602896678616332,13.94411175083241,14.635355989074233,13.960999999999999,13.286644010925764,92.0,8.0,0.5740460925650207,0.024187780298570282,-1.5972222222222252,51.60814875696802,10.590338713960758,1838878500,308905586.9298021,14.75,13.93,13.11,14.443999999999999,13.943000000000001,13.441999999999998
2017-04-06 00:00:00,13.42,13.46,12.83,13.27,139500100,14.03,13.928095238095235,13.449000000000002,9.693142360169228,8.296813519319725,13.952705127127881,13.889473788370566,13.223157446505528,9.693142360169228,43.99129522013479,-0.15459905870148383,22.916666666666643,0.0,13.929736106488013,14.643991253588766,13.957999999999998,13.272008746411231,88.0,4.0,0.6287570859532335,0.05285778841045654,-3.9797395079594846,47.38477169210495,6.985723040338625,1699378400,364262769.4694842,14.75,13.79,12.83,14.453,13.9375,13.422
2017-04-07 00:00:00,13.33,13.68,13.22,13.52,70441000,14.00875,13.937142857142858,13.509,9.731220545640182,8.33151907733089,13.856548432210573,13.85428580852575,13.234798330956291,9.731220545640182,47.101004645679026,-0.10854713257379167,35.93749999999997,0.1768076824400978,13.868595278633016,14.650518960421904,13.938500000000001,13.226481039578099,84.0,4.0,0.6167030083851454,0.02516944530719395,-4.113475177304965,48.119498253021725,4.954988767109218,1769819400,385701334.68687534,14.75,13.79,12.83,14.4375,13.923000000000002,13.408499999999998
2017-04-10 00:00:00,13.52,13.59,13.04,13.1,47178000,13.932500000000001,13.89857142857143,13.5576,9.764740739215902,8.363203335953276,13.688426558386002,13.78244906485663,13.229512121899182,9.764740739215902,42.80151068471333,-0.037725285806240905,14.062499999999979,0.0,13.818665055030253,14.660741959958807,13.879499999999998,13.09825804004119,80.0,4.0,0.6119385077862064,0.03074115457923939,-5.003625815808554,43.12234135046914,1.842658566960238,1722641400,348816716.5050572,14.75,13.79,12.83,14.383166666666664,13.866166666666668,13.349166666666667
2017-04-11 00:00:00,13.02,13.29,12.71,13.1,59916600,13.813749999999999,13.842380952380953,13.6074,9.797927398527188,8.394677067940297,13.557665100966892,13.717453915822665,13.224433215158038,9.797927398527188,42.80151068471333,0.018191833864133145,19.11764705882348,0.0,13.753038708362055,14.673383285768997,13.829500000000001,12.985616714231005,76.0,96.0,0.6096571858014773,0.014863286502871071,-4.379562043795618,41.99922736678068,-0.6263219217206272,1782558000,369477613.05678135,14.75,13.73,12.71,14.340166666666667,13.819666666666667,13.299166666666668
2017-04-12 00:00:00,12.94,13.1,12.74,12.76,37385400,13.59,13.77857142857143,13.655200000000002,9.827400757745822,8.423682535927405,13.380406189640915,13.62626782860146,13.20622014789694,9.827400757745822,39.42292448186711,0.08891673578406589,2.4509803921568114,0.0,13.704819576006095,14.728443227488098,13.7685,12.808556772511901,72.0,100.0,0.5918245296728004,-0.035339024930312636,-6.861313868613135,38.4226569308283,-3.7801035644373657,1745172600,336246146.3901146,14.75,13.73,12.71,14.285166666666665,13.768666666666666,13.252166666666668
2017-04-13 00:00:00,12.51,12.72,12.22,12.31,53442600,13.29875,13.699047619047619,13.6602,9.852103237768251,8.449505243329881,13.14253814749849,13.500908987782275,13.171074259744119,9.852103237768251,35.43599282108451,0.1792121234901778,3.5573122529644223,0.0,13.614663593219724,14.85309498088532,13.7015,12.549905019114679,68.0,100.0,0.5881227775533147,-0.027568275138580508,-10.080350620891155,37.89897834139219,-7.792379892276183,1691730000,302042882.39011455,14.75,13.485,12.22,14.233166666666666,13.703166666666666,13.173166666666669
2017-04-17 00:00:00,12.53,12.8,12.37,12.79,38188200,13.1275,13.658095238095237,13.670399999999999,9.881336041372547,8.478345740051942,13.06419633694327,13.433203369898248,13.156130171126703,9.881336041372547,42.15588827842146,0.20962347142527982,22.52964426877465,0.25703991904905366,13.572343064178135,14.882432152712587,13.666500000000003,12.450567847287418,64.0,96.0,0.581114007728078,0.05923168930885033,-6.710430342815475,43.870682990378846,-9.15655044244714,1729918200,338454887.04127705,14.75,13.485,12.22,14.191833333333335,13.659333333333333,13.126833333333334
2017-04-18 00:00:00,12.63,12.97,12.58,12.95,37172000,12.975,13.632380952380954,13.6846,9.911870011110135,8.508057728490137,13.0388193731781,13.387184001336509,13.148046635004087,9.911870011110135,44.23924719913655,0.21829762184252033,28.853754940711415,0.33672961239778754,13.53279702069975,14.799212014543603,13.594,12.388787985456396,60.0,92.0,0.5674630071760725,0.027284632436860724,-7.829181494661931,50.27517391525644,-9.625730225448507,1767090200,371814374.220764,14.75,13.485,12.22,14.097666666666665,13.59366666666667,13.089666666666668
2017-04-19 00:00:00,13.09,13.21,12.8,12.84,36491100,12.92125,13.558095238095238,13.668800000000001,9.941005632890136,8.536841398068274,12.994637290249633,13.33507123930446,13.135966374807849,9.941005632890136,43.09019235238097,0.23138081522534115,24.505928853754916,0.29277759459213787,13.497190481607134,14.788551366048159,13.544999999999998,12.301448633951837,56.00000000000001,88.0,0.5562156495206387,0.060366628415409136,-11.752577319587635,45.595390174288916,-10.346473819775968,1730599100,342443488.8549102,14.75,13.485,12.22,14.028666666666666,13.539666666666667,13.050666666666666
2017-04-20 00:00:00,12.98,13.15,12.88,13.11,41976100,12.870000000000001,13.524285714285714,13.665200000000002,9.972537915149937,8.567227833961509,13.020273447971938,13.313635883180226,13.134948085599698,9.972537915149937,46.746454454720485,0.21745590046572616,35.17786561264818,0.4326317516655742,13.45109687637651,14.72548333322051,13.495499999999998,12.265516666779487,52.0,84.0,0.5386288174120217,0.04134163596239503,-10.450819672131155,50.96185409093482,-9.879169975928802,1772575200,371982225.8919469,14.75,13.485,12.22,13.967833333333331,13.495333333333331,13.022833333333333
2017-04-21 00:00:00,13.08,13.12,12.9,13.0,25689600,12.8575,13.47190476190476,13.654000000000002,10.002661915994217,8.596681469616248,13.015768237311509,13.283765799067822,13.129656003811474,10.002661915994217,45.464891438158475,0.21284286581969525,30.952380952380935,0.3836112191104584,13.325255129880572,14.696312863756656,13.456,12.215687136243343,48.0,80.0,0.5158696161683058,0.07744629247566535,-8.192090395480227,48.15133106347566,-9.854418551839089,1746885600,369646807.7101288,14.75,13.485,12.22,13.917000000000002,13.451000000000002,12.985
2017-04-24 00:00:00,13.23,13.23,13.05,13.13,36120300,12.86125,13.44047619047619,13.648200000000001,10.03377970787487,8.626803187426107,13.041153073464507,13.269121437251838,13.129669493858085,10.03377970787487,47.303578270127055,0.196432734791383,37.14285714285716,0.6144407913915761,13.235340148585713,14.670269085550583,13.4275,12.184730914449418,44.0,76.0,0.49545035787056974,0.09880032818106783,-7.339449541284397,51.411443877003606,-9.317170818092663,1783005900,365633441.0434622,14.75,13.485,12.22,13.860499999999998,13.4175,12.9745
2017-04-25 00:00:00,13.24,13.53,13.16,13.49,35881000,12.952499999999999,13.430476190476192,13.646399999999998,10.068169959537807,8.659116787509655,13.14089683491684,13.290157490846902,13.143800101942082,10.068169959537807,52.118035933500884,0.1526192961248558,52.47933884297519,0.8637079392462661,13.157726275936358,14.653917135462287,13.416999999999998,12.18008286453771,40.0,72.0,0.48863247516552893,0.09694498751077608,1.6578749058025672,60.98968563431386,-7.438085045173046,1818886900,393756386.9894083,14.75,13.485,12.22,13.841999999999999,13.409,12.976000000000003
2017-04-26 00:00:00,13.42,13.53,13.22,13.41,36644500,13.09,13.416666666666666,13.6448,10.101421999741412,8.690684117825205,13.200697538268653,13.301571063147197,13.154239313630628,10.101421999741412,51.00288624109701,0.12293504308270897,81.50684931506851,0.9331526908970835,13.07297171491794,14.633562473018022,13.403,12.172437526981978,36.0,68.0,0.47587301265370535,0.10858725631855984,-0.8136094674556171,58.104210031235255,-6.183346979869883,1782242400,402030951.5055374,14.75,13.485,12.22,13.826333333333332,13.393333333333334,12.960333333333333
2017-04-27 00:00:00,13.43,13.7,13.37,13.62,31327600,13.19375,13.41333333333333,13.652000000000001,10.136432726112144,8.72343704727487,13.293875863097842,13.33189762856175,13.172504438586289,10.136432726112144,53.79751700120008,0.08152504376954006,94.59459459459458,1.0,13.072123537476992,14.625191077655751,13.398499999999999,12.171808922344246,32.0,64.0,0.46545351174986926,0.13743051289106822,3.9694656488549587,57.71636008484728,-4.30970451405507,1813570000,418169412.111598,14.75,13.485,12.22,13.82216666666667,13.384666666666666,12.947166666666666
2017-04-28 00:00:00,13.73,13.76,13.16,13.3,50376000,13.2375,13.393809523809523,13.652000000000001,10.167911007444362,8.753846103439157,13.295236782409432,13.328859759174918,13.177504264524082,10.167911007444362,49.19311118413603,0.07367931731313249,70.12987012987017,0.7492361869364665,13.052030378655921,14.551040335450956,13.360999999999999,12.170959664549041,28.000000000000004,60.0,0.47506397519630716,0.06752630826113215,1.5267175572519165,55.59302011856759,-3.958367318262046,1763194000,391302212.11159813,14.75,13.485,12.22,13.806666666666667,13.359166666666667,12.911666666666667
2017-05-01 00:00:00,13.43,13.63,13.25,13.62,68036300,13.334999999999999,13.373333333333331,13.665,10.202260151648897,8.78617935192129,13.367406386318446,13.35658740115826,13.194857038464313,10.202260151648897,53.48084542325466,0.041165664763944676,90.90909090909086,0.9827535244438826,13.088474790705176,14.381373469536205,13.3145,12.247626530463796,24.0,56.00000000000001,0.4682736912537138,0.09394155610149238,6.739811912225702,59.495099183324996,-2.3850366041487328,1831230300,455757654.2168607,14.74,13.48,12.22,13.741833333333336,13.312333333333333,12.882833333333332
2017-05-02 00:00:00,11.73,11.76,10.3,10.32,268336500,12.98625,13.17190476190476,13.6088,10.20343169242851,8.796370851244072,12.69020496713657,13.067388601047949,13.08211754675983,10.20343169242851,27.606626690468417,0.2784707442223997,0.5780346820809127,0.0,12.319949455537335,14.645629923438943,13.098499999999998,11.551370076561053,20.0,100.0,0.6719684275927342,-0.1562399894694256,-16.165718927701057,30.405219295274343,-12.502107821877456,1562893800,194772839.1483674,14.67,12.485,10.3,13.604500000000002,13.124,12.6435
2017-05-03 00:00:00,10.29,10.68,9.85,10.39,140899400,12.66,12.96952380952381,13.5366,10.205288093498872,8.806959749242449,12.179048307772888,12.812399210471954,12.976544309631995,10.205288093498872,28.39796669306027,0.45563602591523633,13.810741687979563,0.03021432235419665,11.982267990937409,14.779042535631593,12.91,11.040957464368407,16.0,96.0,0.6832563970503961,-0.08772981315851518,-18.764659890539473,34.202522246916764,-18.987025305800216,1703793200,237212417.46162072,14.64,12.245000000000001,9.85,13.415000000000001,12.925,12.435
2017-05-04 00:00:00,10.55,10.55,9.94,10.1,77031400,12.28125,12.776190476190477,13.453000000000001,10.20424045077749,8.815551378815588,11.717037572712245,12.554075476141291,12.863738650430742,10.20424045077749,27.077412847957277,0.6123822035843798,6.39386189258312,0.0,11.80831431951553,14.848781727504614,12.7065,10.564218272495387,12.0,100.0,0.6780237972610822,-0.0813152510436358,-22.007722007722005,31.991842440610668,-24.284871174743348,1626761800,200590932.21571904,13.76,11.805,9.85,13.213166666666666,12.719666666666667,12.226166666666666
2017-05-05 00:00:00,10.13,10.26,9.94,10.19,51759000,11.86875,12.586666666666666,13.3704,10.204098754749854,8.824683927793558,11.377695889887303,12.328925430794502,12.75888615433542,10.204098754749854,28.193408179079228,0.7210308361902946,8.69565217391304,0.041766129530094356,11.681266817724756,14.939455173437517,12.552499999999998,10.16554482656248,8.0,96.0,0.6524506688852906,-0.10813967691663941,-20.6386292834891,31.844518626381376,-27.824381173490593,1678520800,229705369.71571898,13.76,11.805,9.85,13.044833333333333,12.566833333333333,12.088833333333334
2017-05-08 00:00:00,10.22,10.22,10.0,10.04,35101100,11.4475,12.432857142857141,13.288799999999998,10.202465931319509,8.832759117642105,11.080430136579015,12.110932532623599,12.652263167890894,10.202465931319509,27.439683323144592,0.8099033450844981,4.859335038363159,0.013557973917678386,11.575677404321045,14.957602750958195,12.3785,9.799397249041807,4.0,100.0,0.6215613353934841,-0.1475103439592966,-23.417238749046533,29.249174661049242,-30.822690079902443,1643419700,207368306.07935503,13.76,11.805,9.85,12.863499999999998,12.397499999999999,11.9315
2017-05-09 00:00:00,10.04,10.4,10.04,10.18,51017300,11.0175,12.273809523809524,13.188400000000001,10.20224238971434,8.841710884302291,10.880334550672567,11.927034196183257,12.555311671110859,10.20224238971434,29.338442663235426,0.8591350447015014,8.43989769820972,0.08461904947341857,11.449394235218042,14.958132954012717,12.232499999999998,9.50686704598728,8.0,96.0,0.6028783828653782,-0.12597839382472836,-21.692307692307693,30.204204535773677,-32.60254528117279,1694437000,196031128.30157727,13.76,11.805,9.85,12.702166666666667,12.245666666666668,11.789166666666667
2017-05-10 00:00:00,10.46,10.85,10.45,10.79,65995900,10.703750000000001,12.163809523809524,13.115,10.208090724145045,8.854656326931512,10.860260206078664,11.818745225118185,12.486083762439845,10.208090724145045,37.066005326594606,0.8392552077096784,24.040920716112517,0.37382311166721616,11.329580751727278,14.88130172014563,12.117,9.352698279854371,4.0,92.0,0.6076727840892797,-0.10439933630007059,-17.82178217821783,32.49229801705311,-31.624652630385935,1760432900,242228258.30157712,13.76,11.805,9.85,12.576333333333334,12.128833333333334,11.681333333333333
2017-05-11 00:00:00,10.74,11.26,10.51,11.07,72946500,10.385,12.067142857142857,13.0372,10.216666935845094,8.869376218446916,10.906869049172293,11.747436156059312,12.430551065873576,10.216666935845094,40.2936994616508,0.7917794925997352,31.20204603580564,0.494619577000772,11.260057697734748,14.816266333584785,12.0325,9.248733666415216,60.0,88.0,0.6178390137971883,-0.04626072165270713,-17.93921423276501,52.372338090131585,-29.79510798266561,1833379400,278215198.3015772,13.76,11.805,9.85,12.499833333333333,12.032833333333333,11.565833333333334
2017-05-12 00:00:00,11.2,11.4,11.08,11.26,56072600,10.5025,11.995714285714286,12.9844,10.227048359369023,8.88526076184594,10.985342593800674,11.701013665006043,12.384647102505985,10.227048359369023,42.450590465704515,0.7304035962304081,36.0613810741688,0.5753412310663288,11.194249269582613,14.780407113260512,11.98,9.179592886739488,56.00000000000001,84.0,0.5972790842402462,-0.01337929532260093,-16.03281133482476,51.56759419002629,-27.639760999039233,1889452000,285224273.30157703,13.76,11.805,9.85,12.432333333333334,11.974333333333334,11.516333333333334
2017-05-15 00:00:00,11.41,11.6,11.3,11.42,52565000,10.63125,11.953333333333333,12.9522,10.23891852494744,8.902102883029686,11.081933128511636,11.674250458814992,12.346817804368495,10.23891852494744,44.27616715764138,0.6612298472660605,40.153452685422,0.6436634457353653,11.131885711659285,14.696282038149498,11.9115,9.126717961850503,52.0,80.0,0.5789020067945143,-0.05013500743071327,-16.152716593245223,54.25258251617337,-25.324853142480404,1942017000,274711273.3015769,13.76,11.805,9.85,12.365166666666665,11.913666666666668,11.462166666666667
2017-05-16 00:00:00,11.66,12.77,11.63,12.75,164186900,10.9625,11.951428571428572,12.946399999999999,10.263904410271348,8.927670305733807,11.452614655509052,11.776702796070706,12.36262887086385,10.263904410271348,56.600430583604634,0.49340164112856755,74.1687979539642,1.0,11.2354962454538,14.672696672919493,11.9015,9.130303327080508,48.0,76.0,0.6339804348806205,0.043850459747777154,-4.135338345864667,62.857412740140106,-18.755993852085336,2106203900,433137229.4419279,13.76,11.805,9.85,12.380166666666666,11.891166666666667,11.402166666666668
2017-05-17 00:00:00,11.81,12.29,11.16,11.2,160109500,11.08875,11.868095238095238,12.9094,10.273218794248749,8.942768841908332,11.396478065395929,11.721778720254449,12.317035581810366,10.273218794248749,44.30292268478343,0.47993621875727044,34.52685421994884,0.58346033562915,11.218324960650978,14.571753440364832,11.8195,9.067246559635167,44.0,72.0,0.7022675466748619,-0.03815887454262168,-17.76798825256975,49.55664929971673,-17.344774600630082,1946094400,284362915.2826356,13.76,11.805,9.85,12.346166666666667,11.821166666666667,11.296166666666666
2017-05-18 00:00:00,10.99,11.49,10.81,11.28,86900100,11.243749999999999,11.793809523809523,12.8706,10.28323651768906,8.958298617045154,11.370594050863499,11.679704556420692,12.276367519778587,10.28323651768906,44.96752128404802,0.45753526141500345,37.830687830687815,0.6059715370657878,11.135116068664878,14.423652796633878,11.728,9.032347203366122,40.0,68.0,0.7006770076266574,-0.03471150177156241,9.302325581395339,51.84522959684959,-16.064311179287174,2032994500,317589424.1061648,13.76,11.805,9.85,12.274000000000001,11.7285,11.183
2017-05-19 00:00:00,11.47,11.62,11.35,11.41,50319700,11.3975,11.712857142857143,12.8322,10.294448094627478,8.974588991682728,11.379350928449389,11.654018408190149,12.242392322924525,10.294448094627478,46.093185176333854,0.4244002063871317,53.4246575342466,0.6440998849997681,11.02669613445952,14.282487661322664,11.6485,9.014512338677337,36.0,64.0,0.6749143642247534,-0.050271070169883206,9.817131857555337,48.399691832025255,-14.701781043175894,2083314200,289634035.21727616,13.76,11.805,9.85,12.199166666666667,11.651166666666667,11.103166666666667
2017-05-22 00:00:00,11.49,11.55,10.77,11.04,78696400,11.428749999999999,11.619523809523809,12.7748,10.301866521546609,8.98831265286756,11.303939611016192,11.595540464552991,12.195239682809838,10.301866521546609,43.373862084802774,0.42311889311586803,40.753424657534225,0.5519913100607078,11.087873457532849,14.099248715878755,11.544,8.988751284121246,32.0,60.0,0.6824204810658425,-0.06132267603600406,9.306930693069303,48.909243318027116,-14.464027391734845,2004617800,265419758.29419905,13.76,11.805,9.85,12.128333333333334,11.550333333333333,10.972333333333335
