datetime,BIDU_Open,BIDU_High,BIDU_Low,BIDU_Close,BIDU_Volume,BIDU_sma8,BIDU_sma21,BIDU_sma50,BIDU_sma200,BIDU_sma300,BIDU_ema8,BIDU_ema20,BIDU_ema50,BIDU_ema200,BIDU_rsi,BIDU_macd,BIDU_stoch,BIDU_stochrsi,BIDU_vwap,BIDU_bb_hband,BIDU_bb_mavg,BIDU_bb_lband,BIDU_aroon_up,BIDU_aroon_down,BIDU_atr,BIDU_cmf,BIDU_roc,BIDU_uo,BIDU_tsi,BIDU_obv,BIDU_adi,BIDU_dcu,BIDU_dcm,BIDU_dcl,BIDU_kcu,BIDU_kcm,BIDU_kcl
2017-03-27 00:00:00,166.23,170.67,166.0,168.93,2047800,172.135,172.99428571428572,176.3486,174.15317920741086,174.8274893689761,170.8917486883426,173.1713535252191,174.49440201558886,174.15317920741086,35.640180064905564,1.9713731603210647,22.783825816485255,0.12576873172522615,172.46883438282362,177.74225668219913,172.9955,168.24874331780086,8.0,96.0,3.4200153592081257,-0.031691174880669415,-2.532887145165005,41.163795303947474,-20.908883750413924,-86163300,-55528241.60799013,178.86,172.43,166.0,175.94816666666668,173.09066666666666,170.23316666666668
2017-03-28 00:00:00,168.93,170.67,168.58,169.79,2059200,171.2875,172.84285714285713,176.21480000000003,174.10976448892916,174.7940176788168,170.6469156464887,172.84931985615063,174.30991566203636,174.10976448892916,38.700861670625166,1.9878859941837845,29.471228615863048,0.28537253744496627,172.23052330485652,177.6918462121046,172.7785,167.86515378789542,4.0,92.0,3.325014262121829,-0.01566683576194184,-1.707768901238866,43.78233654059961,-21.26500040186116,-84104100,-55203104.765884876,178.86,172.43,166.0,175.66649999999998,172.8605,170.0545
2017-03-29 00:00:00,170.0,172.1,169.34,170.66,1510600,170.5425,172.67761904761906,176.08880000000002,174.07543847411392,174.76654912281137,170.64982328060233,172.6408132031839,174.16678171450553,174.07543847411392,41.72029974637169,1.908767718786379,36.236391912908175,0.4428256378013264,172.0636497063773,177.3945834872701,172.545,167.69541651272988,4.0,88.0,3.284656100541698,0.015659174649333082,-1.494949494949497,44.175253296240065,-20.674475324046732,-82593500,-55268783.02675445,178.86,172.43,166.0,175.469,172.608,169.747
2017-03-30 00:00:00,171.71,172.62,171.17,172.36,2380700,170.07125,172.53619047619046,176.0052,174.0583694345705,174.75055876319135,171.02986255157958,172.61406908859496,174.09592752962297,174.0583694345705,47.19386718554572,1.6894155916939724,49.45567651632976,0.7282529728509105,172.0190866465516,177.20675796365578,172.439,167.6712420363442,64.0,84.0,3.190037807645863,0.05943769090204278,-0.2777134922471591,52.848794181252906,-18.490316479252233,-80212800,-53741851.30261648,178.86,172.43,166.0,175.23566666666667,172.47816666666668,169.72066666666666
2017-03-31 00:00:00,171.46,173.95,171.46,172.52,2537000,170.21125,172.44285714285712,175.93380000000002,174.04306227601757,174.7357377747316,171.36100420678412,172.60511012777638,174.03412645002993,174.04306227601757,47.6918090135525,1.4855423799640732,50.69984447900469,0.754218891889471,172.00787948625756,177.1032541179722,172.3755,167.64774588202778,60.0,80.0,3.1400351070997283,0.06375687286458578,0.2790048825854558,52.33205592874446,-16.573058254034386,-77675800,-54118835.23835943,178.86,172.43,166.0,175.15783333333334,172.39733333333334,169.63683333333333
2017-04-03 00:00:00,173.0,175.9,173.0,175.0,2352400,170.89125,172.50047619047618,175.965,174.05258404441543,174.7374936699161,172.16966993860987,172.83319487751197,174.07200384414642,174.05258404441543,54.80551722878844,1.1110486399481658,69.98444790046649,1.0,172.16066950585466,177.31121324652398,172.4605,167.60978675347602,56.00000000000001,76.0,3.1571754565926047,0.08123146592783094,-0.8891657699495912,52.305632137223434,-12.593488150020768,-75323400,-53226545.58318702,178.86,172.43,166.0,175.28216666666665,172.46516666666668,169.64816666666667
2017-04-04 00:00:00,174.76,176.66,174.13,175.2,1899200,171.59,172.5909523809524,175.94960000000003,174.06400111860037,174.74056680167743,172.8430766189188,173.0586048891775,174.11623898751324,174.06400111860037,55.333081453934575,0.7890259246656797,71.5396578538101,1.0,172.35328751909734,177.50156310346426,172.5335,167.56543689653574,52.0,72.0,3.112377209693133,0.04891307223835232,-0.8039859585550989,54.31726178924982,-9.221920675591043,-73424200,-53519307.638523,178.86,172.43,166.0,175.3875,172.582,169.7765
2017-04-05 00:00:00,175.35,176.31,172.46,172.92,2187200,172.1725,172.55190476190475,175.887,174.05261802289291,174.7284700122975,172.8601707036035,173.04540442354156,174.0693276546696,174.05261802289291,48.39722756343354,0.7096175189638245,53.810264385691916,0.6862277038547594,172.02495753188936,177.42009120304874,172.486,167.55190879695124,48.0,68.0,3.165064551857909,0.023003420619317937,-1.8225174586952866,46.728079050476595,-8.295179635204079,-75611400,-55183852.054107435,178.86,172.43,166.0,175.467,172.569,169.671
2017-04-06 00:00:00,173.8,174.73,173.04,173.38,2057900,172.72875,172.5285714285714,175.8224,174.04592530624723,174.71951007866093,172.97568832502492,173.07727066891857,174.04229519762373,174.04592530624723,49.76535356662851,0.6026209900639401,62.22596964586835,0.7481205932113844,171.81091942071888,177.42518840807386,172.48899999999998,167.5528115919261,44.0,64.0,3.068274226725201,0.02425645433710511,1.1551925320886753,45.19309914357301,-7.130615297588168,-73553500,-56413721.28487666,178.86,172.43,166.0,175.43333333333334,172.56383333333332,169.69433333333333
2017-04-07 00:00:00,173.68,173.94,171.17,172.44,1963500,173.06,172.48666666666665,175.7722,174.0299459499662,174.70436383229108,172.85664647501937,173.01657822425966,173.97946009183457,174.0299459499662,47.02183836123323,0.5869100800704246,55.042735042735075,0.6240062333796098,171.60899467128777,177.40886940050117,172.474,167.5391305994988,40.0,60.0,3.046968924816259,0.02775722494456566,1.6985138004246256,45.01319690306883,-6.950635251142565,-75517000,-56576755.580905534,178.86,172.43,166.0,175.45566666666667,172.54666666666668,169.63766666666666
2017-04-10 00:00:00,172.3,174.68,172.17,174.22,1701000,173.505,172.55714285714285,175.7746,174.03183703504118,174.7011454679569,173.1596139250151,173.13118982194922,173.9888930294097,174.03183703504118,52.37590581193451,0.42591822659892387,77.11069418386494,0.8662198186490189,171.55976450832253,177.5057514486029,172.52249999999998,167.53924855139707,36.0,56.00000000000001,3.0086140016150984,0.05334001976286502,2.718000117917567,47.681995588299365,-5.15752112195412,-73816000,-55499229.684491195,178.86,172.43,166.0,175.52083333333331,172.56683333333334,169.61283333333333
2017-04-11 00:00:00,173.97,175.24,172.58,173.01,1844500,173.58625,172.5457142857143,175.74040000000002,174.0216695023542,174.68990862099375,173.12636638612284,173.11964793414455,173.95050506747205,174.0216695023542,48.76787035911763,0.3914554556272378,65.7598499061913,0.7029952775216101,171.9843653068799,177.51696791004545,172.531,167.54503208995456,32.0,52.0,2.983713001499734,0.02332742029422629,2.823012005230001,44.85133480955507,-4.729315862510327,-75660500,-56747387.579228066,178.86,172.43,166.0,175.62066666666664,172.60816666666668,169.59566666666666
2017-04-12 00:00:00,172.47,174.87,172.33,173.61,1205400,173.72250000000003,172.58238095238096,175.71120000000002,174.01757328840043,174.682733148429,173.23384052254,173.1663481308927,173.9371519275712,174.01757328840043,50.58565672093393,0.31213043044283495,71.3883677298313,0.785230429768654,172.36294863340976,177.61148550577695,172.6095,167.60751449422304,28.000000000000004,48.0,2.9520192156783236,0.017217096760655182,2.7703782631859393,41.67441726764787,-3.8376755445901476,-74455100,-56737896.24064539,178.86,172.43,166.0,175.68716666666666,172.69216666666665,169.69716666666667
2017-04-13 00:00:00,173.55,174.76,172.46,172.61,1336700,173.42375,172.6095238095238,175.68699999999998,174.00356758403822,174.6689608351504,173.0952092953089,173.1133625946172,173.88510675394096,174.00356758403822,47.55701138484875,0.3261962320169971,62.00750469043167,0.6051333465053603,172.68711126126624,177.07260834458964,172.4115,167.75039165541034,24.0,44.0,2.9054464145584418,-0.05876339446497093,1.66087519877497,38.82990542281026,-3.9690678009903357,-75791800,-57900244.06673233,178.86,172.43,166.0,175.4665,172.564,169.6615
2017-04-17 00:00:00,172.61,173.8,172.61,173.31,1365700,173.1875,172.45428571428573,175.6852,173.9966664140478,174.65993119504972,173.14294056301802,173.13208996655842,173.86255354790404,173.9966664140478,49.82175586627066,0.2776586551076434,58.53960396039603,0.6686355964827626,173.03790049619332,176.51630865395038,172.246,167.97569134604964,20.0,40.0,2.782914527804267,-0.02177889345626348,1.552795031055904,42.19488837039795,-3.4259506197820935,-74426100,-57659238.18437941,177.86,171.93,166.0,175.19299999999998,172.365,169.537
2017-04-18 00:00:00,173.31,174.56,172.07,174.47,1806600,173.38125,172.35190476190476,175.6712,174.00137620097271,174.6586691937537,173.4378426601251,173.25950996974333,173.88637497739802,174.00137620097271,53.412203363343586,0.1439308252771525,70.08196721311475,0.858891582054548,173.34808152697678,176.18545248573596,172.16299999999998,168.140547514264,16.0,36.0,2.7619920615325344,0.020549347367670574,1.2241819447667586,49.08753756049037,-1.9064781174089354,-72619500,-55983235.77474087,177.7,171.85,166.0,175.02933333333334,172.24033333333333,169.45133333333334
2017-04-19 00:00:00,175.62,181.18,175.34,177.81,3998400,173.935,172.43190476190478,175.6712,174.0392729551919,174.67960826887824,174.4094331800973,173.69288997262493,174.0402426253432,174.0392729551919,61.871846685152086,-0.22892067473566158,66.33366633366636,1.0,174.1526661707908,177.17716924697544,172.4835,167.78983075302455,100.0,32.0,3.0439926285659253,0.060380196228499036,3.06631115233016,49.579020618273276,2.32513268351655,-68621100,-56599427.55556279,181.18,173.59,166.0,175.19916666666668,172.48966666666666,169.78016666666667
2017-04-20 00:00:00,178.99,180.38,178.41,178.64,2478500,174.71,172.77666666666667,175.68060000000003,174.0850513337472,174.70592316410162,175.34955914007566,174.1640433085654,174.2206252674866,174.0850513337472,63.63883617324677,-0.5846428394210648,74.62537462537448,1.0,174.7573569870769,178.14107521325505,172.9375,167.73392478674495,100.0,28.000000000000004,3.010136012239787,-0.04616354767892586,2.079999999999992,45.207430893242865,6.336514022824699,-66142600,-58499191.51495367,181.18,173.59,166.0,175.69916666666668,172.99466666666666,170.29016666666666
2017-04-21 00:00:00,180.4,180.4,177.86,178.08,1628700,175.1925,173.18238095238098,175.6122,174.12480206674476,174.7283422792903,175.95632377561438,174.5369915648925,174.37197329621262,174.12480206674476,61.56572860970116,-0.8120075799646997,69.03096903096915,0.8752417502247715,175.18555669758533,178.7863475464713,173.36100000000002,167.93565245352875,96.0,24.0,2.976554868508373,-0.13026158938577861,1.6438356164383698,43.988105326508496,8.97110927407487,-67771300,-59845754.50707966,181.18,173.59,166.0,176.17866666666666,173.48566666666665,170.79266666666666
2017-04-24 00:00:00,180.0,180.65,179.54,180.03,1908400,176.07,173.67857142857142,175.5828,174.18356025513535,174.7635692408897,176.86158515881118,175.06013522537893,174.59385669636114,174.18356025513535,65.74975622335876,-1.1364442561174997,88.51148851148848,1.0,175.57365835576314,179.58333874458623,173.9495,168.31566125541377,100.0,20.0,2.947515235043489,-0.0998078672964056,4.1117279666898074,45.79904573874131,12.617417353872495,-65862900,-60069260.813385956,181.18,173.59,166.0,176.66383333333334,174.0463333333333,171.42883333333333
2017-04-25 00:00:00,182.86,187.5,182.33,186.99,3750300,177.74249999999998,174.5704761904762,175.6428,174.3109875162783,174.84480798347514,179.1123440124087,176.19631282296191,175.07997996317053,174.3109875162783,75.85361589949565,-1.9328952786746072,96.8769136558482,1.0,176.8766312840371,182.43210124280955,174.85250000000002,167.2728987571905,100.0,16.0,3.2705498611118107,-0.03646781904413571,7.849809666628224,58.545635949177544,20.43612014047493,-62112600,-57058865.26212869,187.5,178.04000000000002,168.58,177.5425,174.9,172.2575
2017-04-26 00:00:00,187.9,188.0,184.9,186.67,2895000,179.5,175.4152380952381,175.69,174.43396276487255,174.92338068790386,180.79182312076233,177.19380683982268,175.53449055285012,174.43396276487255,74.76160325433065,-2.509341005422499,92.09744503862144,0.9621246853852213,178.0270751977805,184.49456177518655,175.69650000000001,166.89843822481348,96.0,12.0,3.2583677281752523,-0.033752275185010804,8.252145673857568,59.09326688225627,25.806687254401023,-65007600,-56647962.036322266,188.0,178.67000000000002,169.34,178.43516666666667,175.74216666666666,173.04916666666668
2017-04-27 00:00:00,187.81,188.6,186.1,187.86,3169500,181.31875000000002,176.2757142857143,175.7918,174.56755517517234,175.00933829130648,182.36252909392627,178.2096347598396,176.01784386450308,174.56755517517234,76.13738960429919,-3.0273045690520917,95.75444635685612,1.0,179.28167921542862,186.50458378533258,176.5565,166.60841621466741,100.0,8.0,3.204198604734163,-0.0019345533404346222,7.829181494661929,58.57219114367079,30.527826620611236,-61838100,-55354806.03632221,188.6,179.885,171.17,179.26316666666668,176.58316666666667,173.90316666666666
2017-04-28 00:00:00,181.08,182.96,176.07,180.23,7429400,182.03875,176.73142857142858,175.7248,174.62389790974774,175.04402707342405,181.88863373972043,178.40205049699773,176.18302645805198,174.62389790974774,55.316259485673726,-2.7899563118496076,49.36479128856622,0.2714886430559692,179.74137479770306,186.8253126532782,176.95,167.0746873467218,96.0,4.0,3.8174701329674385,-0.001433976777067713,4.173169180972198,53.07515719192434,26.55050121014449,-69267500,-53812855.09292601,188.6,179.885,171.17,179.92033333333333,176.96833333333333,174.0163333333333
2017-05-01 00:00:00,180.45,181.17,177.19,180.06,3487000,182.32000000000002,177.09809523809523,175.62720000000002,174.67798847780998,175.07735579718866,181.48227068644923,178.5599504496646,176.3350646361676,174.67798847780998,54.955657766792505,-2.558644072595797,48.33635813672117,0.25887153504877664,179.98570185263023,187.07188193874077,177.327,167.58211806125922,92.0,4.0,3.8290794091840494,0.036618628942702694,3.715223777432169,55.7625582453386,23.564116051956216,-72754500,-52270865.14317725,188.6,179.885,171.17,180.33633333333336,177.30983333333333,174.28333333333333
2017-05-02 00:00:00,180.1,180.4,178.0,178.64,2431500,182.32,177.38952380952384,175.4966,174.71741147803078,175.10102785169238,180.85065497834938,178.5675742163632,176.42545425827868,174.71741147803078,51.911529693203796,-2.2349818444328946,39.74591651542645,0.1523604157691507,180.22729100831123,187.20910494788566,177.50900000000001,167.80889505211437,88.0,4.0,3.7270023085280464,-0.0035418277789480957,3.4934244829384,56.71403916952398,20.143071109328865,-75186000,-53405565.14317728,188.6,179.885,171.17,180.53033333333335,177.52883333333335,174.52733333333333
2017-05-03 00:00:00,179.01,179.01,176.9,177.4,2017200,182.235,177.5038095238095,175.3322,174.74410390113496,175.11630341413962,180.0838427609384,178.45637667194765,176.4636717383462,174.74410390113496,49.341259581717225,-1.8570130691550446,32.24440411373268,0.06242913173396009,180.30354919497904,187.26159902723302,177.61899999999997,167.97640097276692,84.0,4.0,3.6115021436331847,-0.018701019835386922,2.35993306791299,54.17137447077236,16.556253203270018,-77203200,-54466746.1858313,188.6,179.885,171.17,180.63133333333332,177.65083333333334,174.67033333333333
2017-05-04 00:00:00,177.89,178.0,176.28,176.71,2128900,181.82000000000002,177.57571428571427,175.14620000000002,174.76366505634758,175.12689276022505,179.3340999251743,178.29005508414312,176.47333167017575,174.76366505634758,47.91945821412642,-1.4846784096734496,28.07017543859658,0.0,180.3616503395884,187.22047168504002,177.8085,168.39652831496,80.0,4.0,3.476394847659386,-0.006863952362038861,1.283888347566922,47.70091468807483,13.261208573211277,-79332100,-55531196.185831286,188.6,179.885,171.17,180.6798333333333,177.80583333333334,174.93183333333334
2017-05-05 00:00:00,176.3,178.3,174.77,178.03,2328200,180.70000000000002,177.81904761904764,175.01399999999998,174.79616590155806,175.14618250932654,179.04429994180225,178.26528793327233,176.5343774870316,174.79616590155806,50.83801171244453,-1.2813429538440175,36.055656382335194,0.10342903801001277,180.40933882649585,187.23102045699545,178.041,168.85097954300454,76.0,24.0,3.480223787112287,0.05611014298452967,0.1237275743771435,51.168267170232255,11.458888546718333,-77003900,-53559151.4266245,188.6,179.885,171.17,180.93766666666667,177.97166666666666,175.00566666666666
2017-05-08 00:00:00,178.5,178.54,176.68,177.47,2407900,179.55,178.01380952380953,175.06,174.82277121597042,175.16162315710508,178.69445551029062,178.18954622534164,176.57106856597156,174.82277121597042,49.568898935847145,-1.0627599847030922,19.522776572668054,0.05845363711867129,180.53459637952173,187.12394580462305,178.2925,169.46105419537693,72.0,20.0,3.3644935166042655,0.05173785404936498,-0.654948499776079,49.09089577139033,9.617648046370604,-79411800,-53921630.99651698,188.6,180.33499999999998,172.07,181.1445,178.224,175.3035
2017-05-09 00:00:00,178.9,183.59,178.36,182.98,3479400,178.94,178.5157142857143,175.2602,174.9039376715329,175.2135725048984,179.64679873022604,178.64577991816626,176.82239921044328,174.9039376715329,60.11841090651535,-1.3189384563482065,59.36370209689074,0.4323120828282034,180.8608428442694,187.5794851960546,178.7305,169.8815148039454,68.0,16.0,3.56131540827539,0.07995450696188147,2.7515723270440122,61.218143490343046,11.454176745890967,-75932400,-51253869.23743478,188.6,180.33499999999998,172.07,181.67816666666667,178.62166666666667,175.56516666666667
2017-05-10 00:00:00,182.37,184.93,181.62,183.57,2868100,179.35750000000002,178.96095238095236,175.449,174.99016714743806,175.2690969400818,180.51862123462024,179.11475325929328,177.08701100611216,174.99016714743806,61.05778729485964,-1.551682974516325,63.629790310918246,0.46560213429779607,181.13422843900673,187.93771257949086,179.2585,170.57928742050913,64.0,12.0,3.5433643076842904,0.11095088520637629,1.9663389435094107,60.17835150307252,13.196688682616387,-73064300,-50742636.91115081,188.6,180.33499999999998,172.07,182.19883333333334,179.10983333333334,176.02083333333334
2017-05-11 00:00:00,183.54,187.33,182.96,186.6,3211500,180.17499999999998,179.60809523809525,175.67440000000002,175.10568787233916,175.3443853325065,181.87003873803798,179.82763390126536,177.46006939802933,175.10568787233916,65.54607958516776,-1.9580590730865879,85.53868402024582,0.6246602958705904,181.55416722015,188.74201064069948,179.908,171.0739893593005,60.0,8.0,3.60240971427827,0.1449182062922408,-0.2085673030643429,65.99041072530666,16.212595492096394,-69852800,-48604086.56790141,188.6,180.33499999999998,172.07,182.89166666666668,179.71116666666666,176.53066666666666
2017-05-12 00:00:00,186.25,187.98,185.67,186.83,1816600,181.19875000000002,180.23761904761903,175.9214,175.22234769450495,175.4207017090347,182.97225235180733,180.49452591066864,177.82751765693013,175.22234769450495,65.86766503951266,-2.2724784201363946,87.20173535791768,0.6360567887565605,181.83983979149633,189.27626954645578,180.619,171.96173045354422,56.00000000000001,4.0,3.510094734686965,0.16436225980085475,0.0857127551293861,66.84640630878437,18.671049859056044,-68036200,-48596222.4986373,188.6,180.33499999999998,172.07,183.56966666666668,180.38866666666667,177.20766666666668
2017-05-15 00:00:00,187.08,187.46,185.24,186.14,1993000,182.29125,180.8819047619048,176.1684,175.33098105077852,175.49192628239658,183.67619627362794,181.0321901096526,178.15349735665836,175.33098105077852,63.93954861211009,-2.4378784393903743,82.21258134490232,0.5677273141135659,181.71316945569873,189.5499040195897,181.2605,172.97109598041033,52.0,16.0,3.417945110780753,0.15176200257692551,-0.9155754285106075,65.56532197703275,20.093803864233166,-70029200,-48973276.5526914,188.6,180.33499999999998,172.07,184.27316666666667,181.04066666666668,177.80816666666666
2017-05-16 00:00:00,186.83,192.37,186.39,190.64,3926600,184.03249999999997,181.70714285714286,176.51519999999996,175.48330959753696,175.59257793500524,185.22370821282172,181.947219623019,178.64316412698548,175.48330959753696,70.08904290492117,-2.89865761755928,90.17045454545445,0.7856559144698883,182.13074546939362,190.69873672831267,182.06900000000002,173.43926327168737,100.0,12.0,3.6188061742964144,0.1459822800357095,5.775952949009597,64.90531263705842,23.46294013870102,-66102600,-47318588.927273355,192.37,183.57,174.77,185.25266666666667,181.84566666666666,178.43866666666665
2017-05-17 00:00:00,187.97,190.71,185.68,186.05,3586900,185.035,182.25857142857143,176.76139999999998,175.58845079557142,175.66206246699855,185.40732860997244,182.33796061130292,178.9336282788684,175.58845079557142,59.03110789121986,-2.86047996378781,64.09090909090911,0.5012114494732604,182.17959472415387,191.04459947685478,182.481,173.9174005231452,96.0,8.0,3.719605733275242,0.10555410955930866,3.3266688881484,58.10146665259454,22.56039002770912,-69689500,-50377793.89745227,192.37,183.57,174.77,185.68066666666667,182.31416666666667,178.94766666666666
2017-05-18 00:00:00,182.68,183.62,181.29,182.43,4685700,185.65499999999997,182.47857142857143,176.9326,175.6565259120334,175.7070321516032,184.74570002997856,182.34672626736932,179.07074089538338,175.6565259120334,52.05565531849322,-2.5091957055475973,43.522727272727266,0.18657079787715786,182.65712263274582,191.05151777828846,182.6705,174.28948222171155,92.0,4.0,3.7939196094698686,0.13116716841846593,2.121585311240495,51.20004523214344,19.273333949892436,-74375200,-50478345.39959816,192.37,183.57,174.77,185.86383333333333,182.47933333333333,179.09483333333333
2017-05-19 00:00:00,183.17,189.42,182.89,188.76,3863900,186.3775,182.9604761904762,177.24140000000003,175.78690873877935,175.79376283498124,185.63776668998332,182.95751424190559,179.45071184066248,175.78690873877935,60.782400355023626,-2.710335438202179,79.48863636363629,0.5802067255792189,183.34364122903034,191.70759937610907,183.2045,174.70140062389092,88.0,4.0,4.022211065936305,0.19642257782172987,6.40360766629086,57.06918796488918,19.74572905172627,-70511300,-47395509.411849305,192.37,183.57,174.77,186.4755,182.8915,179.30749999999998
2017-05-22 00:00:00,190.0,193.56,188.08,191.69,2921500,187.39249999999998,183.60857142857142,177.62039999999996,175.94514845282134,175.899385673287,186.98270742554257,183.7891795522003,179.9306839253424,175.94514845282134,64.04471764633905,-3.0707687280232676,90.04789781798826,0.72735956298307,184.1492248003738,192.91593880408834,183.7875,174.65906119591165,100.0,4.0,4.126338846940854,0.21120779904345674,8.477165978156295,56.730968341958125,21.3472776975508,-67589800,-46467879.84980552,193.56,184.16500000000002,174.77,187.24583333333334,183.44333333333333,179.64083333333332
