datetime,MU_Open,MU_High,MU_Low,MU_Close,MU_Volume,MU_sma8,MU_sma21,MU_sma50,MU_sma200,MU_sma300,MU_ema8,MU_ema20,MU_ema50,MU_ema200,MU_rsi,MU_macd,MU_stoch,MU_stochrsi,MU_vwap,MU_bb_hband,MU_bb_mavg,MU_bb_lband,MU_aroon_up,MU_aroon_down,MU_atr,MU_cmf,MU_roc,MU_uo,MU_tsi,MU_obv,MU_adi,MU_dcu,MU_dcm,MU_dcl,MU_kcu,MU_kcm,MU_kcl
2011-03-25 00:00:00,11.4,11.58,11.29,11.43,34151500,10.4825,10.641428571428571,10.6144,9.184695483259908,9.19484678086362,10.73127925421421,10.624296718854302,10.302452073519529,9.184695483259908,62.182998278150066,-0.04884515300964232,92.61083743842362,1.0,10.431805115280858,11.686460147549353,10.6075,9.528539852450647,4.0,56.00000000000001,0.4709324952913518,0.00036137020204158877,11.839530332681008,62.8214170827823,2.304148936506702,122932300,115786827.01317762,11.58,10.565000000000001,9.55,11.0495,10.623000000000001,10.196499999999999
2011-03-28 00:00:00,11.5,11.7,11.39,11.43,33898600,10.66625,10.646666666666667,10.6524,9.207036821734935,9.20969829726984,10.886550531055496,10.701030364677703,10.346669639263862,9.207036821734935,62.182998278150066,-0.10755640217392859,87.44186046511628,1.0,10.465902893501907,11.75216368914839,10.627999999999998,9.503836310851607,36.0,52.0,0.4594373170562552,-0.005018236588958957,16.276703967446586,60.36474131299785,5.548244375767462,156830900,90636252.81962907,11.7,10.625,9.55,11.047666666666668,10.642166666666666,10.236666666666668
2011-03-29 00:00:00,11.41,11.68,11.34,11.64,31040800,10.8575,10.676190476190477,10.693,9.231245410573393,9.225846481341136,11.053983746376497,10.790456044232208,10.39738847693979,9.231245410573393,64.51927037278327,-0.1690816668790056,97.20930232558146,1.0,10.524583454837483,11.872686707526979,10.6675,9.462313292473022,100.0,48.0,0.45090608012366556,0.04928272407580079,14.792899408284022,67.72918783672746,9.00856052973896,187871700,114373335.1725704,11.7,10.625,9.55,11.0765,10.672,10.267499999999998
2011-03-30 00:00:00,11.76,11.77,11.42,11.46,33731000,11.043750000000001,10.705238095238096,10.731,9.253422073154752,9.240691355219267,11.144209580515053,10.85422213525771,10.439059517059798,9.253422073154752,61.038479521796134,-0.20099939088578722,84.65346534653472,0.8509407902218785,10.66040415782287,11.938997895789697,10.691500000000001,9.444002104210306,96.0,44.0,0.44369850297197516,0.029293969367975303,11.695906432748549,62.37142826704759,10.926255599921245,154140700,88352278.02971345,11.77,10.66,9.55,11.1055,10.699499999999999,10.2935
2011-03-31 00:00:00,11.46,11.56,11.27,11.35,31666000,11.18,10.722857142857142,10.7724,9.27428354506366,9.254706695051697,11.18994078484504,10.901439074756976,10.474782673253532,9.27428354506366,58.94559763181631,-0.21494063458471047,79.20792079207921,0.761316525497423,10.74568589806577,11.922546520160031,10.6865,9.45045347983997,92.0,40.0,0.432720038473977,-0.012522708401127416,9.980620155038753,58.30842861064154,11.93385168330331,122474700,74157174.58143754,11.77,10.66,9.55,11.103166666666667,10.700666666666667,10.298166666666665
2011-04-01 00:00:00,11.41,11.5,11.11,11.19,38966300,11.2975,10.710476190476191,10.806199999999999,9.293345400336658,9.267565786778928,11.189953943768364,10.928921067637264,10.502830411557316,9.293345400336658,55.9410203597761,-0.21065026272962584,71.28712871287128,0.6326503880991913,10.808447079312776,11.869366499448654,10.67,9.470633500551346,88.0,36.0,0.42966860715440724,-0.06636613290882226,12.34939759036143,53.77163936492643,11.946013585871539,83508400,51177048.940411896,11.77,10.66,9.55,11.099666666666668,10.691666666666666,10.283666666666665
2011-04-04 00:00:00,11.19,11.22,10.96,11.08,22508300,11.370000000000001,10.689523809523811,10.833,9.311123058044751,9.279608539026244,11.16551973404206,10.943309537386096,10.525464513064872,9.311123058044751,53.906642270432286,-0.19611335870949098,63.10160427807488,0.5455314535324922,10.884090573900071,11.886033112128853,10.678,9.469966887871148,84.0,32.0,0.4175494209290925,-0.037185873889739825,9.59446092977251,42.45011140644476,11.39138757558696,61000100,49445641.24810409,11.77,10.66,9.55,11.073,10.692499999999999,10.312000000000001
2011-04-05 00:00:00,11.18,11.24,10.84,10.91,41074600,11.311250000000001,10.689047619047619,10.852199999999998,9.327032281347789,9.290441704879889,11.108737570921601,10.940137200492181,10.540544336081936,9.327032281347789,50.83009810726576,-0.1689278828109888,53.51351351351354,0.39562768785837715,10.97234247362929,11.896052310055047,10.684500000000002,9.472947689944956,80.0,28.000000000000004,0.4162958908627288,-0.05008795931823013,9.428284854563685,39.97437258042185,10.053708952080182,19925500,22747151.248104133,11.77,10.66,9.55,11.087166666666667,10.701166666666667,10.315166666666666
2011-04-06 00:00:00,10.96,11.15,10.9,11.13,24136900,11.27375,10.705714285714286,10.877199999999998,9.344972258647811,9.302664683585006,11.113462555161245,10.958219371873879,10.563660244470881,9.344972258647811,54.45286491588786,-0.16325347425448555,65.40540540540546,0.5555716136129043,11.018648675166421,11.93669797381106,10.73,9.52330202618894,76.0,24.0,0.40441761294396245,0.03487363037099666,8.4795321637427,45.63622130386502,9.897642029114683,44062400,43022147.248104215,11.77,10.66,9.55,11.107000000000001,10.735,10.363000000000001
2011-04-07 00:00:00,11.12,11.19,10.89,11.03,28557000,11.22375,10.744285714285715,10.900800000000002,9.361738703835394,9.314141994657529,11.094915320680968,10.965055622171606,10.581948078021043,9.361738703835394,52.55731084654082,-0.148970066134666,56.72514619883037,0.33498371106886243,11.078739065578743,11.929175140178067,10.790000000000001,9.650824859821935,72.0,20.0,0.3969592120193936,0.022020157907284038,7.60975609756097,42.86642721623559,9.240366403995173,15505400,41118347.24810408,11.77,10.76,9.75,11.159,10.7965,10.434
2011-04-08 00:00:00,11.08,11.17,10.87,10.96,25275900,11.138750000000002,10.798095238095238,10.9104,9.37764180130967,9.325077928247845,11.06493413830742,10.964574134345739,10.596773643588845,9.37764180130967,51.21336587746513,-0.13049765161190763,52.63157894736847,0.26026808492904235,11.119740286566099,11.932034059418562,10.831,9.729965940581437,68.0,16.0,0.3900335540180084,-0.03390292561651369,4.3809523809523885,43.778618039681646,8.322017090124959,-9770500,31007987.24810432,11.77,10.76,9.75,11.202333333333332,10.844333333333333,10.48633333333333
2011-04-11 00:00:00,10.98,11.02,10.58,10.63,28722000,11.035,10.821428571428571,10.9176,9.39010307691853,9.333748506797694,10.968282107572438,10.932709931074717,10.59807663795791,9.39010307691853,45.32869534895425,-0.0882130231212912,32.1428571428572,0.0,11.16230978677391,11.923641052189943,10.8495,9.775358947810059,64.0,12.0,0.3936025858738649,-0.002372093871325784,-6.590509666080843,40.104824550685855,5.7853854534183915,-38492500,8813714.520831693,11.77,10.76,9.75,11.215833333333332,10.860833333333334,10.505833333333332
2011-04-12 00:00:00,10.44,10.48,10.2,10.42,45066400,10.918750000000001,10.82904761904762,10.9174,9.400350807496455,9.340966124692724,10.846441639223007,10.883880413829505,10.591093240390933,9.400350807496455,42.01980127038378,-0.037326627316717875,14.012738853503222,0.0,11.171017357575366,11.919628630729507,10.8545,9.789371369270492,60.0,8.0,0.3962024011685889,-0.018788891735125466,-8.836395450568677,42.06435777483665,2.6104501947723775,-83558900,34565943.09226018,11.77,10.835,9.9,11.205833333333334,10.870833333333334,10.535833333333333
2011-04-13 00:00:00,10.52,10.65,10.37,10.51,31191900,10.83375,10.838095238095239,10.9136,9.411392092994003,9.348733791638287,10.771676830506783,10.848272755369551,10.587913113316779,9.411392092994003,43.90956012820173,-0.004212481004682189,19.745222929936332,0.08399126438127451,11.09702405683243,11.879589093765421,10.882,9.884410906234578,56.00000000000001,4.0,0.3879022296565469,0.042544884411978956,-8.048993875765529,39.54215666581772,0.48198965119733833,-52367000,34565943.09226018,11.77,10.844999999999999,9.92,11.209999999999999,10.8905,10.571
2011-04-14 00:00:00,10.34,10.56,10.26,10.54,25868500,10.766250000000001,10.865714285714287,10.9088,9.422622022416949,9.35664918172707,10.720193090394165,10.818913445334356,10.586034167696514,9.422622022416949,44.558235135461096,0.019386493809644634,21.656050955414,0.11282194497676397,11.033323553787051,11.850881127107627,10.903500000000001,9.956118872892375,52.0,16.0,0.3816234989667936,0.08838069106752697,-9.450171821305855,46.98389192783104,-1.1087479839523315,-26498500,56985309.75892663,11.77,10.844999999999999,9.92,11.229166666666668,10.906166666666666,10.583166666666667
2011-04-15 00:00:00,10.49,10.69,10.39,10.64,25564500,10.7325,10.890952380952381,10.9058,9.434735236124244,9.365176429689017,10.702372403639906,10.801874069588228,10.588150474845671,9.434735236124244,46.76813907956058,0.029677582409931347,28.025477707006445,0.21104221559922953,10.969163407904698,11.792946259995169,10.937000000000001,10.081053740004833,48.0,12.0,0.375793249040594,0.1471186555915352,-7.155322862129148,48.389884044852074,-1.8836875976051037,-934000,74028309.75892678,11.77,10.915,10.06,11.250666666666666,10.931666666666667,10.612666666666666
2011-04-18 00:00:00,10.44,10.5,10.16,10.31,23112400,10.63,10.907142857142858,10.893200000000002,9.443444338252363,9.371454327166166,10.61517853616437,10.755028920103635,10.577242613087018,9.443444338252363,40.96517610216226,0.0637269813712944,9.316770186335429,0.0,10.891456439272405,11.787780024520035,10.939499999999999,10.091219975479962,44.0,8.0,0.3832365883948374,0.12478916921764557,-9.16299559471365,45.54091087512162,-4.274424238714154,-24046400,71309203.87657389,11.77,10.915,10.06,11.260833333333334,10.936833333333333,10.612833333333333
2011-04-19 00:00:00,10.33,10.47,10.22,10.41,20529600,10.5525,10.914285714285715,10.8778,9.453061807523484,9.378354962866059,10.56958330590562,10.722169022950908,10.570684079240468,9.453061807523484,43.26259364370089,0.08170041951628093,17.857142857142854,0.1277732859460293,10.811437438309646,11.772312099814082,10.9475,10.122687900185918,40.0,4.0,0.3737196892237776,0.10121854060165149,-6.970509383378011,49.71106516768,-5.644422539115175,-3516800,81984595.8765738,11.77,10.93,10.09,11.2715,10.9455,10.619499999999999
2011-04-20 00:00:00,10.79,11.29,10.78,11.27,52613700,10.59125,10.962857142857143,10.876800000000001,9.471140794513301,9.390924032880237,10.725231460148816,10.774343401717488,10.598108232995743,9.471140794513301,58.29434902487366,0.026247125532822935,82.83582089552236,1.0,10.80556826520279,11.795404719531406,10.986,10.176595280468595,36.0,8.0,0.4098825685649362,0.12250204827460724,1.7148014440433168,64.25325180280727,-1.835268306598058,49096900,130471731.17069153,11.77,10.965,10.16,11.308,10.9815,10.655000000000001
2011-04-21 00:00:00,11.35,11.6,11.13,11.4,43506100,10.6875,11.005714285714285,10.881799999999998,9.490333423423616,9.404273374854455,10.87518002456019,10.83392974441106,10.629554968956695,9.490333423423616,60.01870399419675,-0.027868670329235457,86.11111111111116,1.0,10.821283432306561,11.79839632732698,10.987,10.17560367267302,32.0,4.0,0.41417667081029785,0.031171957636635352,4.491292392300643,65.72877671127418,1.7662911241767412,92603000,136951363.0855852,11.77,10.965,10.16,11.318,10.985499999999998,10.653
2011-04-25 00:00:00,11.34,11.37,11.14,11.22,20447100,10.7875,10.998095238095239,10.882200000000001,9.50754403612587,9.416338003592964,10.951806685769036,10.870698340181434,10.652709676056432,9.50754403612587,56.533324059240805,-0.05559051984703878,73.61111111111117,0.817074299588737,10.827380688964144,11.769929896083903,10.9765,10.183070103916096,28.000000000000004,8.0,0.4031640514667051,0.02381201438525466,0.8086253369272224,64.29551445414543,3.5860813746534723,72155900,130728332.6508027,11.77,10.965,10.16,11.305499999999999,10.975999999999999,10.6465
2011-04-26 00:00:00,11.25,11.53,11.2,11.49,27400000,10.91,11.00095238095238,10.8878,9.527269966114666,9.430116488618923,11.071405200042584,10.929679450640345,10.685544590720886,9.527269966114666,60.261143130298606,-0.09821486895817166,92.36111111111114,1.0,10.848516354970394,11.780186580379434,10.9795,10.178813419620566,24.0,4.0,0.3979380477905119,0.09798987661217128,4.1704442429737165,65.98693599981345,6.346813277181659,99555900,151485908.4083786,11.77,10.965,10.16,11.3015,10.971,10.6405
2011-04-27 00:00:00,11.48,11.71,11.45,11.68,29748500,11.0525,11.012857142857143,10.890800000000002,9.54869016545681,9.445065880721122,11.20664848892201,11.001138550579359,10.724542842065166,9.54869016545681,62.6863073209307,-0.145647451663951,98.06451612903217,1.0,10.889787285077427,11.788947211896675,10.9815,10.174052788103326,100.0,76.0,0.38808533009118973,0.0968167216986737,6.5693430656934195,66.26009350696498,9.407732166143475,129304400,174369369.94683993,11.77,10.965,10.16,11.300500000000001,10.974,10.6475
2011-04-28 00:00:00,11.58,11.65,11.16,11.36,37391800,11.1425,10.99952380952381,10.886999999999999,9.566713148885102,9.457789695467161,11.240726602494897,11.035315831476563,10.74946273061163,9.566713148885102,56.43908706693837,-0.15562286601561404,77.4193548387096,0.7123897373911017,10.923032341639356,11.773200069034585,10.9765,10.179799930965414,96.0,72.0,0.39750780651324763,0.12697445691925174,6.867356538099704,66.37995070984762,10.001838276421358,91912600,167501488.31418675,11.71,10.935,10.16,11.2995,10.966,10.6325
2011-04-29 00:00:00,11.33,11.33,11.04,11.21,36678800,11.254999999999999,10.987619047619047,10.880999999999998,9.583064261831518,9.469432288852762,11.233898468607142,11.051952418954984,10.767523015685683,9.583064261831518,53.73573097617479,-0.14969906966987168,67.74193548387099,0.5879323109552397,10.940826344064293,11.755336496988853,10.9695,10.183663503011147,92.0,68.0,0.39197153461944423,0.15861639375885495,7.581573896353176,65.27946418842141,9.628481903909536,55233800,173825419.3486698,11.71,10.935,10.16,11.2895,10.956,10.622499999999999
2011-05-02 00:00:00,11.26,11.29,11.04,11.13,21585500,11.345,10.977142857142857,10.87,9.59845665723618,9.480465961352078,11.210809920027778,11.059385521911652,10.781737799384285,9.59845665723618,52.29698752628647,-0.13697018000104677,62.58064516129033,0.5216952703795097,10.964106017603319,11.74939909950115,10.9665,10.183600900498849,88.0,64.0,0.38183071071805536,0.19084835155395255,5.899143672692683,58.01422375084356,8.888664856635568,33648300,167781479.34867007,11.71,10.935,10.16,11.276833333333332,10.950333333333333,10.623833333333334
2011-05-03 00:00:00,11.09,11.12,10.69,10.79,37000000,11.285,10.958095238095238,10.854199999999999,9.610312809900499,9.489167184200236,11.11729660446605,11.033729757920067,10.78206180725157,9.610312809900499,46.58789712875545,-0.09831398234027411,40.6451612903225,0.25885949354860494,11.018005959865482,11.736693570764865,10.952,10.167306429235135,84.0,60.0,0.3859856599524801,0.15755344199084995,2.3719165085388996,53.282728694855145,6.432508427004728,-3351700,147990781.6742514,11.71,10.935,10.16,11.274333333333335,10.939333333333334,10.604333333333333
2011-05-04 00:00:00,10.76,10.87,10.49,10.63,29570000,11.18875,10.936666666666667,10.850600000000002,9.62045895109552,9.4967474686906,11.00900847014026,10.995279304784823,10.776098599124056,9.62045895109552,44.14557377806429,-0.05414386756513423,30.322580645161317,0.14641952317630505,11.030437042046726,11.73508468809764,10.937999999999999,10.140915311902358,80.0,56.00000000000001,0.38555811281301716,0.19131667989558224,-0.09398496240601302,52.36759740639066,3.637591254713471,-32921700,140209202.72688314,11.71,10.935,10.16,11.256666666666666,10.922666666666666,10.588666666666665
2011-05-05 00:00:00,10.56,10.96,10.49,10.8,35304000,11.13625,10.931428571428572,10.8578,9.63219567795029,9.505406953948471,10.962562143442426,10.976681275757697,10.777035908962329,9.63219567795029,47.30640636345811,-0.03248188171492217,41.29032258064518,0.2919383064090429,11.041853173558072,11.715660563110328,10.9215,10.127339436889672,76.0,52.0,0.391589676183516,0.17348975030674574,4.752667313288072,51.06066195879691,2.2521886667905022,2382300,151476436.76943636,11.71,10.935,10.16,11.252166666666666,10.907166666666665,10.562166666666666
2011-05-06 00:00:00,10.99,11.02,10.76,10.76,22662600,11.045000000000002,10.913809523809524,10.857000000000001,9.643417611503024,9.513743120367417,10.917548333788552,10.956044963780773,10.77636783410106,9.643417611503024,46.63763727246246,-0.011949193294217508,38.7096774193548,0.26114943614901764,11.059117577621397,11.7035023570045,10.908,10.1124976429955,72.0,48.0,0.3821904135989791,0.14161809420256793,3.362151777137364,44.9012910207335,0.932680311210878,-20280300,128813836.76943636,11.71,10.935,10.16,11.240666666666666,10.897666666666666,10.554666666666666
2011-05-09 00:00:00,10.71,10.75,10.15,10.35,49677000,10.87875,10.881428571428572,10.8376,9.650448282035331,9.519299644484578,10.79142648183554,10.898326395801652,10.759647526881412,9.650448282035331,40.34221930277744,0.0369803967025657,12.820512820512771,0.0,11.026993419227331,11.708664845262186,10.8775,10.046335154737813,68.0,44.0,0.39846252691333767,0.1262301892816733,-8.16326530612245,43.74771116525225,-2.2357452458541522,-69957300,112254836.76943626,11.71,10.93,10.15,11.2265,10.868500000000001,10.510499999999999
2011-05-10 00:00:00,10.39,10.6,10.28,10.52,24391600,10.77375,10.860476190476192,10.8276,9.659100537935478,9.525948816282021,10.731109485872086,10.862295310487209,10.750249584650769,9.659100537935478,43.73367632015166,0.06133286297693985,23.71794871794866,0.15178319270040744,11.026756181094772,11.7110613803529,10.872,10.0329386196471,64.0,40.0,0.39285806070524215,0.1808776997835237,-7.719298245614041,45.56371267681686,-3.8523876358539653,-45565700,124450636.76943626,11.71,10.93,10.15,11.206666666666667,10.854666666666667,10.502666666666666
2011-05-11 00:00:00,10.58,10.82,10.28,10.3,40700000,10.66,10.844761904761905,10.8166,9.665477647010746,9.531092013516027,10.63530737790051,10.808743376155094,10.732592738193876,9.665477647010746,40.523118290131535,0.09726333811524412,9.615384615384635,0.00809605597718413,10.96678466936951,11.71949633859772,10.866,10.01250366140228,60.0,100.0,0.40336819922629635,0.08221125229389044,-8.19964349376114,38.38568817894958,-6.216505138329647,-86265700,86765451.58425127,11.71,10.93,10.15,11.224666666666668,10.859666666666667,10.494666666666667
2011-05-12 00:00:00,10.28,10.61,10.13,10.55,30700000,10.5875,10.850952380952382,10.808,9.674278864453425,9.537862166250138,10.616350182811509,10.784101149854608,10.725432238656863,9.674278864453425,45.42600953226266,0.10436256122229004,26.582278481012654,0.2275228340201194,10.889376609817015,11.718331699985196,10.868,10.017668300014805,56.00000000000001,96.0,0.40884189928156084,0.11856617058791268,-8.181026979982589,45.26922240757783,-6.728105986466169,-55565700,109790451.5842514,11.71,10.920000000000002,10.13,11.230666666666668,10.855666666666666,10.480666666666668
2011-05-13 00:00:00,10.55,10.56,10.26,10.29,30547500,10.525,10.84047619047619,10.7848,9.680405442916577,9.54285975982987,10.543827919964507,10.737043897487503,10.708356464591889,9.680405442916577,41.586510424135795,0.12947605441188514,10.126582278480909,0.05568771123473219,10.8384167035581,11.73170716728392,10.8555,9.979292832716078,52.0,100.0,0.4010674779043066,0.04438394498234024,-11.900684931506854,43.324513051589804,-8.366643310907614,-86113200,85352451.58425125,11.71,10.920000000000002,10.13,11.2265,10.8515,10.4765
2011-05-16 00:00:00,10.28,10.76,10.22,10.44,38662500,10.501249999999999,10.835714285714285,10.763200000000001,9.687963597713427,9.548820824548608,10.520755048861284,10.708754002488693,10.697832681666718,9.687963597713427,44.50096958260855,0.1357105456070169,19.620253164556882,0.18612307096411226,10.77452557194793,11.735769060452913,10.8455,9.955230939547086,48.0,96.0,0.41099122948257033,0.0063849070166678,-8.098591549295776,40.38384212537123,-8.830818414840007,-47450700,78192729.36202893,11.71,10.920000000000002,10.13,11.233500000000001,10.846499999999999,10.4595
2011-05-17 00:00:00,10.31,10.38,9.69,9.84,74861800,10.38125,10.797619047619047,10.741599999999998,9.689476397736179,9.550755569900444,10.369476149114334,10.626015526061199,10.664192184346456,9.689476397736179,36.62853521699874,0.18691180741964608,7.653061224489811,0.0,10.607415558586771,11.789069800996655,10.822,9.854930199003343,44.0,100.0,0.43520614166238675,-0.050327795451155094,-12.22123104371098,38.14251428942304,-11.928481908093833,-122312500,35879538.05768112,11.71,10.7,9.69,11.233333333333334,10.828833333333332,10.424333333333333
2011-05-18 00:00:00,9.93,10.0,9.69,9.96,37498700,10.28125,10.780952380952382,10.7252,9.692168174873132,9.55347480199413,10.278481449311148,10.562585475960132,10.636576804568165,9.692168174873132,38.9545246322364,0.21532405747319316,16.463414634146417,0.135965557884613,10.496764407134263,11.823149842475303,10.7995,9.775850157524697,40.0,96.0,0.4262628458293592,-0.02536030612208528,-10.512129380053906,42.15353764713472,-13.644688068411126,-84813800,63701154.1867136,11.71,10.7,9.69,11.212166666666667,10.804666666666666,10.397166666666667
2011-05-19 00:00:00,10.02,10.11,9.85,10.07,34770900,10.24625,10.764761904761905,10.7222,9.69592769552116,9.556906863110447,10.232152238353116,10.515672573487738,10.614358106349805,9.69592769552116,41.08907284572241,0.22635560315647574,23.750000000000053,0.2846827204547583,10.413141913390918,11.78621820467579,10.7395,9.692781795324208,36.0,92.0,0.41438692827011925,-0.06072841450788277,-6.6728452270620835,42.78692129291717,-14.3684120623323,-50042900,87773315.72517535,11.71,10.7,9.69,11.1445,10.749500000000001,10.354499999999998
2011-05-20 00:00:00,10.0,10.07,9.83,9.9,21763200,10.168750000000001,10.699523809523809,10.723600000000001,9.69795826571498,9.559186551727654,10.158340629830201,10.45703709029843,10.586344062963539,9.69795826571498,38.829358100438995,0.24598025458176664,14.685314685314747,0.20611064258534484,10.36114612038579,11.726017310268517,10.6645,9.602982689731483,32.0,88.0,0.4019307191079679,-0.08548479384351747,-6.867356538099721,46.34571944599569,-15.660722810966412,-71806100,78705315.7251754,11.71,10.7,9.69,11.060833333333333,10.677333333333333,10.293833333333334
2011-05-23 00:00:00,9.71,9.73,9.47,9.61,27594900,10.082500000000001,10.614285714285714,10.713000000000001,9.697083059090952,9.559524182613185,10.036487156534601,10.37636689122239,10.54805606049438,9.697083059090952,35.2663146709268,0.28168640308213355,9.032258064516057,0.0,10.281708272116413,11.707199002848428,10.584,9.460800997151571,28.000000000000004,100.0,0.403935667743113,-0.07247590164757824,-11.01851851851853,41.28768685589905,-17.88859009399666,-99401000,80828000.34055978,11.71,10.59,9.47,10.980333333333334,10.595333333333333,10.210333333333335
