datetime,TSLA_Open,TSLA_High,TSLA_Low,TSLA_Close,TSLA_Volume,TSLA_sma8,TSLA_sma21,TSLA_sma50,TSLA_sma200,TSLA_sma300,TSLA_ema8,TSLA_ema20,TSLA_ema50,TSLA_ema200,TSLA_rsi,TSLA_macd,TSLA_stoch,TSLA_stochrsi,TSLA_vwap,TSLA_bb_hband,TSLA_bb_mavg,TSLA_bb_lband,TSLA_aroon_up,TSLA_aroon_down,TSLA_atr,TSLA_cmf,TSLA_roc,TSLA_uo,TSLA_tsi,TSLA_obv,TSLA_adi,TSLA_dcu,TSLA_dcm,TSLA_dcl,TSLA_kcu,TSLA_kcm,TSLA_kcl
2017-03-27 00:00:00,17.37,18.04,17.32,18.01,93462000,17.326249999999998,16.898095238095237,17.071199999999997,15.182993498540402,14.94557072194352,17.329825853218537,17.14284650534865,16.68476260537992,15.182993498540402,62.73285952184132,-0.14314973238017004,98.37837837837851,1.0,17.09980916561002,17.837786001203405,16.922,16.006213998796596,4.0,56.00000000000001,0.49521360997645514,0.061514493768190834,10.287813839559115,53.17382326192757,7.586055923884833,1120359000,-53913334.785512984,18.04,17.115000000000002,16.19,17.336,16.911499999999997,16.487000000000002
2017-03-28 00:00:00,18.47,18.71,18.33,18.5,119814000,17.455,16.997142857142858,17.1242,15.21599853835592,14.969188192229609,17.589864552503307,17.272099219124968,16.7559483855611,15.21599853835592,67.11729832421618,-0.2339546746826393,91.66666666666664,1.0,17.282188503878224,18.149497799293698,17.0135,15.877502200706303,100.0,52.0,0.5098412092638511,0.004334243458790956,13.846153846153847,57.50372987157386,12.221435786637713,1240173000,-66525334.785512626,18.71,17.450000000000003,16.19,17.429499999999997,17.0095,16.5895
2017-03-29 00:00:00,18.56,18.64,18.37,18.49,55143000,17.5875,17.083809523809524,17.1798,15.248575667327504,14.99258229062011,17.789894651947016,17.388089769684495,16.823950409656746,15.248575667327504,66.94420133652082,-0.3016342770599856,91.26984126984117,0.9937841591995104,17.390372392378314,18.39669928803576,17.104499999999998,15.812300711964237,96.0,48.0,0.4927096943164332,0.03479500066116148,12.675198049969522,57.77861690743816,15.71908020942529,1185030000,-72652334.7855136,18.71,17.450000000000003,16.19,17.511166666666668,17.096666666666668,16.682166666666667
2017-03-30 00:00:00,18.54,18.8,18.48,18.53,62226000,17.721249999999998,17.17238095238095,17.2326,15.281226655712304,15.016086727227284,17.954362507069902,17.49684312495264,16.890854315160404,15.281226655712304,67.30740408385998,-0.3544130620899857,89.65517241379312,1.0,17.502055629901392,18.613736223703174,17.196,15.778263776296829,100.0,44.0,0.4803732875795451,0.00879135044195178,7.732558139534895,64.42775974025969,18.607877086928895,1247256000,-115432709.78551334,18.8,17.495,16.19,17.604666666666667,17.191166666666668,16.77766666666667
2017-03-31 00:00:00,18.58,18.65,18.42,18.55,49419000,17.95125,17.26047619047619,17.278599999999997,15.313751763615665,15.039567878541387,18.086726394387703,17.597143779719055,16.95591885182078,15.313751763615665,67.49968832114004,-0.3933205083432334,89.58333333333334,1.0,17.59340204012926,18.804427523773395,17.285000000000004,15.765572476226614,100.0,40.0,0.4624894813238631,-0.010784131646321278,8.79765395894428,61.937746083251724,20.99472225220312,1296675000,-108986753.26377387,18.8,17.495,16.19,17.697666666666667,17.28216666666667,16.866666666666667
2017-04-03 00:00:00,19.13,19.93,18.97,19.9,208329000,18.31375,17.409523809523808,17.3502,15.35938607442546,15.071863108584301,18.48967608452377,17.816463419745812,17.071373014494476,15.35938607442546,77.23343819635403,-0.5270135729764789,99.07692307692304,1.0,17.99541356115513,19.318622330766345,17.442500000000003,15.566377669233658,100.0,36.0,0.5280259469435871,0.08779709934401443,13.909559244419004,70.64474927592592,27.173305770209627,1505004000,86321684.23622565,19.93,18.060000000000002,16.19,17.877833333333335,17.428333333333335,16.978833333333334
2017-04-04 00:00:00,19.79,20.32,19.64,20.25,152019000,18.721249999999998,17.576190476190476,17.4234,15.408048899555556,15.106269333776432,18.88085917685182,18.04822880834145,17.19602505314175,15.408048899555556,78.99027710000412,-0.6536732267720282,98.07692307692307,1.0,18.291468816419037,19.819345411788106,17.6265,15.433654588211894,100.0,32.0,0.5388812364476165,0.18109058795789,16.179001721170398,72.83236994219651,32.753466944784115,1657023000,207042654.8244608,20.32,18.255000000000003,16.19,18.062166666666666,17.59766666666667,17.133166666666664
2017-04-05 00:00:00,20.14,20.33,19.61,19.67,118213500,18.9875,17.723809523809525,17.4774,15.450456373191821,15.13659312557858,19.056223804218085,18.202683207547025,17.293043678508738,15.450456373191821,69.42892009788832,-0.6991909244549035,81.91780821917817,0.7065282628669525,18.499745656855186,20.082335269628416,17.787,15.491664730371582,96.0,28.000000000000004,0.5518182909870725,0.12861932534335604,12.657502863688435,62.52458519153937,33.95795654679442,1538809500,108531404.8244616,20.33,18.259999999999998,16.19,18.250999999999998,17.7665,17.282
2017-04-06 00:00:00,19.79,20.13,19.61,19.91,82809000,19.225,17.88809523809524,17.5364,15.494829941617773,15.168310114777393,19.245951847725177,18.36528480682826,17.395669416606435,15.494829941617773,70.9935390022697,-0.7460302497112288,88.49315068493156,0.754551930189321,18.662748559489604,20.336075104295258,17.966,15.595924895704744,92.0,24.0,0.5495455559165673,0.1442822827751962,19.150209455415915,62.29667858639935,35.44372127203517,1621618500,121271250.97830805,20.33,18.259999999999998,16.19,18.433666666666667,17.94216666666667,17.450666666666667
2017-04-07 00:00:00,19.83,20.18,19.81,20.17,68694000,19.433750000000003,18.07095238095238,17.6032,15.541349046676302,15.20154393461276,19.451295881564025,18.53716244427319,17.504466694386572,15.541349046676302,72.62791672962835,-0.7949666982771681,95.61643835616448,0.8047167415935357,18.785937053506466,20.57988833489063,18.162,15.744111665109369,88.0,20.0,0.5367208733510983,0.19281459216614655,18.647058823529424,65.26902334737179,37.181499986277885,1690312500,186252061.7891196,20.33,18.259999999999998,16.19,18.628666666666668,18.130166666666664,17.631666666666668
2017-04-10 00:00:00,20.61,20.92,20.58,20.83,114967500,19.72625,18.28904761904762,17.6826,15.593972439246688,15.238942313784767,19.757674574549796,18.75552792577098,17.634879765194942,15.593972439246688,76.28136274547833,-0.8768973437544432,97.86729857819897,0.9050660581766108,19.098366423122187,20.92476395442224,18.383,15.841236045577759,100.0,16.0,0.5519550966831627,0.1992780774038648,22.601530311948206,72.38407690567513,39.9672879848432,1805280000,240354414.73029438,20.92,18.66,16.4,18.85333333333333,18.351333333333336,17.849333333333334
2017-04-11 00:00:00,20.89,20.9,20.37,20.58,85869000,19.9825,18.48761904761905,17.76,15.643584653781547,15.2744310691749,19.940413557983174,18.929287170935652,17.75037467636377,15.643584653781547,72.3425149327019,-0.9111518683448523,91.5632754342431,0.767029080933467,19.29475198581916,21.203751119543497,18.552,15.900248880456502,96.0,12.0,0.550386875491508,0.13253495536312096,17.331812998859743,69.74978008004884,40.85447996713703,1719411000,222532546.8057655,20.92,18.8,16.68,19.023333333333333,18.535333333333334,18.047333333333334
2017-04-12 00:00:00,20.42,20.56,19.75,19.79,90760500,20.1375,18.610952380952384,17.8198,15.684842517923025,15.304434849446164,19.906988322875804,19.011259821322735,17.830359983173036,15.684842517923025,61.53036593242729,-0.8645860187408125,71.17346938775505,0.17950097222832562,19.424814690194637,21.298987739434843,18.689,16.079012260565158,92.0,8.0,0.5703592415278288,0.11166585724435303,9.883398112159897,55.895890335622575,37.764118493478236,1628650500,140736046.80576533,20.92,18.8,16.68,19.18633333333333,18.68033333333333,18.174333333333333
2017-04-13 00:00:00,19.78,20.49,19.69,20.27,139269000,20.18375,18.764285714285716,17.8928,15.73046597545613,15.337428637821937,19.987657584458958,19.131139838339617,17.92603214069566,15.73046597545613,64.95736512722769,-0.8565405694072723,81.9444444444444,0.19627815754093647,19.615303569860952,21.462696261910285,18.829,16.195303738089716,88.0,4.0,0.5867621528472694,0.1491732380999628,9.567567567567565,54.44956584695107,36.44051971790502,1767919500,203407096.80576545,20.92,18.8,16.68,19.336999999999996,18.8135,18.29
2017-04-17 00:00:00,20.18,20.27,19.91,20.1,62080500,20.165000000000003,18.88952380952381,17.959400000000002,15.773943925949105,15.369073630261658,20.0126225656903,19.223412234688226,18.01128578223701,15.773943925949105,62.82281809431772,-0.8269147550358937,68.33976833976837,0.07402398268156843,19.757380046863926,21.56955101599493,18.9625,16.35544898400507,84.0,4.0,0.5705648562153216,0.19887707420553088,8.707409410492174,57.91456927731134,34.6914125174112,1705839000,206856013.47243267,20.92,18.8,16.68,19.470166666666664,18.942666666666664,18.415166666666668
2017-04-18 00:00:00,19.98,20.06,19.86,20.02,45535500,20.20875,19.012857142857143,18.0246,15.816193240118766,15.399976795509088,20.014261995536902,19.29927773614649,18.090058888815953,15.816193240118766,61.79374180654516,-0.7878983505564889,64.7058823529411,0.015084605619698698,19.876594613559373,21.64066450449774,19.0905,16.54033549550226,80.0,24.0,0.5469530807713702,0.21234127057326985,8.041014570965991,58.08575320710283,32.99109063290777,1660303500,234177313.472433,20.92,18.8,16.68,19.587166666666665,19.069166666666668,18.551166666666667
2017-04-19 00:00:00,20.16,20.44,20.14,20.37,58470000,20.26625,19.15142857142857,18.0884,15.861504750167336,15.433000205505705,20.09331488541759,19.40125128508492,18.179468344156504,15.861504750167336,64.53115259074596,-0.7762712718269604,77.99999999999997,0.17186723514900545,19.95252162701325,21.632196885994514,19.2735,16.914803114005483,76.0,20.0,0.5378850035734153,0.2888979518174454,9.811320754716983,58.20331003099181,32.407825974905684,1718773500,265361313.47243297,20.92,18.810000000000002,16.7,19.718833333333333,19.234333333333332,18.749833333333335
2017-04-20 00:00:00,20.43,20.61,20.02,20.17,92241000,20.26625,19.316190476190478,18.1484,15.90437534966816,15.464475287196697,20.11035602199146,19.474465448410168,18.25752840909154,15.90437534966816,61.806048590427885,-0.7423609249952605,70.0,0.01578946509834152,20.03503319447656,21.57441545924226,19.432,17.289584540757737,72.0,16.0,0.5416075033181713,0.22603202134250958,1.3567839195980056,51.48699312942775,31.09928995104227,1626532500,220022516.86226416,20.92,18.905,16.89,19.901666666666664,19.40266666666667,18.90366666666667
2017-04-21 00:00:00,20.13,20.43,20.03,20.37,67647000,20.208750000000002,19.476666666666667,18.2064,15.948809425790865,15.49707013578675,20.168054683771135,19.559754453323485,18.34037043226442,15.948809425790865,63.46746374104608,-0.7232874518365726,71.79487179487181,0.11094545613817312,20.100090900274676,21.46083762732133,19.601,17.74116237267867,68.0,12.0,0.5314926816525876,0.25777387281962444,0.5925925925925976,54.828571932874674,30.50050818226075,1694179500,267375416.8622645,20.92,18.96,17.0,20.07,19.5655,19.061
2017-04-24 00:00:00,20.61,20.7,20.4,20.54,76252500,20.203750000000003,19.645714285714284,18.258200000000002,15.994492914091454,15.530577975416072,20.25070919848866,19.65311117205458,18.426630415312875,15.994492914091454,64.86643689577481,-0.7136625090275004,70.9923664122136,0.19107032855600256,20.21025417029266,21.392887937710807,19.751,18.109112062289196,64.0,8.0,0.5171003472488312,0.21803069281859214,4.422979156075228,59.407368277862396,30.40368698502554,1770432000,262291916.86226463,20.92,19.12,17.32,20.214,19.723999999999997,19.234
2017-04-25 00:00:00,20.53,20.93,20.39,20.92,101065500,20.345,19.806666666666665,18.3176,16.043502934846764,15.56638808853623,20.399440487713402,19.773767250906523,18.524409614712372,16.043502934846764,67.83178622112644,-0.728302083646863,99.24242424242439,0.4271860653595914,20.272996670333992,21.405874373705956,19.8965,18.387125626294043,100.0,4.0,0.5187360367310575,0.22342884751153427,5.072827724761434,61.94853688274753,31.192189117713443,1871497500,359614250.1955987,20.93,19.63,18.33,20.352833333333333,19.871833333333335,19.390833333333333
2017-04-26 00:00:00,20.82,20.97,20.6,20.68,70425000,20.396250000000002,19.933809523809526,18.357,16.089637234002517,15.600365576320042,20.461787045999312,19.860075131772568,18.608942570998163,16.089637234002517,64.14916540105962,-0.7123267978512402,78.67647058823535,0.1775337288606375,20.34326186373678,21.406720539387095,20.0055,18.604279460612908,96.0,8.0,0.5081120341074103,0.21436717497527108,2.528507684680208,60.358279942496765,30.785307781208175,1801072500,319643304.2496523,20.97,19.67,18.37,20.464166666666667,19.983666666666664,19.503166666666665
2017-04-27 00:00:00,20.78,20.87,20.5,20.58,52029000,20.456249999999997,20.032857142857143,18.394000000000002,16.134317460529857,15.63345284823818,20.4880565913328,19.928639404937087,18.686238940762944,16.134317460529857,62.6235849399941,-0.6837156560130566,69.5312499999999,0.07411153438793933,20.391289244880948,21.34547561691855,20.110000000000003,18.874524383081457,92.0,4.0,0.498246888814024,0.2017245893252082,-1.200192030724916,56.787892187266834,30.017484372083985,1749043500,290113331.2766788,20.97,19.695,18.42,20.576666666666664,20.091166666666666,19.605666666666668
2017-04-28 00:00:00,20.66,20.99,20.53,20.94,67582500,20.571250000000003,20.14952380952381,18.4398,16.182135197241003,15.668712297751547,20.58848845992551,20.024959461609743,18.77462172739969,16.182135197241003,65.77878376802644,-0.6822258365556415,96.15384615384636,0.28800886404099413,20.43771260667082,21.282554656374977,20.2305,19.17844534362502,100.0,4.0,0.4955149681844507,0.25416770245914505,1.7492711370262537,57.634646173045006,30.248049794564892,1816626000,343003983.4505926,20.99,19.705,18.42,20.694499999999998,20.202,19.7095
2017-05-01 00:00:00,20.99,21.82,20.99,21.52,132444000,20.715,20.29190476190476,18.5116,16.23524827985552,15.707591285806354,20.795491024386507,20.167344274789766,18.88228362044284,16.23524827985552,70.15071390003676,-0.7195517519487709,85.91549295774644,0.797283497239127,20.520240524634506,21.265767162224833,20.378999999999998,19.492232837775163,100.0,4.0,0.5229781847427042,0.25901908573419175,8.741788782213241,62.085122866257514,31.802512381939774,1949070000,379705332.8481829,21.82,20.395,18.97,20.869666666666667,20.347166666666666,19.824666666666666
2017-05-02 00:00:00,21.6,21.84,21.1,21.26,80742000,20.85125,20.420952380952382,18.573800000000002,16.285245809409197,15.744484366963786,20.898715241189507,20.27140672480979,18.975527400033318,16.285245809409197,66.07551891925547,-0.7198549420493876,73.02325581395355,0.5272586447677482,20.5754548614044,21.38359169332228,20.447,19.510408306677718,96.0,8.0,0.538479742975368,0.14072813167034853,4.884065120868288,54.82337918398694,31.871615730359242,1868328000,333878792.30764246,21.84,20.725,19.61,20.948666666666664,20.437166666666666,19.925666666666665
2017-05-03 00:00:00,21.18,21.44,20.7,20.73,107001000,20.89625,20.460476190476193,18.6186,16.329472219265824,15.777610716684956,20.861222965369617,20.315082274827905,19.044330247090834,16.329472219265824,58.602140371606765,-0.6696098067487384,48.37209302325581,0.0,20.6535208532037,21.410763800111656,20.471,19.531236199888344,92.0,4.0,0.5528740470485561,0.01663317630610312,3.13432835820895,49.592199790595586,29.56718883716866,1761327000,235553549.06439954,21.84,20.725,19.61,20.996,20.4815,19.967000000000002
2017-05-04 00:00:00,20.5,20.52,19.38,19.7,212280000,20.791249999999998,20.434285714285714,18.648,16.363009809123874,15.803673103949507,20.6031734175097,20.256503010558582,19.070042786420608,16.363009809123874,47.385393307546096,-0.5404478368493812,13.00813008130082,0.0,20.574463162901154,21.407227232940336,20.4725,19.537772767059664,88.0,4.0,0.6098116151165165,0.018757630227804648,-1.5984015984015998,40.25214664960023,23.42196671025588,1549047000,142448285.90650487,21.84,20.61,19.38,21.01683333333333,20.481333333333332,19.945833333333333
2017-05-05 00:00:00,19.87,20.57,19.79,20.56,122659500,20.74625,20.476666666666667,18.7178,16.404770905550503,15.835276604919942,20.593579324729767,20.285407485743477,19.12847248107078,16.404770905550503,55.11110159868356,-0.5016976001835083,47.96747967479672,0.33936303509320465,20.572147349002954,21.40374356743195,20.505000000000003,19.606256432568056,84.0,4.0,0.628396499751051,0.07613110258497953,0.9327442317132926,48.28576036754422,20.950548556608368,1671706500,261962670.52188897,21.84,20.61,19.38,21.051,20.502499999999998,19.954
2017-05-08 00:00:00,20.73,20.92,20.39,20.48,105097500,20.72125,20.503809523809522,18.7848,16.44532044877886,15.866138554388911,20.56833947478982,20.30394010614886,19.181473560244477,16.44532044877886,54.31217769869886,-0.45923861020103374,44.71544715447159,0.3042691344060238,20.594095371512697,21.406196900751215,20.520500000000002,19.63480309924879,80.0,12.0,0.6213681783402618,0.003346708440193609,1.5369360436291457,46.66217811990809,18.80770316386215,1566609000,192558661.08792657,21.84,20.61,19.38,21.086166666666667,20.529666666666667,19.973166666666664
2017-05-09 00:00:00,20.63,21.47,20.61,21.42,145147500,20.826249999999998,20.563333333333333,18.8848,16.494819747795983,15.903041288246792,20.757597369280973,20.410231524610875,19.269258910823126,16.494819747795983,61.39398143230853,-0.4957252863093409,82.92682926829276,0.6153477201363587,20.66342915467809,21.511061912678006,20.55,19.588938087321996,76.0,8.0,0.6476990227445286,0.04203185685069919,5.154639175257735,50.78002705302969,19.48600268281684,1711756500,320828544.80885774,21.84,20.61,19.38,21.131666666666668,20.549166666666668,19.966666666666665
2017-05-10 00:00:00,21.44,21.7,21.21,21.68,86124000,20.91875,20.603809523809524,18.985,16.54641358115125,15.941426395966083,20.96257573166298,20.531161855600317,19.363797777065358,16.54641358115125,63.09780944168233,-0.5394031631883891,93.49593495934958,0.6901908571987827,20.74140360267144,21.685157395938344,20.604999999999997,19.52484260406165,100.0,4.0,0.6364348068342051,0.0926386626396471,5.550146056475174,53.022882617785456,20.605179261183245,1797880500,399922014.19661295,21.84,20.61,19.38,21.175333333333334,20.594833333333334,20.014333333333333
2017-05-11 00:00:00,21.56,21.73,21.31,21.54,71307000,20.92125,20.64952380952381,19.0824,16.59610100820447,15.978626220577603,21.090892235737872,20.627241678876477,19.449139040709852,16.59610100820447,61.523284226270434,-0.5563085862339285,87.80487804878045,0.6210275344590509,20.80253871777714,21.777910060760597,20.692500000000003,19.60708993923941,96.0,80.0,0.6209751777746192,0.14032769349371654,2.963671128107062,55.080019541923896,20.972872977517625,1726573500,406713157.05375564,21.84,20.61,19.38,21.2305,20.6695,20.1085
2017-05-12 00:00:00,21.7,21.8,21.44,21.65,61824000,20.97,20.738095238095237,19.1814,16.64638856036164,16.016309767284728,21.2151384055739,20.724647233269195,19.53544731362319,16.64638856036164,62.31890871642818,-0.5719888055860309,92.27642276422759,0.6559765037443853,20.852454962233224,21.90462335292405,20.7615,19.61837664707595,92.0,76.0,0.6023340936478607,0.11750019128525702,4.690522243713727,59.10383094250262,21.51161707233115,1788397500,417017157.0537548,21.84,20.61,19.38,21.282500000000002,20.7435,20.204500000000003
2017-05-15 00:00:00,21.23,21.35,20.84,21.06,114330000,21.01125,20.775714285714287,19.2672,16.690305092099333,16.049822659196455,21.180663204335254,20.756585592005464,19.595233693481106,16.690305092099333,55.66965797459387,-0.530689959715616,68.29268292682923,0.3638984407617087,20.878408813059266,21.917569943640892,20.8095,19.701430056359108,88.0,72.0,0.6171673726730135,0.10398263432696526,2.3323615160349878,60.3367229808256,19.876643269559075,1674067500,401324804.1125775,21.84,20.61,19.38,21.3395,20.793,20.2465
2017-05-16 00:00:00,21.17,21.34,21.01,21.13,62287500,21.19,20.824761904761903,19.3548,16.734481160834665,16.08357799036458,21.169404714482972,20.792148868957323,19.65542060746224,16.734481160834665,56.265874527209455,-0.49786961084602055,71.1382113821138,0.3900881247678392,20.897117824437462,21.91922009087303,20.865000000000002,19.810779909126975,84.0,68.0,0.5966554174820838,0.07957787614083517,0.9073543457497504,55.29529413320008,18.748462676388307,1736355000,384337304.1125768,21.84,20.61,19.38,21.405,20.851999999999997,20.299
2017-05-17 00:00:00,20.96,20.98,20.37,20.41,100678500,21.17125,20.843333333333334,19.4316,16.77105348759253,16.11232498046183,21.000648111264532,20.755753738580434,19.68501195618921,16.77105348759253,48.97036794010616,-0.4090460371066449,41.869918699187025,0.06962232866963794,20.884597646826652,21.917601732342156,20.867,19.816398267657846,80.0,64.0,0.608322887661935,0.01632894456672274,-5.15799256505576,51.74484435537833,15.411659887904344,1635676500,296862541.8174946,21.84,20.61,19.38,21.434,20.8655,20.297
2017-05-18 00:00:00,20.47,20.93,20.35,20.87,84807000,21.22,20.867142857142856,19.5198,16.811839025029418,16.14393743906341,20.97161519765019,20.766634334906108,19.731482075554343,16.811839025029418,53.14992880772088,-0.3714885814748641,60.56910569105697,0.25321565214751546,20.87795484316414,21.902851637357077,20.902,19.901148362642925,76.0,60.0,0.6062998242575109,0.0749848699392172,-1.8344308560677356,48.889398206441165,13.914261024638892,1720483500,364123265.9554259,21.84,20.61,19.38,21.456,20.887999999999998,20.32
2017-05-19 00:00:00,21.03,21.1,20.68,20.72,70314000,21.1325,20.893333333333334,19.6076,16.850726198909722,16.17434317036531,20.91570070928348,20.762192969676953,19.770247484356133,16.850726198909722,51.663945610747504,-0.3258639244246133,54.47154471544714,0.22892046806367594,20.82318962276766,21.894435382474317,20.9195,19.944564617525682,72.0,56.00000000000001,0.592992693953403,0.020695818614602592,-0.04823926676315274,41.386306497875886,12.251627231632295,1650169500,307202408.8125684,21.84,20.61,19.38,21.484833333333334,20.91583333333333,20.346833333333333
2017-05-22 00:00:00,20.85,20.96,20.45,20.69,64938000,21.00875,20.908571428571427,19.6964,16.888927928273805,16.204347534681823,20.865544996109374,20.75531744875534,19.806316210459816,16.888927928273805,51.35469820019752,-0.28401139910689466,54.13223140495873,0.25262218482285814,20.78445262282567,21.892403542566704,20.927,19.961596457433295,68.0,52.0,0.587064644385303,0.021478732944674412,5.025380710659909,41.635069155085716,10.823927506368397,1585231500,303382526.45962757,21.84,20.61,19.38,21.503,20.9235,20.344
