datetime,AMZN_Open,AMZN_High,AMZN_Low,AMZN_Close,AMZN_Volume,AMZN_sma8,AMZN_sma21,AMZN_sma50,AMZN_sma200,AMZN_sma300,AMZN_ema8,AMZN_ema20,AMZN_ema50,AMZN_ema200,AMZN_rsi,AMZN_macd,AMZN_stoch,AMZN_stochrsi,AMZN_vwap,AMZN_bb_hband,AMZN_bb_mavg,AMZN_bb_lband,AMZN_aroon_up,AMZN_aroon_down,AMZN_atr,AMZN_cmf,AMZN_roc,AMZN_uo,AMZN_tsi,AMZN_obv,AMZN_adi,AMZN_dcu,AMZN_dcm,AMZN_dcl,AMZN_kcu,AMZN_kcm,AMZN_kcl
2011-03-29 00:00:00,8.54,8.74,8.5,8.73,97692000,8.37875,8.387619047619049,8.755600000000001,8.080374233687422,7.755319980870769,8.460475326471563,8.471698431318664,8.635831932866973,8.080374233687422,56.40308604985916,0.08222527708675997,98.59154929577468,1.0,8.313067890431226,8.756449058183577,8.3835,8.010550941816422,8.0,68.0,0.22235297245147592,0.03852306339126316,3.9285714285714293,59.88058264114623,-10.701692148831926,495554000,4723510224.465866,8.74,8.385,8.03,8.587166666666667,8.376666666666667,8.166166666666665
2011-03-30 00:00:00,8.89,9.06,8.88,8.97,137186000,8.48875,8.411428571428573,8.7438,8.089226231362174,7.763390944453022,8.573703031700106,8.51915572357403,8.64893656295062,8.089226231362174,62.08501721759823,0.0334702092492698,91.26213592233012,1.0,8.375845255734264,8.846009008917628,8.402,7.95799099108237,100.0,64.0,0.23004204584779905,0.012753791157496232,7.553956834532384,61.4307691895356,-4.697876482120114,632740000,4723510224.465866,9.06,8.545,8.03,8.604666666666667,8.397166666666667,8.189666666666666
2011-03-31 00:00:00,8.97,9.08,8.93,9.01,96530000,8.58625,8.43095238095238,8.7372,8.098388159408323,7.771674061101175,8.670657913544527,8.56590279751936,8.663095913423145,8.098388159408323,62.951664449707486,-0.008300515800039321,93.33333333333331,1.0,8.419963880717654,8.92880994481715,8.4205,7.912190055182851,100.0,60.0,0.22432475685867057,0.029056837183894107,9.21212121212121,62.4067996420053,0.2990915874884406,729270000,4729945557.799199,9.08,8.555,8.03,8.623833333333334,8.414833333333332,8.205833333333334
2011-04-01 00:00:00,9.08,9.16,8.93,9.01,113682000,8.69625,8.44857142857143,8.7354,8.107458923991326,7.779902140429406,8.746067266090188,8.608197769184184,8.67669999524969,8.107458923991326,62.951664449707486,-0.040932274561747306,86.72566371681414,1.0,8.47328352835201,9.008519196497359,8.442,7.875480803502642,96.0,56.00000000000001,0.22473013136876555,0.0005290015560086009,9.477521263669493,57.71081349206364,4.232508844191632,842952000,4695346688.233982,9.16,8.594999999999999,8.03,8.650666666666668,8.438166666666666,8.225666666666665
2011-04-04 00:00:00,9.04,9.18,9.03,9.15,83728000,8.80625,8.475714285714286,8.741,8.11783246703619,7.789005780692333,8.835830095847925,8.659797981642832,8.695260779749702,8.11783246703619,66.09726543196874,-0.077200093824489,97.39130434782615,1.0,8.52898572243532,9.122200743954942,8.477,7.831799256045059,100.0,52.0,0.22082083627099655,0.026956833309304422,13.66459627329192,55.941380131254085,8.603779139782173,926680000,4745583488.233983,9.18,8.605,8.03,8.677000000000001,8.471499999999999,8.266
2011-04-05 00:00:00,9.1,9.32,9.09,9.26,111384000,8.89375,8.514285714285714,8.7494,8.129197318110457,7.7987798286611545,8.930090074548385,8.716960078629228,8.71740741583795,8.129197318110457,68.36968138647175,-0.11351020756225694,95.34883720930229,1.0,8.601857209915275,9.248729977333172,8.523,7.797270022666828,100.0,48.0,0.22147649082306825,0.09267660067822615,14.462299134734238,60.448060935125866,13.005959180818158,1038064000,4798854096.929635,9.32,8.675,8.03,8.722666666666667,8.513166666666667,8.303666666666667
2011-04-06 00:00:00,9.31,9.41,9.06,9.14,108614000,8.967500000000001,8.552380952380952,8.7554,8.13925505623871,7.807691590596961,8.976736724648744,8.757249594950254,8.733979674040384,8.13925505623871,63.37887341876388,-0.13109208917945736,80.43478260869568,0.8614852541438686,8.690257509685502,9.330154515291282,8.557500000000001,7.78484548470872,96.0,44.0,0.23065674147856335,0.01456661752038988,11.057108140947754,58.95153025649018,15.237538796909824,929450000,4739892211.215349,9.41,8.719999999999999,8.03,8.7665,8.5545,8.3425
2011-04-07 00:00:00,9.14,9.26,9.09,9.25,91280000,9.065,8.59047619047619,8.765,8.150307244733847,7.817275035177712,9.037461896949022,8.804178204954992,8.754215765254488,8.150307244733847,65.84046171390018,-0.15214806948718262,88.32116788321167,0.9218367374261288,8.788539431293856,9.424145655146175,8.6045,7.784854344853826,92.0,40.0,0.2263241170872374,0.06781205788174731,13.776137761377601,58.724193208114784,17.876870306807024,1020730000,4820433387.685938,9.41,8.719999999999999,8.03,8.809833333333334,8.598333333333333,8.386833333333334
2011-04-08 00:00:00,9.26,9.31,9.14,9.24,74528000,9.12875,8.634761904761906,8.7654,8.161149958716596,7.826728357203108,9.082470364293684,8.845685042578326,8.77326612740137,8.161149958716596,65.41001444073149,-0.16611331822415032,87.59124087591243,0.9085341510190403,8.847593333695857,9.505086629292581,8.6465,7.787913370707417,88.0,36.0,0.22230096586672046,0.05104512338317759,11.729141475211618,56.973734149379894,19.881633951494017,946202000,4833585387.685938,9.41,8.719999999999999,8.03,8.849499999999999,8.642,8.434499999999998
2011-04-11 00:00:00,9.24,9.32,9.09,9.2,65942000,9.1575,8.672857142857143,8.7782,8.171486775047775,7.835853085726676,9.10858806111731,8.879429324237535,8.790000789071906,8.171486775047775,63.61836005242736,-0.17197083996138574,84.67153284671528,0.8211406818805683,8.901931178026421,9.568282680757871,8.689499999999999,7.8107173192421255,84.0,32.0,0.22285089687624046,0.038080991035628516,7.476635514018677,56.50973958551102,21.05331424674554,880260000,4830718344.207677,9.41,8.719999999999999,8.03,8.8965,8.686,8.4755
2011-04-12 00:00:00,9.15,9.23,8.97,9.02,106690000,9.15875,8.705238095238096,8.789,8.179929692708992,7.8437211715358,9.088901825313464,8.892817007643483,8.799020365971046,8.179929692708992,56.16316874104702,-0.16024131038273737,62.49999999999997,0.3805553347474081,8.96334265429335,9.593762092032211,8.728,7.862237907967788,80.0,28.000000000000004,0.22550440424222326,-0.014715903797086918,5.497076023391799,53.13163611248826,19.90027686014055,773570000,4765062959.592292,9.41,8.719999999999999,8.03,8.937666666666667,8.729166666666668,8.520666666666667
2011-04-13 00:00:00,9.04,9.14,8.99,9.11,84326000,9.171249999999999,8.746190476190478,8.799000000000001,8.18918412362731,7.852134984349515,9.093590308577138,8.913501102153628,8.811215645736887,8.18918412362731,58.76510077546802,-0.15640488338655878,68.42105263157885,0.5125957434120426,9.013744320899542,9.621343275713649,8.772000000000002,7.922656724286356,76.0,24.0,0.22011123251063588,0.028287026644586686,7.556080283352997,52.18186102765089,19.675348081101163,857896000,4815658559.592291,9.41,8.719999999999999,8.03,8.972666666666665,8.770166666666666,8.567666666666666
2011-04-14 00:00:00,9.07,9.1,8.97,9.09,71764000,9.16375,8.787142857142857,8.8072,8.198147465680771,7.860360001064801,9.092792462226663,8.93031052099614,8.82214836551191,8.198147465680771,57.9420571153839,-0.15002130231107103,66.31578947368415,0.4708286950077492,9.044315050560662,9.61554027061166,8.824,8.03245972938834,72.0,20.0,0.21438900161701893,0.12320452049748133,4.123711340206179,53.05980231813968,19.25689316969696,786132000,4876381944.207676,9.41,8.719999999999999,8.03,9.011666666666667,8.816166666666666,8.620666666666667
2011-04-15 00:00:00,9.05,9.09,8.95,9.0,85448000,9.13125,8.832380952380952,8.8134,8.206126097863052,7.867932359861712,9.072171915065184,8.936947614234604,8.829122939413406,8.206126097863052,54.259286539180316,-0.13613078947630441,54.945054945054935,0.0,9.069331122807599,9.588317779412819,8.869499999999999,8.150682220587179,68.0,16.0,0.2090755015015176,0.13029947711146184,0.3344481605351099,57.1143003335933,17.84064765707409,700684000,4851968229.921963,9.41,8.725,8.04,9.056833333333334,8.861833333333333,8.666833333333333
2011-04-18 00:00:00,8.92,8.95,8.77,8.92,92330000,9.10375,8.871904761904762,8.815800000000001,8.213229320769889,7.874922842520437,9.038355933939588,8.93533355573607,8.83268674571092,8.213229320769889,51.147314058298626,-0.11731479464021888,23.437500000000036,0.0,9.086584048141498,9.560243857114086,8.904,8.247756142885914,64.0,12.0,0.21057010853712352,0.145106432270167,-0.998890122086569,54.21493779073416,15.728825270907345,608354000,4913521563.255297,9.41,8.725,8.04,9.089666666666668,8.895666666666667,8.701666666666666
2011-04-19 00:00:00,8.92,8.97,8.83,8.94,52920000,9.065,8.905714285714286,8.818200000000001,8.220460869816954,7.881999767154852,9.01649905973079,8.935777978999301,8.836895108624216,8.220460869816954,51.89019624790612,-0.10283143920293902,26.562499999999964,0.04313473144846074,9.09209200381547,9.496350523239737,8.944500000000001,8.392649476760266,60.0,8.0,0.20552938649875757,0.18785744752728076,-0.7769145394006691,55.30475708989343,14.17259962101078,661274000,4943761563.255296,9.41,8.725,8.04,9.129166666666666,8.933666666666667,8.738166666666666
2011-04-20 00:00:00,9.08,9.25,9.08,9.19,81350000,9.05875,8.956190476190477,8.818999999999999,8.230108025341163,7.890690798602328,9.055054824235059,8.959989600046988,8.850742359266402,8.230108025341163,60.06503983584216,-0.11025523264435577,65.62499999999993,0.5177990695248679,9.104228654031447,9.456481759299617,8.9905,8.524518240700385,56.00000000000001,4.0,0.21299157317741776,0.16602304803202264,0.4371584699453458,60.16990474455605,15.143865578490992,742624000,4967688033.843531,9.41,8.89,8.37,9.172500000000001,8.982,8.7915
2011-04-21 00:00:00,9.23,9.3,9.15,9.29,66962000,9.07,9.004761904761905,8.8194,8.24065421414374,7.899988534159787,9.107264863293935,8.991419161947274,8.867968149099092,8.24065421414374,62.78877284275462,-0.1227923331167542,81.24999999999986,0.6759499761343707,9.119176385512423,9.465957856747046,9.027,8.588042143252952,100.0,4.0,0.2084921750933165,0.15804265097609974,0.3239740820734272,68.51416498570929,16.798965784505178,809586000,5025721767.176863,9.41,8.935,8.46,9.205333333333332,9.018833333333333,8.832333333333334
2011-04-25 00:00:00,9.28,9.32,9.19,9.27,68762000,9.10125,9.038571428571428,8.8186,8.250896460769177,7.909091600377994,9.143428227006392,9.017950670333247,8.883734104036382,8.250896460769177,61.879750596228355,-0.12962006330889864,78.12499999999993,0.6231684839501201,9.127448220482378,9.455178530773878,9.062999999999999,8.67082146922612,96.0,8.0,0.20288559115807964,0.1978909489312056,1.4223194748358754,66.92106122000357,17.87898581456096,740824000,5041589921.023016,9.41,8.935,8.46,9.238333333333333,9.052833333333334,8.867333333333333
2011-04-26 00:00:00,9.31,9.32,9.04,9.11,224000000,9.10125,9.065238095238094,8.8116,8.259444754691872,7.91707105818279,9.135999732116083,9.026717273158653,8.892607276427112,8.259444754691872,55.0174794112418,-0.12072874008839918,53.12499999999993,0.26339933713711294,9.124204763294209,9.377524335234957,9.094999999999999,8.81247566476504,92.0,4.0,0.2083937632182169,0.1543668309509636,-1.5135135135135198,59.27550686832414,16.754521832990164,516824000,4929589921.023016,9.41,8.955,8.5,9.276333333333334,9.084833333333334,8.893333333333333
2011-04-27 00:00:00,9.16,9.89,9.14,9.83,472460000,9.19375,9.129999999999999,8.8178,8.275072170068073,7.929781549490546,9.290222013868064,9.103220390000685,8.929367775390755,8.275072170068073,70.74161710529275,-0.16982267500010195,94.64285714285711,1.0,9.26189952740748,9.536160588356646,9.15,8.763839411643355,100.0,4.0,0.24922278013120147,0.2633083465976676,6.385281385281385,71.5003549969757,21.865062324897462,989284000,5326456321.023015,9.89,9.33,8.77,9.35,9.133,8.916
2011-04-28 00:00:00,9.8,9.84,9.61,9.75,146000000,9.2875,9.178571428571429,8.8238,8.289748068873367,7.9418760242447615,9.39239489967516,9.164818448095858,8.961549431257785,8.289748068873367,67.90144761391844,-0.19996951659759077,87.49999999999996,0.8550512623713855,9.305879637338926,9.645679318559475,9.189,8.732320681440525,96.0,12.0,0.24784972440754424,0.2761061586948839,5.978260869565226,70.76183793871176,24.582006308809298,843284000,5358195451.457798,9.89,9.33,8.77,9.390666666666666,9.171166666666668,8.951666666666666
2011-04-29 00:00:00,9.72,9.83,9.69,9.79,132818000,9.396249999999998,9.217619047619047,8.833,8.304675948785075,7.954155917771374,9.480751588636236,9.224359548277205,8.994037688855519,8.304675948785075,68.58068361115895,-0.22450086523838664,91.07142857142846,0.8897162359410737,9.344297134558605,9.745980694620894,9.228,8.710019305379106,92.0,8.0,0.24014617266414826,0.29343700852363913,8.536585365853654,70.64671495357898,26.868674101466212,976102000,5415117451.457796,9.89,9.33,8.77,9.428333333333335,9.209333333333333,8.990333333333332
2011-05-02 00:00:00,9.83,10.17,9.81,10.06,187962000,9.536249999999999,9.267619047619048,8.8464,8.32214185974244,7.96814823725462,9.609473457828184,9.303944353203185,9.035840132429813,8.32214185974244,72.76939965179636,-0.2627006299542405,92.14285714285718,1.0,9.41636960416809,9.901965204174731,9.2805,8.659034795825269,100.0,4.0,0.2501357317595663,0.32909045260101666,10.428100987925369,70.44581455237386,30.343405978817433,1164064000,5488213784.79113,10.17,9.469999999999999,8.77,9.483833333333333,9.258333333333333,9.032833333333333
2011-05-03 00:00:00,10.05,10.13,9.83,9.92,122000000,9.6275,9.310952380952381,8.8584,8.33804094571515,7.981117351957247,9.678479356088587,9.362616319564786,9.070513068412957,8.33804094571515,67.7274568831073,-0.2784673900027972,82.14285714285714,0.7668151507916842,9.470851282778801,9.996256229207185,9.318999999999999,8.641743770792813,96.0,4.0,0.2536974652053116,0.2834806771522203,9.13091309130913,66.15001522997251,31.338958614524522,1042064000,5439413784.79113,10.17,9.469999999999999,8.77,9.533333333333335,9.300333333333334,9.067333333333334
2011-05-04 00:00:00,9.91,10.09,9.77,10.0,131000000,9.716249999999999,9.35142857142857,8.878,8.354577851727935,7.994531854602049,9.749928388068902,9.423319527225283,9.106963536318332,8.354577851727935,69.04721833348091,-0.29402861351659126,87.85714285714286,0.8278528080827321,9.520528556334341,10.094414517733728,9.356,8.617585482266271,92.0,56.00000000000001,0.25843336054778937,0.2828650429326291,11.11111111111111,66.575607405998,32.56330521111276,1173064000,5496726284.79113,10.17,9.469999999999999,8.77,9.574333333333334,9.336833333333335,9.099333333333334
2011-05-05 00:00:00,9.93,10.05,9.81,9.86,92000000,9.79,9.379999999999999,8.8986,8.369557176586364,8.006926991780773,9.774388746275813,9.464908143680018,9.136494378031339,8.369557176586364,64.1065321968959,-0.2917016107024235,77.85714285714283,0.5993509776177378,9.5558312559773,10.154590322519196,9.392,8.629409677480803,88.0,52.0,0.257116691937233,0.2869436259036212,10.538116591928246,65.60861805115204,31.933665711981206,1081064000,5443059618.124462,10.17,9.469999999999999,8.77,9.604,9.372,9.139999999999999
2011-05-06 00:00:00,9.95,9.98,9.83,9.88,80278000,9.88625,9.415238095238095,8.9184,8.384586458411375,8.019372659609472,9.797857913770077,9.50444070142478,9.165651461245796,8.384586458411375,64.49736259841366,-0.2881496670650847,79.28571428571435,0.6174264958108251,9.593618502506438,10.211644022371502,9.4235,8.6353559776285,84.0,48.0,0.24946549965600212,0.24425379256138063,10.514541387024623,57.597054458206536,31.55837112802546,1161342000,5416300284.791129,10.17,9.469999999999999,8.77,9.637833333333333,9.406833333333335,9.175833333333333
2011-05-09 00:00:00,9.92,10.12,9.84,10.04,116508000,9.9125,9.452857142857143,8.942,8.401058234944596,8.032798754894458,9.851667266265615,9.555446348908134,9.199939639236158,8.401058234944596,67.54221643573037,-0.29484658111486084,90.29850746268652,0.7496464249640837,9.65095214563228,10.290573757291286,9.4635,8.636426242708714,80.0,44.0,0.25164653539485904,0.2549432997135589,9.249183895538625,58.64889611240371,32.18304029849133,1277850000,5466232284.791129,10.17,9.469999999999999,8.77,9.681833333333334,9.445333333333334,9.208833333333335
2011-05-10 00:00:00,10.1,10.26,10.08,10.2,117718000,9.96875,9.498571428571429,8.972800000000001,8.41895815300485,8.047198763167584,9.929074540428811,9.616832410916883,9.239157692599447,8.41895815300485,70.28658875497972,-0.30949690886195214,95.08196721311472,0.8601384603371177,9.700619931124573,10.390227437690827,9.5135,8.636772562309174,100.0,40.0,0.2493860685809406,0.2663539017614935,9.79547900968784,59.09664215511286,33.57881240521577,1395568000,5505471618.124462,10.26,9.515,8.77,9.728166666666667,9.494166666666668,9.260166666666667
2011-05-11 00:00:00,10.16,10.27,10.11,10.22,96180000,10.0225,9.547142857142857,9.0078,8.436878967402812,8.061635980688065,9.993724642555742,9.674276943210513,9.277622096811234,8.436878967402812,70.62098096931565,-0.3190434971668008,95.93495934959358,0.8789754204971802,9.744873321366969,10.470924648647404,9.5735,8.676075351352594,100.0,36.0,0.24300134939658768,0.30778518611256417,10.248112189859775,57.53462679504209,34.79382109797583,1491748000,5541539118.124463,10.27,9.52,8.77,9.7795,9.5505,9.321499999999999
2011-05-12 00:00:00,10.21,10.31,10.03,10.3,96000000,10.0525,9.608095238095238,9.0418,8.455417485140098,8.076508831314722,10.06178583309891,9.733869615285702,9.317715347916677,8.455417485140098,71.97937610869471,-0.329268960970694,99.21259842519687,0.9554964458832553,9.782466833614405,10.557015151390882,9.633,8.708984848609116,100.0,32.0,0.24564411015397436,0.32157675231608696,13.062568605927567,64.81851813838048,36.20921593354548,1587748000,5630681975.267321,10.31,9.54,8.77,9.842666666666668,9.607166666666668,9.371666666666666
2011-05-13 00:00:00,10.28,10.32,10.12,10.13,82474000,10.07875,9.656666666666666,9.0716,8.47207999772577,8.090153290907315,10.076944536854707,9.771596318591826,9.349569647998376,8.47207999772577,65.09191019244997,-0.319966757843023,85.15625000000006,0.5675121702154207,9.815620653145785,10.597918397229408,9.685,8.772081602770593,96.0,28.000000000000004,0.2423838165715477,0.2672015743779968,3.051881993896243,58.35830835830841,35.3762250312984,1505274000,5556455375.267322,10.32,9.545,8.77,9.903,9.664,9.425
2011-05-16 00:00:00,10.03,10.05,9.57,9.63,187728000,10.0325,9.682380952380953,9.0926,8.4836015897882,8.100384830502614,9.977623528664772,9.758110954916413,9.360566916704322,8.4836015897882,49.95235491305322,-0.2691463222547572,41.525423728813585,0.0,9.881258008163176,10.574527388840187,9.7165,8.858472611159813,92.0,24.0,0.2650706868164372,0.21291852361531297,-1.2307692307692228,51.30091283349937,29.14987911009496,1317546000,5415659375.267322,10.32,9.545,8.77,9.956833333333332,9.700833333333334,9.444833333333332
2011-05-17 00:00:00,9.59,9.8,9.59,9.74,141466000,10.0175,9.71761904761905,9.118400000000001,8.496103066506727,8.111279283456085,9.924818300072602,9.756386102067232,9.375446645461016,8.496103066506727,52.56620877784643,-0.23503747588497959,22.666666666666657,0.11455707321969288,9.938598588624066,10.533847216134577,9.7575,8.981152783865424,88.0,20.0,0.26113706632954886,0.208695772256591,-0.5107252298263426,51.90356730896811,25.08803171264796,1459012000,5476287660.981607,10.32,9.575,8.83,9.999833333333333,9.742333333333333,9.484833333333333
2011-05-18 00:00:00,9.71,9.91,9.66,9.85,99116000,10.01375,9.761904761904763,9.1486,8.509574677785267,8.122832245027805,9.908192011167579,9.765301711394162,9.394056580933134,8.509574677785267,55.09204737479481,-0.2144104597732177,37.33333333333325,0.22525671140112358,9.948634045607065,10.483061761901007,9.803,9.122938238098994,84.0,16.0,0.26034156159172395,0.2129467153154396,-2.087475149105376,52.32991828463389,22.63822020655212,1558128000,5527827980.981607,10.32,9.68,9.04,10.05,9.787,9.524
2011-05-19 00:00:00,9.92,10.0,9.88,9.94,74024000,10.00125,9.80952380952381,9.1784,8.523807765568497,8.134906449379779,9.915260453130339,9.781939643642337,9.415466126778893,8.523807765568497,57.10466968117664,-0.20298575530077478,49.33333333333323,0.31346367814140497,9.962846014722487,10.461353444864326,9.8405,9.219646555135675,80.0,12.0,0.2524600214780294,0.20477022739100031,0.20161290322580216,51.1225643314767,21.29068041712438,1632152000,5527827980.9816065,10.32,9.68,9.04,10.085833333333333,9.825333333333335,9.564833333333333
2011-05-20 00:00:00,9.9,9.99,9.86,9.93,67620000,9.9675,9.844761904761905,9.2108,8.537799728100154,8.146833981277588,9.918535907990263,9.796040629962114,9.43564392572874,8.537799728100154,56.800069563015796,-0.19092382723489187,47.99999999999992,0.3108779253055579,9.954910339123684,10.440263154845308,9.8725,9.304736845154693,76.0,8.0,0.2437128770867416,0.18541177460671687,-0.7000000000000028,49.76974259070755,20.130160730120778,1564532000,5533029519.443145,10.32,9.68,9.04,10.118833333333335,9.859333333333334,9.599833333333333
2011-05-23 00:00:00,9.78,9.86,9.6,9.81,84000000,9.91625,9.86952380952381,9.239,8.550458437273289,8.157884918279064,9.89441681732576,9.797370093775246,9.450324556092319,8.550458437273289,53.137187487949625,-0.16972517900965833,32.00000000000003,0.1445875294080432,9.943128560437403,10.397113303680573,9.8995,9.401886696319426,72.0,4.0,0.2498762430091172,0.1974054596112884,-0.5070993914807195,48.263594426255786,18.04929966111285,1480532000,5584721827.135453,10.32,9.68,9.04,10.150166666666667,9.884166666666667,9.618166666666667
