time,open,high,low,close,volume
2021-08-23 20:00:00,300.46828092620683,300.5570484724364,300.4091025620538,300.52745929035984,8070
2021-08-23 19:45:00,300.5570484724364,300.5570484724364,300.46828092620683,300.46828092620683,2420
2021-08-23 19:30:00,300.5669115331285,300.5669115331285,300.5669115331285,300.5669115331285,150
2021-08-23 19:15:00,300.4880070475912,300.5669115331285,300.4880070475912,300.5669115331285,1535
2021-08-23 19:00:00,300.52745929035984,300.52745929035984,300.44855480482255,300.4880070475912,364
2021-08-23 18:45:00,300.3696503192852,300.478143986899,300.3696503192852,300.45841786551466,2597
2021-08-23 18:30:00,300.4288286834382,300.4978701082834,300.37951337997737,300.478143986899,2263
2021-08-23 18:15:00,300.4978701082834,300.4978701082834,300.3499241979008,300.3499241979008,1153
2021-08-23 18:00:00,300.44855480482255,300.5175962296677,300.4386917441304,300.5175962296677,708
2021-08-23 17:45:00,300.478143986899,300.478143986899,300.45279592092015,300.45279592092015,381
2021-08-23 17:30:00,300.52736065975296,300.52736065975296,300.44855480482255,300.44855480482255,295
2021-08-23 17:15:00,300.478143986899,300.478143986899,300.45841786551466,300.45841786551466,1182
2021-08-23 17:00:00,300.478143986899,300.478143986899,300.4288286834382,300.46828092620683,2488
2021-08-23 16:45:00,300.478143986899,300.478143986899,300.3499241979008,300.4288286834382,4728
2021-08-23 16:30:00,300.3301980765165,300.478143986899,300.3301980765165,300.478143986899,105537
2021-08-23 16:15:00,300.478143986899,300.6063637758972,300.34006113720864,300.34006113720864,845397
2021-08-23 16:00:00,300.6951313221267,300.9811600821996,300.17238910544177,300.4091025620538,1537116
2021-08-23 15:45:00,300.5767745938207,300.81348805043274,300.5175962296677,300.7000628524728,522039
2021-08-23 15:30:00,300.537322351052,300.6609065015249,300.4386917441304,300.5777608998899,452960
2021-08-23 15:15:00,300.7049943828189,300.79376192904846,300.50773316897556,300.537322351052,398123
2021-08-23 15:00:00,300.2315674695948,300.81348805043274,300.22170440890267,300.7049943828189,584504
2021-08-23 14:45:00,300.1304710975001,300.3499241979008,300.11321074128875,300.23649899994086,425417
