time,open,high,low,close,volume
2023-03-16 20:00:00,203.31,203.4299,202.77,202.8,25392
2023-03-16 19:45:00,202.77,203.32,202.75,203.29,14476
2023-03-16 19:30:00,202.8,203.0,202.75,202.75,3839
2023-03-16 19:15:00,202.88,202.92,202.75,202.8,5334
2023-03-16 19:00:00,202.95,203.0,202.85,202.86,4398
2023-03-16 18:45:00,202.92,203.05,202.86,202.96,5107
2023-03-16 18:30:00,203.1,203.44,203.0,203.0,7362
2023-03-16 18:15:00,203.16,203.18,202.92,203.07,7602
2023-03-16 18:00:00,203.29,203.3058,202.75,203.23,15017
2023-03-16 17:45:00,202.77,203.6,202.77,203.3,27983
2023-03-16 17:30:00,202.2,202.95,201.81,202.86,35884
2023-03-16 17:15:00,201.29,202.4,201.26,202.21,42118
2023-03-16 17:00:00,201.9,202.15,200.8615,201.11,86118
2023-03-16 16:45:00,203.3,203.4,201.86,201.93,105097
2023-03-16 16:30:00,204.93,204.93,203.05,203.3,108238
2023-03-16 16:15:00,204.94,205.25,203.51,203.9504,1324519
2023-03-16 16:00:00,202.75,205.76,202.46,204.98,6231467
2023-03-16 15:45:00,201.5,203.21,201.155,202.76,2455255
2023-03-16 15:30:00,200.14,201.51,200.07,201.5098,1156366
2023-03-16 15:15:00,199.65,200.64,199.48,200.1301,1087614
2023-03-16 15:00:00,199.185,199.74,198.74,199.64,745959
2023-03-16 14:45:00,198.6601,199.28,198.12,199.16,979767
2023-03-16 14:30:00,198.84,199.08,198.27,198.675,908084
2023-03-16 14:15:00,199.35,199.64,198.61,198.825,1114222
2023-03-16 14:00:00,200.17,200.26,199.28,199.38,779889
2023-03-16 13:45:00,200.34,200.53,200.0,200.17,664551
2023-03-16 13:30:00,199.905,200.53,199.25,200.33,957291
2023-03-16 13:15:00,201.485,201.51,199.7008,199.905,1094003
2023-03-16 13:00:00,201.022,202.06,200.93,201.48,1264828
2023-03-16 12:45:00,200.51,201.1,200.25,201.01,691175
2023-03-16 12:30:00,199.5601,200.92,199.52,200.55,952037
2023-03-16 12:15:00,200.67,200.79,199.23,199.6,1213634
2023-03-16 12:00:00,201.8829,201.94,200.28,200.6727,1341192
2023-03-16 11:45:00,201.4,201.97,200.98,201.884,1361517
2023-03-16 11:30:00,200.04,201.85,200.01,201.38,2087892
2023-03-16 11:15:00,199.33,200.23,198.6766,200.015,1667794
2023-03-16 11:00:00,198.205,199.74,197.9376,199.37,2050483
2023-03-16 10:45:00,196.76,198.85,196.65,198.23,1689300
2023-03-16 10:30:00,197.34,197.58,196.0886,196.73,1663395
2023-03-16 10:15:00,198.43,198.5299,196.31,197.31,2475923
2023-03-16 10:00:00,199.91,200.15,197.08,198.43,3338746
2023-03-16 09:45:00,198.26,200.36,197.4,199.9,5028673
2023-03-16 09:30:00,200.31,200.37,198.12,198.19,190056
2023-03-16 09:15:00,200.73,200.73,200.01,200.36,65942
2023-03-16 09:00:00,200.45,200.9,200.25,200.69,45538
2023-03-16 08:45:00,200.98,201.5,200.07,200.48,101073
2023-03-16 08:30:00,200.76,201.49,200.58,200.81,762715
2023-03-16 08:15:00,201.8,202.4062,200.3628,200.76,113890
2023-03-16 08:00:00,201.1,201.5,200.89,201.0,34299
2023-03-16 07:45:00,200.8,201.5,200.57,201.2,24634
2023-03-16 07:30:00,201.7,201.8,200.56,200.6,29082
2023-03-16 07:15:00,201.5,202.35,201.38,201.75,33694
2023-03-16 07:00:00,201.9,201.9,201.0,201.5,6657
2023-03-16 06:45:00,201.37,201.9,201.37,201.8,11689
2023-03-16 06:30:00,201.05,201.44,201.0,201.24,2302
2023-03-16 06:15:00,201.0,201.49,201.0,201.4,2826
