time,open,high,low,close,volume
2021-12-21 20:00:00,144.05,144.07,143.8,143.92,20820
2021-12-21 19:45:00,144.0,144.17,144.0,144.07,10197
2021-12-21 19:30:00,144.04,144.04,143.92,144.0,5354
2021-12-21 19:15:00,143.9,144.17,143.8501,144.0,11123
2021-12-21 19:00:00,144.18,144.18,143.8,143.85,28856
2021-12-21 18:45:00,144.27,144.35,144.18,144.18,14610
2021-12-21 18:30:00,144.32,144.37,144.32,144.33,8326
2021-12-21 18:15:00,144.41,144.44,144.32,144.36,219691
2021-12-21 18:00:00,144.35,144.39,144.28,144.39,5028
2021-12-21 17:45:00,144.41,144.44,144.32,144.38,4422
2021-12-21 17:30:00,144.22,144.44,144.22,144.44,9404
2021-12-21 17:15:00,144.25,144.25,144.2,144.2,2085
2021-12-21 17:00:00,144.2,144.35,144.17,144.21,7297
2021-12-21 16:45:00,144.2,144.25,144.16,144.2,90291
2021-12-21 16:30:00,144.24,144.25,144.15,144.19,16051
2021-12-21 16:15:00,144.25,144.35,144.15,144.22,668561
2021-12-21 16:00:00,143.17,144.5,143.115,144.2698,3332601
2021-12-21 15:45:00,143.381,143.81,143.06,143.185,1825788
2021-12-21 15:30:00,144.02,144.1,142.82,143.39,2202692
2021-12-21 15:15:00,143.68,144.34,143.39,143.995,2203115
2021-12-21 15:00:00,143.4201,144.19,143.4104,143.67,1747924
2021-12-21 14:45:00,143.225,143.71,143.03,143.44,1556716
2021-12-21 14:30:00,143.2212,143.805,143.0,143.2399,2049400
2021-12-21 14:15:00,142.68,143.6,142.59,143.2101,2160672
2021-12-21 14:00:00,142.63,142.9356,142.35,142.66,1791358
2021-12-21 13:45:00,142.01,143.25,141.995,142.62,2971376
2021-12-21 13:30:00,141.04,142.26,140.9,142.03,2674165
2021-12-21 13:15:00,140.55,141.14,140.36,141.045,1744559
2021-12-21 13:00:00,139.82,140.59,139.65,140.51,1697078
2021-12-21 12:45:00,139.84,140.23,139.54,139.805,2454319
2021-12-21 12:30:00,138.33,139.9476,138.18,139.8584,2260519
2021-12-21 12:15:00,138.1201,138.5,137.8801,138.36,1154713
2021-12-21 12:00:00,138.19,138.48,137.66,138.125,1847511
2021-12-21 11:45:00,137.01,138.38,136.881,138.1998,1715217
2021-12-21 11:30:00,137.4701,137.5,136.5,136.99,1049276
2021-12-21 11:15:00,136.8301,137.59,136.6198,137.485,1378025
2021-12-21 11:00:00,136.3153,137.11,136.01,136.8599,2053653
2021-12-21 10:45:00,135.52,136.53,135.15,136.3,1689644
2021-12-21 10:30:00,136.58,137.3685,135.2628,135.5,2048561
2021-12-21 10:15:00,137.15,137.6812,136.1,136.555,1952189
2021-12-21 10:00:00,138.0362,138.87,137.11,137.13,2679133
2021-12-21 09:45:00,138.185,138.66,136.6,138.03,4421665
2021-12-21 09:30:00,138.5,139.19,138.01,138.09,106882
2021-12-21 09:15:00,139.0,139.0,138.5,138.5,25781
2021-12-21 09:00:00,138.86,139.07,138.74,138.99,33321
2021-12-21 08:45:00,138.77,138.94,138.76,138.86,12531
2021-12-21 08:30:00,138.93,139.1,138.75,138.75,24650
2021-12-21 08:15:00,138.5,139.3199,136.139,138.93,95858
2021-12-21 08:00:00,139.02,139.32,139.0,139.21,30990
2021-12-21 07:45:00,138.7,139.2,138.43,139.09,66503
2021-12-21 07:30:00,138.55,138.91,138.55,138.7,20607
2021-12-21 07:15:00,138.75,138.95,138.34,138.65,43122
2021-12-21 07:00:00,138.72,138.95,138.72,138.95,2834
2021-12-21 06:45:00,138.93,138.94,138.62,138.89,5210
2021-12-21 06:30:00,138.68,138.75,138.4,138.75,5411
2021-12-21 06:15:00,138.41,138.63,138.41,138.63,931
2021-12-21 06:00:00,138.45,138.58,138.45,138.56,1501
2021-12-21 05:45:00,138.2,138.45,138.2,138.45,1187
2021-12-21 05:30:00,138.35,138.5,138.16,138.26,12973
2021-12-21 05:15:00,138.0,138.15,138.0,138.15,1022
2021-12-21 05:00:00,137.8,138.0,137.8,138.0,1757
2021-12-21 04:45:00,138.3,138.65,137.96,138.01,9152
2021-12-21 04:30:00,138.44,138.44,138.25,138.25,2958
2021-12-21 04:15:00,138.66,138.66,137.97,138.44,7165
2021-12-20 20:00:00,137.66,137.95,137.63,137.79,13833
2021-12-20 19:45:00,137.37,137.65,137.29,137.65,13836
2021-12-20 19:30:00,137.4,137.49,137.27,137.35,9608
2021-12-20 19:15:00,137.4,137.49,137.2,137.45,11123
2021-12-20 19:00:00,137.28,137.5,137.13,137.43,10463
2021-12-20 18:45:00,137.08,137.21,137.0,137.19,22354
2021-12-20 18:30:00,136.85,137.1,136.7,137.1,13512
2021-12-20 18:15:00,136.74,136.81,136.7,136.8,12792
2021-12-20 18:00:00,136.65,136.72,136.62,136.65,9371
2021-12-20 17:45:00,136.61,136.61,136.55,136.61,3189
2021-12-20 17:30:00,136.64,136.69,136.61,136.62,2070
2021-12-20 17:15:00,136.75,136.75,136.62,136.65,4581
2021-12-20 17:00:00,136.53,136.75,135.8,136.75,15070
2021-12-20 16:45:00,136.45,136.8,136.45,136.6,25652
2021-12-20 16:30:00,136.75,136.75,136.45,136.45,31490
2021-12-20 16:15:00,135.8,136.79,135.66,136.69,674334
2021-12-20 16:00:00,135.43,136.08,135.36,135.84,1878661
2021-12-20 15:45:00,136.0,136.14,135.28,135.42,1258878
2021-12-20 15:30:00,135.54,136.39,135.53,136.0,1424625
2021-12-20 15:15:00,135.14,135.89,135.14,135.54,1123802
2021-12-20 15:00:00,134.9531,135.41,134.7431,135.11,649622
2021-12-20 14:45:00,134.8,135.0,134.53,134.9627,783995
2021-12-20 14:30:00,135.23,135.5696,134.7704,134.8,822432
2021-12-20 14:15:00,135.03,135.49,134.95,135.1929,812174
2021-12-20 14:00:00,134.82,135.49,134.82,135.02,821611
2021-12-20 13:45:00,134.28,135.21,134.0201,134.8583,1110447
2021-12-20 13:30:00,134.34,134.47,133.96,134.2686,717891
2021-12-20 13:15:00,133.6668,134.4344,133.55,134.36,862530
2021-12-20 13:00:00,133.94,134.08,133.52,133.6861,869221
2021-12-20 12:45:00,134.51,134.6,133.71,134.0,1042349
2021-12-20 12:30:00,134.45,135.29,134.36,134.52,926236
2021-12-20 12:15:00,134.9,134.95,134.28,134.435,989231
2021-12-20 12:00:00,134.85,135.11,134.3,134.915,1141469
2021-12-20 11:45:00,134.8568,135.33,134.21,134.84,1311828
2021-12-20 11:30:00,135.055,135.52,134.5101,134.845,1250389
2021-12-20 11:15:00,135.39,135.69,134.57,135.0447,1938827
2021-12-20 11:00:00,136.9,136.9,135.095,135.43,1572432
2021-12-20 10:45:00,136.66,137.4,136.16,136.9,1605310
2021-12-20 10:30:00,136.2999,138.26,136.2201,136.695,2190018
2021-12-20 10:15:00,137.17,137.48,135.61,136.3,2327702
2021-12-20 10:00:00,137.425,137.6,136.02,137.2,2452525
2021-12-20 09:45:00,135.97,137.66,134.63,137.45,4017388
2021-12-20 09:30:00,135.2999,136.1,134.75,135.93,98837
2021-12-20 09:15:00,134.99,135.3,134.8,135.19,30734
2021-12-20 09:00:00,134.93,135.2,134.63,134.7407,37869
2021-12-20 08:45:00,134.6014,135.0,134.38,134.85,61074
2021-12-20 08:30:00,134.83,134.83,134.54,134.82,33179
2021-12-20 08:15:00,134.61,135.75,134.5,134.61,68830
2021-12-20 08:00:00,135.16,135.22,134.69,134.69,27190
2021-12-20 07:45:00,134.82,135.29,134.66,135.29,17883
2021-12-20 07:30:00,135.31,135.31,134.8,134.83,21648
2021-12-20 07:15:00,135.39,135.73,135.14,135.2,43857
2021-12-20 07:00:00,135.1,135.41,134.93,135.41,6681
2021-12-20 06:45:00,134.97,134.97,134.97,134.97,553
2021-12-20 06:30:00,135.0,135.0,134.99,134.99,464
2021-12-20 06:15:00,134.85,135.18,134.7,135.18,2877
2021-12-20 06:00:00,134.74,135.01,134.7,135.01,4715
2021-12-20 05:45:00,134.4,134.6,134.2,134.6,6647
2021-12-20 05:30:00,134.47,134.47,134.4,134.4,5874
