time,open,high,low,close,volume
2022-12-09 17:45:00,208.57077023498695,208.57077023498695,208.57077023498695,208.57077023498695,126
2022-12-09 17:15:00,208.68055483028724,208.68055483028724,208.68055483028724,208.68055483028724,100
2022-12-09 16:45:00,208.69053524804178,208.69053524804178,208.69053524804178,208.69053524804178,150
2022-12-09 16:30:00,208.291318537859,208.88016318537862,208.291318537859,208.52086814621413,6205
2022-12-09 16:15:00,208.291318537859,208.291318537859,208.291318537859,208.291318537859,492200
2022-12-09 16:00:00,209.12967362924283,209.31431135770237,208.12165143603136,208.2613772845953,476736
2022-12-09 15:45:00,209.6985574412533,209.728498694517,208.91010443864232,209.12468342036556,249546
2022-12-09 15:30:00,209.89816579634467,210.10775456919063,209.71352806788514,209.73847911227156,153115
2022-12-09 15:15:00,209.61871409921673,209.94806788511752,209.56881201044388,209.86822454308097,91572
2022-12-09 15:00:00,209.73847911227156,209.86822454308097,209.57879242819848,209.63867493472588,89541
2022-12-09 14:45:00,209.728498694517,209.88818537859012,209.6885770234987,209.73847911227156,105446
2022-12-09 14:30:00,209.77840078328984,209.8283028720627,209.5288903394256,209.73847911227156,74218
2022-12-09 14:15:00,209.67859660574416,209.80834203655354,209.3392624020888,209.80834203655354,88185
2022-12-09 14:00:00,209.68358681462144,209.8283028720627,209.57879242819848,209.728498694517,94542
2022-12-09 13:45:00,209.60873368146218,209.8283028720627,209.50892950391648,209.66861618798958,83719
2022-12-09 13:30:00,209.57879242819848,209.70853785900786,209.34924281984337,209.6286945169713,72746
2022-12-09 13:15:00,209.57879242819848,209.65364556135773,209.32928198433424,209.58877284595303,71908
2022-12-09 13:00:00,209.4390665796345,209.64865535248046,209.26939947780681,209.57879242819848,63327
2022-12-09 12:45:00,209.3392624020888,209.73847911227156,209.32928198433424,209.42908616187992,126818
2022-12-09 12:30:00,209.56881201044388,209.58877284595303,209.18955613577026,209.3392624020888,95774
2022-12-09 12:15:00,209.89816579634467,209.90315600522194,209.24943864229766,209.59875326370758,135988
2022-12-09 12:00:00,209.74845953002614,210.04787206266323,209.73847911227156,209.89816579634467,130980
2022-12-09 11:45:00,209.61871409921673,209.84826370757182,209.32928198433424,209.73847911227156,87124
2022-12-09 11:30:00,209.25941906005224,209.63867493472588,209.24943864229766,209.59875326370758,85879
2022-12-09 11:15:00,209.78838120104442,209.86822454308097,209.19953655352484,209.22947780678854,115293
2022-12-09 11:00:00,209.2095169712794,209.77840078328984,209.009908616188,209.7584399477807,117777
2022-12-09 10:45:00,208.71049608355094,209.29934073107054,208.71049608355094,209.18955613577026,96252
2022-12-09 10:30:00,208.6206723237598,208.73045691906006,208.20149477806794,208.6705744125327,94684
2022-12-09 10:15:00,208.41108355091387,208.7803590078329,207.9120626631854,208.57576044386428,196905
2022-12-09 10:00:00,208.80031984334207,209.19953655352484,207.79229765013056,208.44102480417757,152192
2022-12-09 09:45:00,207.50286553524808,208.9799673629243,207.11362924281988,208.81030026109664,210121
2022-12-09 09:30:00,207.74239556135774,207.74239556135774,207.74239556135774,207.74239556135774,1214
2022-12-09 09:15:00,207.74239556135774,207.74239556135774,207.74239556135774,207.74239556135774,100
2022-12-09 09:00:00,207.16273289817235,207.16273289817235,207.16273289817235,207.16273289817235,100
2022-12-09 08:30:00,209.55853218015667,209.55853218015667,209.55853218015667,209.55853218015667,257
2022-12-09 07:30:00,209.34924281984337,209.34924281984337,209.34924281984337,209.34924281984337,1265
2022-12-09 06:15:00,209.34924281984337,209.34924281984337,209.34924281984337,209.34924281984337,1596
2022-12-08 17:30:00,208.690535248042,208.690535248042,208.690535248042,208.690535248042,394
2022-12-08 17:00:00,208.690535248042,208.7005156657966,208.690535248042,208.690535248042,1002
2022-12-08 16:45:00,208.7903394255877,208.7903394255877,208.690535248042,208.690535248042,850
2022-12-08 16:15:00,208.690535248042,208.90012402088797,208.690535248042,208.690535248042,153551
2022-12-08 16:00:00,208.27135770235012,208.760398172324,207.6525718015668,208.62067232376003,524035
2022-12-08 15:45:00,208.15159268929528,208.41108355091407,208.05178851174958,208.29131853785924,193974
2022-12-08 15:30:00,207.67253263707596,208.27135770235012,207.53280678851198,208.17155352480444,125748
2022-12-08 15:15:00,207.88711161879917,207.93202349869475,207.46294386423,207.71245430809424,122287
2022-12-08 15:00:00,207.79229765013076,207.97194516971302,207.66255221932138,207.90208224543105,105013
2022-12-08 14:45:00,207.60266971279395,207.9220430809402,207.34317885117517,207.79229765013076,119567
2022-12-08 14:30:00,207.80227806788537,208.00188642297672,207.58270887728483,207.58270887728483,107767
2022-12-08 14:15:00,208.68055483028743,208.7005156657966,207.54278720626655,207.80227806788537,138062
2022-12-08 14:00:00,209.05981070496108,209.09973237597933,208.61069190600546,208.74043733681486,104332
2022-12-08 13:45:00,208.93006527415167,209.1795757180159,208.830261096606,209.08975195822478,100460
2022-12-08 13:30:00,208.690535248042,208.91010443864252,208.60071148825088,208.90012402088797,98540
2022-12-08 13:15:00,208.9799673629245,209.08975195822478,208.690535248042,208.7005156657966,102514
2022-12-08 13:00:00,208.60071148825088,209.02986945169735,208.43104438642322,208.9799673629245,63565
2022-12-08 12:45:00,208.55080939947806,208.72546671018299,208.36118146214125,208.58075065274176,61746
2022-12-08 12:30:00,209.0109066579637,209.0109066579637,208.52086814621435,208.58075065274176,76151
2022-12-08 12:15:00,208.96998694516995,209.11969321148848,208.52086814621435,209.0198890339428,100589
2022-12-08 12:00:00,208.7304569190603,209.19454634464773,208.63065274151458,208.96000652741537,106906
2022-12-08 11:45:00,208.7304569190603,208.7903394255877,208.45100522193238,208.690535248042,120941
2022-12-08 11:30:00,209.5039392950394,209.5417650783292,208.55080939947806,208.77037859007856,133978
2022-12-08 11:15:00,209.24444843342062,209.4989490861621,208.94004569190625,209.4989490861621,111752
2022-12-08 11:00:00,209.28936031331617,209.44904699738927,209.10472258485663,209.2494386422979,110278
2022-12-08 10:45:00,209.56881201044408,209.68857702349894,209.09973237597933,209.32429177545717,150166
